ID,Rank,Rarity_Score,Attributes-Scores,Background-Scores,Clothes-Scores,Earring-Scores,Eyes-Scores,Fur-Scores,Hat-Scores,Mouth-Scores
9401,2322,209.6597602630315,1,8,61,1,18,12,63,42
3812,2323,209.63952875128487,5,8,74,11,5,7,54,42
2453,2324,209.63366535921722,1,8,39,12,14,15,4,113
1880,2325,209.51667655602986,1,8,53,1,42,7,54,39
387,2326,209.5110510569745,1,8,71,1,18,15,54,37
9332,2327,209.4880643490315,1,7,44,1,20,7,112,14
1084,2328,209.47939660950217,5,7,46,67,18,12,31,19
5210,2329,209.45804804912834,5,8,43,21,23,19,39,48
6559,2330,209.44720333552178,1,7,69,1,32,7,39,49
8237,2331,209.42741275515024,1,8,49,1,25,7,76,39
1043,2332,209.41817435433643,5,7,43,67,20,15,44,4
626,2333,209.3794370329417,1,8,46,1,11,64,54,19
9974,2334,209.36246520401923,5,7,74,11,30,7,23,49
7298,2335,209.34279835166333,1,8,45,1,11,24,93,22
7655,2336,209.3419111446879,1,8,35,1,20,64,38,39
3991,2337,209.2885601236503,1,7,41,1,24,12,32,86
8196,2338,209.28464359740656,5,7,44,11,23,24,17,75
8627,2339,209.24956365102187,1,7,24,1,144,7,17,4
3603,2340,209.21308536207852,3,8,156,1,20,8,4,6
3465,2341,209.19724366389013,5,7,45,67,14,8,23,37
5635,2342,209.1628972533472,1,7,35,1,18,8,129,6
2016,2343,209.12813582625017,5,8,42,45,24,7,34,42
4357,2344,209.10398630615566,5,8,49,45,5,46,44,4
6451,2345,209.07976001713791,3,8,70,1,5,15,4,99
7490,2346,209.05096880208748,1,8,95,22,41,15,4,19
6803,2347,209.04907588346552,1,7,42,1,23,7,76,48
1162,2348,209.04515898058838,1,7,42,1,28,57,63,6
4347,2349,209.0417331061812,1,8,56,1,45,57,34,4
1286,2350,209.03965290707475,5,8,44,22,28,8,54,36
4218,2351,209.0379744608383,3,8,5,1,41,12,129,6
2383,2352,208.9952272952701,5,8,35,11,30,37,76,4
3955,2353,208.99212326546757,5,8,78,12,5,7,42,49
2427,2354,208.96690282281034,1,7,56,1,13,33,90,4
8451,2355,208.94433015004813,5,8,71,12,23,20,38,30
81,2356,208.93142551599453,3,8,84,1,37,21,4,48
6437,2357,208.90984931445612,1,8,97,1,30,21,44,4
9545,2358,208.9000368060834,3,8,5,1,11,25,76,75
4529,2359,208.87850919630873,1,7,69,11,23,8,4,82
6662,2360,208.82658592149647,3,8,5,1,5,7,138,37
7145,2361,208.82152840392263,1,8,42,1,66,7,76,4
9653,2362,208.78961011895112,5,8,44,11,20,33,43,42
8733,2363,208.75781326977975,1,7,39,1,32,7,76,41
6806,2364,208.69065460016895,5,8,45,21,32,64,17,14
9172,2365,208.6730609575527,1,8,43,1,30,33,76,14
776,2366,208.65371265418938,5,8,43,21,66,7,42,14
6375,2367,208.59739656777992,5,7,29,12,5,19,43,84
3644,2368,208.59391932075977,1,7,39,1,11,46,95,4
1919,2369,208.59211856213233,3,7,5,1,13,37,54,84
2903,2370,208.56335066529837,1,7,48,1,18,33,83,14
6968,2371,208.56055335474218,1,8,70,22,11,12,4,75
1499,2372,208.5452551315281,5,7,45,21,18,12,63,33
8615,2373,208.51546311962358,5,7,35,11,66,37,30,14
5669,2374,208.49476281309728,1,8,42,12,66,24,4,48
6912,2375,208.47472616723076,1,8,42,1,13,15,26,99
5560,2376,208.42304321317022,1,7,95,1,18,12,66,4
2797,2377,208.42222663547682,1,8,44,1,92,12,32,14
9880,2378,208.40379801940668,5,7,39,67,28,7,32,19
3361,2379,208.36184303069626,5,7,49,12,24,12,73,22
6606,2380,208.36054582519768,5,7,43,67,11,8,44,19
474,2381,208.33447197088358,5,8,49,11,13,7,28,84
3380,2382,208.26480840127496,1,8,48,1,42,20,54,30
8340,2383,208.10545895242424,5,8,42,12,28,7,28,75
8377,2384,208.09508400991768,1,8,49,1,18,20,26,82
6326,2385,208.0802566955782,1,7,45,1,13,57,76,4
4054,2386,208.06431881331315,1,8,46,1,37,46,17,48
9725,2387,208.0452868137883,5,8,42,11,41,8,76,14
5576,2388,208.04119468721606,39,7,5,1,32,7,4,109
3322,2389,208.0069353418127,1,8,42,1,20,64,31,36
4027,2390,207.99767105899795,5,8,71,11,18,15,73,4
9518,2391,207.99708348899938,1,8,69,1,5,8,26,86
1627,2392,207.9437858912841,5,8,49,11,18,20,34,61
8071,2393,207.93549146826328,1,7,65,1,92,7,17,14
9161,2394,207.90394976975162,5,7,42,11,5,57,73,4
925,2395,207.8494977529104,3,8,70,1,5,7,4,106
6572,2396,207.84564312649923,1,7,65,67,23,8,4,30
9756,2397,207.83238466762228,1,8,49,1,20,7,43,75
96,2398,207.8256855162879,1,7,56,1,13,37,66,22
7806,2399,207.79671127472707,1,7,43,1,5,7,90,49
784,2400,207.79574978315097,5,8,125,12,5,7,39,4
9434,2401,207.78250245949997,1,8,24,12,92,25,4,39
3165,2402,207.72835643411108,5,7,74,22,11,7,17,61
1287,2403,207.7082222685005,3,7,105,1,28,19,4,36
5068,2404,207.69794976697102,3,7,35,1,28,12,4,113
5717,2405,207.67293981991273,1,7,44,1,25,20,44,61
4745,2406,207.58147708370092,3,8,70,1,23,20,4,75
2498,2407,207.50903925380732,1,7,43,1,18,64,63,6
972,2408,207.4940159968305,1,8,44,1,11,57,44,37
7845,2409,207.46952941817725,5,8,42,21,32,15,32,48
6817,2410,207.40501938670283,1,7,95,1,5,7,83,4
9003,2411,207.36570492673562,5,8,42,21,30,64,30,4
1357,2412,207.31903244586567,3,7,5,1,11,7,83,86
7716,2413,207.30526352580938,3,7,5,1,14,7,83,84
6535,2414,207.28772986557254,3,8,74,1,11,20,4,82
5607,2415,207.2841189868295,1,8,49,1,18,57,66,4
1277,2416,207.27132716961015,5,7,42,21,5,37,44,41
5723,2417,207.21885558833202,1,8,43,1,14,7,17,113
3308,2418,207.21059043784757,1,7,43,1,14,7,44,86
6070,2419,207.1962930818926,1,7,44,1,5,46,95,4
9750,2420,207.19626034064578,1,7,44,1,66,15,28,41
967,2421,207.18122581183988,1,8,48,1,45,7,55,39
8705,2422,207.17429981759045,1,8,44,1,14,64,42,30
7079,2423,207.13481406352454,1,8,42,1,20,15,17,99
1061,2424,207.10755574049503,1,7,69,1,13,20,55,37
8104,2425,207.1030036292119,5,7,24,21,23,25,95,4
7578,2426,207.06634093987392,5,7,71,21,23,7,32,37
5570,2427,207.05609163415068,1,7,44,1,37,15,83,14
1900,2428,207.02645137742675,5,7,69,21,11,15,38,36
6281,2429,206.94689151149885,1,8,61,1,14,25,53,41
8708,2430,206.94014774569476,5,7,39,11,28,8,83,22
6419,2431,206.91257576090743,3,7,61,1,20,8,4,99
9278,2432,206.90436180968823,1,8,48,1,11,7,44,82
138,2433,206.90286410105088,5,7,46,67,11,7,30,30
2360,2434,206.88884536153813,1,8,74,1,23,25,30,42
8991,2435,206.85511090339244,5,8,48,67,5,20,44,6
6015,2436,206.85072533276687,1,8,46,1,11,64,42,30
1201,2437,206.84044316925187,1,8,5,67,25,8,84,6
6042,2438,206.83171251981884,1,7,69,1,25,33,63,4
5538,2439,206.82470349554998,5,8,71,11,5,8,76,19
4134,2440,206.81574529375567,1,7,53,1,18,19,28,75
1528,2441,206.81551551870487,5,7,48,21,5,19,84,14
9985,2442,206.77513543093184,1,7,5,11,37,15,43,82
9603,2443,206.77331316749678,3,7,156,1,5,7,4,19
2497,2444,206.73375636191946,5,8,48,21,25,46,44,6
2921,2445,206.67467869719042,3,8,5,1,14,12,76,84
8128,2446,206.64216329107057,1,7,84,1,20,8,44,37
2848,2447,206.63821631568774,5,8,44,21,5,64,42,14
1234,2448,206.63413758597582,1,8,48,1,13,20,28,84
4915,2449,206.59664630210835,5,8,95,11,18,33,30,4
18,2450,206.595264130023,3,7,44,1,92,37,4,14
9412,2451,206.59393500137475,1,7,48,1,18,37,76,14
9649,2452,206.58903648188956,5,8,44,21,25,33,54,14
6077,2453,206.57267486348437,1,8,69,1,14,8,73,30
751,2454,206.56115076685091,1,8,35,1,41,8,76,33
4833,2455,206.5439186723893,1,8,43,1,14,7,54,75
4064,2456,206.53699199364073,5,8,43,67,25,20,17,19
761,2457,206.50014466588271,1,8,42,67,32,15,4,33
9484,2458,206.48042412803443,5,7,46,22,13,12,83,14
6907,2459,206.41258541880075,1,7,125,1,11,15,38,4
2574,2460,206.39986501608922,3,8,5,1,14,46,44,82
2835,2461,206.39974754876334,1,7,48,45,24,24,4,49
5707,2462,206.3916085859071,1,8,65,1,18,15,90,4
2857,2463,206.38136755356413,3,7,5,1,45,8,129,4
3990,2464,206.37108144837885,5,7,56,11,24,57,39,4
6251,2465,206.28667489339423,1,7,42,1,30,25,90,6
622,2466,206.25185468331523,5,7,71,12,18,46,30,14
1510,2467,206.23480812618558,1,8,44,1,14,33,83,19
6318,2468,206.19390032315002,5,7,29,67,14,7,26,48
5890,2469,206.1747825666785,1,8,69,1,23,20,76,4
652,2470,206.1731493211321,3,7,48,1,28,25,4,86
10,2471,206.1182265363766,1,7,29,1,30,46,84,4
3462,2472,206.11788245590552,1,7,69,1,13,19,53,39
9751,2473,206.10238249315623,1,7,95,1,28,15,51,4
905,2474,206.0965822763732,1,7,44,1,18,25,76,30
5163,2475,206.06370989275433,3,7,125,1,5,8,4,49
762,2476,206.05829558579222,1,7,69,1,20,7,54,42
567,2477,206.05552802053256,5,8,69,67,20,7,23,4
979,2478,206.04135645530818,1,8,35,1,42,57,17,41
4230,2479,206.02686773815924,3,7,5,1,18,15,39,113
5277,2480,205.99065873164926,5,8,42,11,14,7,112,4
2880,2481,205.9666057433497,5,8,49,22,13,33,31,42
4815,2482,205.95758728064723,1,8,48,1,32,64,44,4
2596,2483,205.912748764778,1,8,95,1,5,57,31,4
7777,2484,205.7952087653203,1,8,46,1,18,15,90,22
7365,2485,205.7905409665362,5,8,29,11,13,57,66,14
624,2486,205.78886589171935,1,8,69,1,14,12,84,14
4895,2487,205.74196666444305,3,7,78,1,5,20,4,84
433,2488,205.70394548491078,1,8,46,1,5,15,83,42
8242,2489,205.68628042057728,1,7,69,1,11,8,63,41
5880,2490,205.65831603261913,1,7,56,1,25,15,63,33
6950,2491,205.65525177766384,1,7,29,1,13,7,129,14
1841,2492,205.56128710941664,1,7,49,1,20,8,93,22
2202,2493,205.54923692711284,1,7,84,1,20,8,43,37
472,2494,205.50002893230155,1,8,69,1,37,7,31,48
8402,2495,205.47099833832908,1,7,29,1,20,37,83,22
6438,2496,205.46187702669565,5,8,48,21,18,20,76,6
7101,2497,205.43391837009446,5,7,78,11,42,7,32,19
1076,2498,205.41455018617353,3,7,5,1,28,20,76,61
7125,2499,205.41050421580908,1,7,29,1,92,12,44,14
4820,2500,205.40488537583278,1,8,44,1,5,57,63,22
5049,2501,205.37181698710134,1,8,74,1,18,12,51,37
6312,2502,205.3643646869706,3,7,46,1,41,15,4,84
8902,2503,205.35591463063247,1,8,74,1,11,8,93,6
9138,2504,205.33159115196185,1,7,95,1,20,7,31,39
5368,2505,205.30417320239266,1,7,95,1,37,7,23,30
4018,2506,205.29471957185746,3,8,5,1,37,7,31,109
1984,2507,205.26531244042985,1,8,5,22,28,19,43,75
5334,2508,205.25333777162345,1,7,147,11,5,20,4,6
5533,2509,205.21943519871718,3,8,29,1,14,57,4,86
2534,2510,205.21721018942003,1,7,35,1,18,19,90,30
1645,2511,205.175898817118,1,8,97,1,13,24,17,41
8453,2512,205.1642625337124,5,8,71,12,11,33,26,36
8556,2513,205.14367898374022,1,8,49,1,30,7,84,22
1751,2514,205.13248679255565,1,7,39,1,14,7,26,106
3487,2515,205.10699108443617,3,7,5,1,37,21,90,36
6183,2516,205.08231314570392,1,8,48,1,37,37,55,14
3365,2517,205.07607681232938,5,7,78,11,13,21,63,4
5593,2518,205.07553248143617,1,7,74,1,20,21,73,4
1323,2519,205.03578335004943,5,8,44,45,41,8,32,19
4394,2520,205.03304807158318,1,7,48,1,14,15,31,84
6237,2521,205.00667748416907,1,7,105,1,20,21,42,4
9426,2522,205.00379042001606,1,7,39,1,25,19,95,14
189,2523,204.98396715049086,1,8,5,67,14,25,76,6
512,2524,204.97544361064723,3,7,95,1,20,57,4,14
5375,2525,204.92168035661518,5,8,42,12,45,46,30,14
1920,2526,204.82130005834398,3,8,44,1,92,8,4,42
3205,2527,204.81418162915355,5,7,43,12,11,8,66,49
8753,2528,204.80562914528227,1,8,49,1,92,21,23,6
115,2529,204.77888448700193,1,7,39,1,11,15,43,82
5138,2530,204.74958179738593,1,8,61,1,25,15,76,14
8992,2531,204.74389270843406,1,7,29,1,92,20,44,6
2316,2532,204.7181229190892,1,7,39,1,5,20,28,99
4938,2533,204.7079553691416,3,7,56,1,24,7,4,99
744,2534,204.66707679870444,5,7,49,12,20,8,39,61
8001,2535,204.65277142090753,5,7,70,12,14,57,32,4
9103,2536,204.60994761220164,1,7,84,1,11,37,53,6
2966,2537,204.591653141627,1,8,69,12,5,20,4,82
8822,2538,204.58763002013637,1,8,48,1,11,7,95,30
2109,2539,204.55556944362223,1,8,39,1,92,20,26,14
6335,2540,204.5537870924742,1,8,49,1,37,20,23,61
5489,2541,204.46203245714065,1,8,56,1,28,21,53,33
4365,2542,204.44540730397028,3,8,70,1,42,25,4,48
7460,2543,204.44409060774763,5,7,69,12,45,19,38,6
9015,2544,204.43278277150998,1,8,35,1,24,57,26,49
8168,2545,204.3980619158239,1,8,29,1,13,64,55,30
1832,2546,204.38420021209853,1,7,43,1,5,46,83,14
1548,2547,204.38286076376042,1,7,41,1,42,20,84,4
5260,2548,204.36719280104444,5,7,61,12,42,15,28,30
3787,2549,204.31414276103033,1,7,29,1,11,46,90,14
7521,2550,204.27468051145058,1,8,35,1,24,12,34,86
5387,2551,204.25806168126206,3,7,43,1,92,46,4,4
7769,2552,204.2570010235874,1,8,97,1,5,12,28,48
4758,2553,204.25249121851675,1,7,97,1,25,12,51,6
1328,2554,204.23659290352361,5,8,71,12,18,46,38,4
3175,2555,204.2150778138022,1,8,65,1,20,15,51,39
8117,2556,204.20021885809712,1,7,42,1,30,7,28,84
1072,2557,204.1968058163472,3,7,5,1,5,15,28,135
4657,2558,204.1892660256692,3,8,43,1,14,46,4,82
3470,2559,204.1395335818237,1,8,61,1,66,8,42,14
6913,2560,204.06108650847958,1,7,41,1,20,33,90,6
9538,2561,203.99355761849057,3,8,5,1,24,7,39,113
7081,2562,203.97813892402738,5,8,43,45,5,37,44,14
1544,2563,203.97006788053056,1,8,43,1,14,7,28,99
4898,2564,203.94406590574516,3,8,24,1,32,15,4,113
6724,2565,203.9300525943518,1,7,41,1,30,7,90,22
7549,2566,203.92013135228976,1,7,61,1,5,25,66,33
3557,2567,203.91243304876,5,7,69,12,18,33,43,14
5842,2568,203.8836003136687,3,8,5,1,18,24,112,30
6483,2569,203.88060133898074,3,7,70,1,28,64,4,22
1426,2570,203.8637606681468,5,7,41,67,28,15,23,14
8563,2571,203.8594629380355,3,7,42,1,13,20,4,109
5060,2572,203.80268189647052,5,8,44,22,20,8,44,49
8281,2573,203.74615354910804,1,7,44,1,42,20,54,30
1876,2574,203.74005798962872,5,7,49,21,24,7,73,14
3919,2575,203.5767566166316,3,7,61,1,24,15,4,84
1840,2576,203.57071338602356,5,7,44,12,23,8,26,75
5018,2577,203.5303577462068,1,7,56,1,18,37,30,49
8443,2578,203.5155892793152,1,8,24,1,5,8,112,41
274,2579,203.45392990039628,5,8,61,11,14,33,63,6
3542,2580,203.4412878995949,1,7,74,1,25,24,38,30
7893,2581,203.40465842957215,1,8,78,1,20,21,38,33
4973,2582,203.39435712146926,5,8,71,22,13,24,43,14
342,2583,203.35412821218225,1,7,53,1,11,8,43,75
912,2584,203.3053360957172,1,8,46,1,37,19,73,14
217,2585,203.27835657199446,1,8,97,22,11,19,4,37
5273,2586,203.2562393873848,5,7,49,12,13,15,95,4
3839,2587,203.24560747031083,1,8,69,1,13,64,38,6
2472,2588,203.2230126804407,1,8,69,67,25,20,4,6
2563,2589,203.21505450390086,1,7,44,1,23,15,32,75
7922,2590,203.20187917947666,1,7,97,11,11,7,4,61
4,2591,203.18387967724448,1,8,29,1,14,12,93,41
812,2592,203.1803638777381,1,7,61,1,41,46,28,14
5411,2593,203.1071979782585,5,8,71,12,14,21,32,37
4421,2594,203.0332290212442,1,7,61,1,24,12,17,75
2047,2595,203.02104948404602,1,7,105,1,5,7,39,33
1617,2596,203.0181016938314,1,8,69,1,45,7,54,14
9031,2597,202.98483768263873,5,8,65,12,18,24,55,14
3228,2598,202.97730093309744,5,8,41,12,28,15,76,14
9010,2599,202.94908868836848,1,7,69,1,5,7,95,14
2042,2600,202.94800604296003,1,8,5,12,11,24,63,75
4545,2601,202.94266055148694,5,7,61,12,28,7,38,42
427,2602,202.9317288948986,1,7,44,21,5,7,4,109
5477,2603,202.9015275075477,1,7,69,1,23,64,28,6
708,2604,202.88460693377732,3,8,70,1,28,24,4,61
5688,2605,202.82997715442121,1,7,48,1,45,8,28,61
1088,2606,202.73416315677977,1,7,69,1,66,24,17,14
4224,2607,202.6707133607104,1,7,53,1,5,20,28,84
4489,2608,202.66942082960992,39,7,5,1,37,7,4,99
519,2609,202.66589573558306,1,7,24,1,11,20,51,84
4908,2610,202.64697754577006,5,8,74,12,13,8,44,36
74,2611,202.64088870115808,1,7,43,1,23,57,38,30
9940,2612,202.59265223013665,1,7,95,1,5,7,43,39
5987,2613,202.58116715151615,1,8,45,1,23,7,39,75
2060,2614,202.53737314518122,1,8,44,1,37,20,84,4
6745,2615,202.52251485529573,1,8,65,1,20,12,55,36
5086,2616,202.51150591169662,5,7,24,12,41,21,42,48
729,2617,202.4701178178054,5,7,35,67,41,7,34,4
4797,2618,202.46750338959336,5,8,43,21,18,19,44,42
4396,2619,202.46358158226627,1,8,29,11,20,19,4,106
2633,2620,202.45528154924776,1,7,49,1,11,7,23,99
1497,2621,202.45412034811315,5,8,44,45,23,21,51,4
7343,2622,202.45200805866816,1,8,46,1,18,33,73,19
2897,2623,202.4106633521146,39,7,5,1,14,20,4,109
3409,2624,202.38497934032526,5,8,69,12,41,19,23,22
3196,2625,202.37866561437855,1,7,97,1,11,7,44,30
2412,2626,202.3724521843119,3,8,53,1,13,8,4,109
2261,2627,202.20103009402908,1,7,105,1,23,20,28,14
1158,2628,202.17159369633015,1,7,65,1,11,15,93,4
9180,2629,202.16653889246862,1,8,125,1,14,20,17,14
7536,2630,202.16305603534852,5,8,49,21,25,21,28,42
8799,2631,202.09115212367743,1,8,42,1,14,15,42,75
5609,2632,202.08312098362683,1,7,70,1,20,7,43,48
2415,2633,202.07299280156636,1,7,61,1,28,20,31,49
8735,2634,202.0621253863997,1,8,71,1,13,15,53,36
4634,2635,202.0439211765993,5,8,35,45,13,24,28,41
4248,2636,202.03434734505794,5,8,70,21,41,24,23,6
2697,2637,201.97069031751212,1,8,42,1,18,33,55,41
4988,2638,201.96669946313298,1,7,69,1,18,46,42,14
296,2639,201.93555483078356,5,8,35,45,13,8,38,48
7983,2640,201.93472337355962,3,8,42,1,45,46,4,49
8384,2641,201.93327188788507,1,7,71,1,5,8,63,42
8804,2642,201.92136025354353,1,8,53,1,13,7,112,4
5421,2643,201.88613509433588,3,8,70,1,42,33,4,37
4219,2644,201.878777299911,3,7,5,1,37,7,28,109
2290,2645,201.8772042032555,1,7,61,1,5,7,76,39
7839,2646,201.8770559347533,3,8,5,1,5,20,43,113
2696,2647,201.86012738382323,1,8,49,1,23,7,76,33
6311,2648,201.85976854935794,1,7,49,1,20,15,90,14
7430,2649,201.85054984084013,1,7,35,1,28,15,73,37
7833,2650,201.8497660181279,5,7,74,11,30,7,23,42
7727,2651,201.8325889529664,5,8,29,12,14,19,26,86
7138,2652,201.8076196867203,1,7,5,11,18,46,76,33
3951,2653,201.74434448392697,1,8,24,1,42,15,93,14
6641,2654,201.7214502776184,5,8,44,67,25,15,28,6
971,2655,201.6195309089132,3,8,5,1,5,7,63,106
6199,2656,201.61050412121094,5,8,61,21,41,21,28,14
6763,2657,201.58085072559084,1,7,39,1,30,20,63,36
562,2658,201.5066676877887,1,8,125,22,11,21,4,6
5594,2659,201.47427786921685,3,7,5,1,20,24,53,84
3747,2660,201.46742504228993,5,7,48,11,45,20,39,22
9630,2661,201.43343636370295,1,7,39,1,41,12,66,30
9430,2662,201.39306017408697,1,7,24,1,28,21,54,61
6864,2663,201.39274556630656,5,7,46,12,5,20,66,36
2997,2664,201.3598106202698,3,8,5,1,5,7,138,30
6893,2665,201.3586826786019,5,8,65,12,14,15,38,42
3424,2666,201.32387373126903,3,8,105,1,13,25,4,39
8873,2667,201.32327452163713,1,7,156,11,5,7,4,6
346,2668,201.31820555595166,1,7,39,1,5,15,44,84
7676,2669,201.27351287370206,1,8,69,1,14,33,53,19
862,2670,201.2631326681202,1,7,45,1,28,12,66,36
3662,2671,201.24968019598404,1,8,53,1,13,57,28,36
1412,2672,201.22117258470897,1,8,42,1,41,46,55,4
2410,2673,201.20642900801985,1,8,84,1,14,21,63,6
9013,2674,201.19895057677346,1,7,35,1,18,8,44,84
5169,2675,201.19099784808492,1,7,45,1,11,8,83,41
4685,2676,201.13993722700062,1,8,95,1,45,8,34,6
592,2677,201.13787450700164,1,7,43,1,5,15,90,33
2545,2678,201.0835108758516,1,7,24,1,37,46,76,4
7918,2679,201.07200814639373,1,7,46,1,66,8,31,37
5035,2680,201.06183160725442,3,8,5,1,28,7,112,33
2414,2681,201.04434226669312,1,8,24,1,32,20,63,49
5738,2682,201.0140692342888,1,7,70,1,5,20,53,39
3779,2683,200.99652101228327,3,8,43,1,20,20,4,99
3823,2684,200.97125582884024,1,7,69,1,23,7,83,6
6827,2685,200.96571235343418,1,8,48,1,14,15,76,33
4951,2686,200.88715236756437,1,8,65,1,28,21,26,48
9868,2687,200.87105627884287,5,7,48,11,23,7,54,42
5040,2688,200.86221983214264,1,8,35,1,28,57,30,37
6448,2689,200.85910109083238,1,8,42,1,25,12,32,75
8927,2690,200.8431381505584,3,8,125,1,42,8,4,6
7271,2691,200.82936313953232,1,7,71,1,14,15,84,4
1903,2692,200.81008749782316,1,8,29,1,45,37,28,48
7900,2693,200.77537622713885,3,7,5,1,18,25,28,109
9849,2694,200.7154277017953,3,7,5,1,11,8,63,99
7590,2695,200.70833151613206,5,7,46,12,45,24,17,41
9924,2696,200.61678030083527,5,8,97,12,18,12,42,4
4074,2697,200.60784225663284,5,8,29,11,20,7,95,22
6980,2698,200.59848388629408,1,8,74,1,5,57,38,14
3962,2699,200.58511516686167,5,8,29,22,18,12,17,86
2651,2700,200.57960571072934,39,7,5,1,5,129,4,6
648,2701,200.5609556077528,1,7,78,1,25,46,32,6
4909,2702,200.55705903003013,3,8,5,1,5,8,153,14
618,2703,200.5227295875377,1,8,44,1,5,12,76,49
1418,2704,200.50500757104567,5,8,44,21,42,7,63,6
808,2705,200.49349499814315,3,8,5,1,92,21,63,4
1177,2706,200.45927655668618,1,8,69,1,5,15,90,6
6454,2707,200.4307659670951,5,7,35,12,5,19,28,86
6223,2708,200.41397778820263,1,7,39,1,92,12,39,4
476,2709,200.3737425626291,3,8,70,1,5,19,4,86
6619,2710,200.3570416290461,1,8,53,1,18,12,28,75
1842,2711,200.34085510311087,1,8,49,11,11,37,4,75
8054,2712,200.29707529434054,1,7,61,1,11,15,63,36
9505,2713,200.2767731871386,5,7,65,11,14,20,26,49
6091,2714,200.2364118298407,1,7,5,12,92,7,66,6
5596,2715,200.23167758241675,3,7,69,1,5,21,4,86
3183,2716,200.2237539245071,3,8,5,1,41,20,44,75
3675,2717,200.21272363249727,3,7,78,1,24,37,4,42
75,2718,200.15465580650115,1,7,71,1,14,12,42,48
9238,2719,200.08930346853072,1,8,43,1,20,7,32,84
7224,2720,200.07629166291386,1,8,69,11,14,8,4,82
785,2721,200.0591167119592,1,7,95,1,28,24,34,6
1855,2722,200.03260531548008,1,7,69,1,66,12,34,6
4531,2723,200.02734001163287,3,7,5,1,24,57,93,6
5328,2724,200.022821723173,5,7,42,11,20,12,95,4
6082,2725,200.0105334884815,1,7,70,1,18,64,30,4
3089,2726,199.9336645102266,1,8,35,1,28,57,28,39
540,2727,199.92920983425284,5,8,97,21,20,15,17,14
3058,2728,199.92268854905257,1,7,35,1,41,37,26,48
2295,2729,199.84689745285766,3,8,5,1,66,7,93,14
8475,2730,199.83601317186623,1,8,5,21,24,12,26,99
9403,2731,199.796630063833,1,7,45,1,5,19,34,84
2309,2732,199.79329199363565,3,7,5,1,30,37,30,82
3190,2733,199.79288917082388,5,7,39,12,20,37,39,36
4126,2734,199.7701428040578,1,8,56,1,18,20,43,49
3172,2735,199.75510920535467,5,8,41,12,13,7,63,48
5606,2736,199.73156661547972,1,7,29,1,28,25,90,14
5758,2737,199.7142596208031,1,8,49,1,42,8,83,4
7547,2738,199.67418421828833,5,8,45,12,20,8,93,6
382,2739,199.6330070202222,1,8,97,1,20,7,32,30
6442,2740,199.61333659571227,1,8,5,22,28,46,63,22
178,2741,199.57586914364737,5,7,44,11,13,15,95,6
6096,2742,199.56977373052231,5,8,49,11,18,7,76,22
4140,2743,199.55655799057212,3,7,69,1,37,25,4,49
9775,2744,199.53358047128108,3,7,5,1,14,24,43,99
8300,2745,199.51574187317388,5,8,61,12,18,57,32,4
6596,2746,199.48364386144831,1,8,74,1,5,57,17,33
8786,2747,199.43323698900903,1,8,97,1,18,12,53,6
8900,2748,199.31402390697153,1,8,48,1,13,7,95,22
4103,2749,199.30560063493542,1,7,69,1,18,7,43,49
4728,2750,199.305262907309,3,7,43,1,5,46,4,86
4414,2751,199.30415159322376,1,8,69,11,30,24,4,49
9858,2752,199.30281799923603,5,8,44,11,5,7,112,4
5112,2753,199.26776663302422,1,7,42,1,32,19,51,42
6712,2754,199.22354987070423,3,8,5,1,28,21,17,113
4913,2755,199.2109328935759,3,8,74,1,37,64,4,4
198,2756,199.20379696114438,1,8,5,22,24,25,63,48
4169,2757,199.15619431650128,1,7,49,1,18,57,43,19
4139,2758,199.15070652655788,5,7,69,45,28,7,31,4
1430,2759,199.12863192510906,1,7,95,1,30,15,32,14
9778,2760,199.12065731576797,3,7,74,1,30,15,4,61
1540,2761,199.11701774889875,1,8,49,1,42,7,51,36
4062,2762,199.05123765148625,1,7,42,1,28,20,73,22
2723,2763,199.02709075639612,1,8,35,1,45,57,44,4
9707,2764,198.94999552556004,1,7,35,1,20,12,112,6
7869,2765,198.9384866575797,1,8,95,1,20,21,43,6
8307,2766,198.91063781082298,5,7,42,22,20,12,44,42
5459,2767,198.85732854756355,3,7,29,1,92,19,4,39
6412,2768,198.84003900071545,1,8,48,1,28,7,53,49
391,2769,198.83232732338007,1,7,56,11,18,12,4,86
7747,2770,198.81563055470554,5,8,48,12,5,7,28,82
2774,2771,198.76840756993974,1,8,56,1,42,7,31,49
