ID,Name,Rank,Rarity_Score,Animal,Attributes,Beard,Boots,Hat,Jacket,Pants,Profession,Sword,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
412,RADBERT GUNNER | TEZOS PIRATE 412/666,480,23.396060223,Common Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Uncommon Sword,ipfs://QmdnCFaHpzpUTLTZfvdxqHBvs6inJWCdeD9cNWSEET4u3i,ipfs://QmW1Ru8fUksSpkJNi9Cvphq5s66qRAcG1RBru28YxFhNz5,ipfs://QmQCZCxEpmjAwV4evqnTpqqX9G74kZyyg9P8o4aZueJfhk,ipfs://QmSnPdZ53np4sJcmHpgmwe2nNCcdaAmj93DfYTMzY3L8A6
125,MAD IRONHOOK | TEZOS PIRATE 125/666,481,23.266542562,Uncommon Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmZwnaH7f62dAbs5coDrtmmHQ5m4okVB1vKotnbwXrxKcA,ipfs://QmS6363T8U21qjrHwTiTAtj5xzmpfbd46ymiqHeYEnJk5E,ipfs://QmXgfHC8MvBHifd8aK9XRhTJMtVCEYtcZ4Gg44czQwG54q,ipfs://QmWnC8GsPoUbFMmMXLxksPaNmcB4qVG8YcAdCfkKzDUFmZ
470,JACK FISKE | TEZOS PIRATE 470/666,482,23.2560354553,Common Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmUCf2fi9XA3a6AoLCRMQcXSxmqFurqGtRyAkSSR4Bi148,ipfs://QmQqaMeq9c41V4EJ9CUDKg1fxxMfd3KCf8uPhLBLdL2gJa,ipfs://QmPP9aNQcH3EF9eCbmkZyWjq61a8oUJM2EYHsy4unAFDTX,ipfs://QmZvQtKae8DDhbvyyqGfnWC51TwbM2M3zBr6UjtmWDDXns
550,DIAMOND EARLE | TEZOS PIRATE 550/666,482,23.2560354553,Common Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmYH4XXGpCKaBHQ63tRw6pz37DYThTxibLxGEANaBKDDvJ,ipfs://QmawN4TeRwDrHQmxtRgjRDK9YZfdjJ1KoT9APMfBqmqsjM,ipfs://QmVvZgbX9oBdgcmuARpZdNKvZ5PT5xXiWQUGzX1AbYAh9c,ipfs://Qmc9rg66iENBQ7gLgx2n5runtxcSW1FLvicPmfPa6ta7Lc
558,HANSEL WRIGHT | TEZOS PIRATE 558/666,484,23.1532855444,Uncommon Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmR3qWifSHRupReaD6gcA5NynxDXYPjv7UP64JThNv5r5p,ipfs://QmaraHkKVYdux8UfmfdzmjW6BrPnD3tDFo4Di1RS9kRva8,ipfs://QmPGX4eeURWoY9azxb8jUeDLtqnB7UKwPGCKWTSddvuogz,ipfs://Qmc1hvSfAmk5Rhq9raUfckvBG1R5W5dAg5akbVexpDYpzW
409,GOLDEN PENNEY | TEZOS PIRATE 409/666,485,23.1303369526,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Uncommon Sword,ipfs://QmZREQnUk3pHAru8Zba6PQLLMrjpyGcTuGYafDS1xWMNsF,ipfs://QmULrYWCLNegyQkKnoNvU56R3rud5vpK7dvS9cdWwjcZcs,ipfs://QmZWFwmsCoVy4TiXdozRA756TiW5Ss4qNnv9SfY7cesvnK,ipfs://QmYatGncr9m9P85XrC4dSBWsedELnzxUauhWGLNmqiCL8B
202,ANGEL MUG | TEZOS PIRATE 202/666,486,23.1097436678,Common Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmQ32F3JRMru9dyUZLZZoTf1MAQgZ9agAMvdUhX7qwerca,ipfs://QmNU2hx9unFgGNGnJph2cFDvJzEBoBfhhKQg5EAaHv1VDh,ipfs://QmNdUrSh5MeXfE3M2XfvhwmXNayFUVymYEXwcDRZxmxKj8,ipfs://QmYHSJ4mwGnZeNQCwnNaabmvrUvdh6SRGTAdXnQen56ZeR
310,TOM JONES | TEZOS PIRATE 310/666,486,23.1097436678,Common Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmNSJ5p89LjKem22Ju2fjKwBqeKksimhyhqebzM33YEfhi,ipfs://QmcYh2yNh9kP9WEH2i3gpehcsZxM7eZRTmNvohbgikdwGw,ipfs://QmWx4WcgEUvLf7YvjosEbs9SJ2MxxMbpLKTpBEqMi7Tq9j,ipfs://QmUVaU7T9dNoAATTELBmKJhgLCToBdpDdzcZLGkTj1JMCX
241,DERRYL SMASHER | TEZOS PIRATE 241/666,488,22.9809901726,Uncommon Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmSPPmfJtra8ZQHCPH1LQPRzBqMQs2nrbLPAmMx2gBJNar,ipfs://QmTeuzmxcX3idRLtWNM8wk7VpjFTs63WMvUvAU6f34kE3m,ipfs://QmVSahyCmu2VYAdQLtaVoPsyvNyE9SXnB4mjysQjmpEfbK,ipfs://QmPnsemfPz6HMM6pjZTksqfapMfJ3Guw7xuxrJhJoXYJt9
139,BLACK HARRINGTON | TEZOS PIRATE 139/666,489,22.9697189001,Common Animal,8,Uncommon Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmWTyYmQZzqjwhJ9gxVkESYqW3a4TYR6Gn7VkvyN2asBQx,ipfs://QmQZyGdfMdaQU5bjRyqGrzyAb2Qk55PjsBFhRgRGPYztuP,ipfs://Qme5vwf5irA4g5Y61ie91Gn8jyXWQDM3nyoA2tX1VcmHCD,ipfs://QmUi68KT8tLpHTe9zAkALJedemtFe9thdSVEJSEZ1BmxHV
389,CLAYBORNE THE RASCAL | TEZOS PIRATE 389/666,490,22.9449234842,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmXE5HsQYpNfuSC7V9RStae9fUZq3y1GUQrzYnr3NiECst,ipfs://QmV8AzK7nscvPhT1apB7zEdwkzVwk7WMBF7gRqEgPjrhPh,ipfs://QmZXN8T7iYsLLtGVf3qmKHxp2kRnHfqhntaW2gp2c92Pde,ipfs://QmNbkcShBGeYbL6Ug9vCDBoHpxCX2V3cmKcCFDXTDYydem
529,RADBERT SEAMAN | TEZOS PIRATE 529/666,490,22.9449234842,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmdZsMiZwgm4sYg7Deh5wFX2h3A8tJ7JRp36qX4kq4C1hf,ipfs://QmUZUW4azeGciw2kV2ad8mMksozqUvSqbGDRR6NJMrw3sv,ipfs://QmVgbfU9fNXtgXmNydy8f3BFGWwkoBbkDTQeb41U4bq8fh,ipfs://QmV1ET1nGG7Vi9TPL5jam8bSv2rMaVZzJsrFbrGWqK7rU4
232,HERO O'FISH | TEZOS PIRATE 232/666,492,22.8732857116,Common Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Rare Pants,Crewmate,Common Sword,ipfs://QmWNwVqyy525M8K3YGtuRDmSZJK1ZLWWULwMiqKJKRwcBZ,ipfs://QmPiZiPMsMN7RGLUcRGtmFnL1tLirwAZFhkvXd4v2VnpyS,ipfs://QmaoCkFSEHts72StMr5cP6okcS4BoND5pQNjhafCngEHdL,ipfs://QmPr22fj4UM3AhgzUMLHsvpW1BzFfkyB75jefsCSy9dQhL
464,SLICK MUG | TEZOS PIRATE 464/666,492,22.8732857116,Common Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Rare Pants,Crewmate,Common Sword,ipfs://QmVttQQNv4pWJQcMxza4wXotcRjHrDj6U9MKUzKcYP42ma,ipfs://QmNpeGpA6f25tqWM88rTbebSHoWmfCJTNsbRqZXAnnsgBj,ipfs://QmZAoW9e1wMsvcPLozECEfVVrGS6waWtQVy8pnDT9t6Amh,ipfs://QmYpbusshMttK4iFbYUFK4LdpGMD1D8dxrdGuGPgZdy7iQ
393,RIGGER THE FEARED | TEZOS PIRATE 393/666,494,22.7459444855,Common Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmUtXb1qsfmsSh5fHpDvLj7o1shcsSGwe9mmQBRxZgQEH3,ipfs://QmQNvNNSLfZE7CmozBrXGedJBVmttnJC1gBPGYgLyf6guW,ipfs://QmcRwJoQEV4vYFi4fMU6weCGkQZnXWndMaC1ARuzdoCeSt,ipfs://QmXrEbVVmsPyTxgVsYwPuTnKknRba8X3W3jNtid3UmaCa3
46,CORSAIR WRIGHT | TEZOS PIRATE 46/666,495,22.7005557848,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmW7C5hzuJ3wVWQ4xFfGAiaLgGpwscq9qyKdozpsyU6XiM,ipfs://QmV48nH3v4tqqd98TDFAtDT39pKEP3657PjaUJektisXb4,ipfs://QmQYarMd1ojMsZtVDviPTF6oTS1a9w3K4kfCCnWfxLgeug,ipfs://QmbsmAt1cttNuGKBDVowFvc6AZ8G1YdzMFGs1g955FnrD2
307,OLD FLEMING | TEZOS PIRATE 307/666,496,22.6315172554,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Uncommon Sword,ipfs://QmRZiJUTYJWtN5wAn2oe9MMtGNPK4S8uhx2AHw8nMNKEQ3,ipfs://QmTD2V6QJCpvrh2k4Hb1XS2gwtEcZNKWQLGc36L8CtqkRt,ipfs://QmeUs1Hz5hmqUPJJShK1UTDPUNZx573FPzm3FGvb4wBKUA,ipfs://QmQQEET6RTCz8K3miWMCx9MWhabWUZbTA66wcByCSnbzFp
503,TOE STRAW HAT | TEZOS PIRATE 503/666,496,22.6315172554,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Uncommon Sword,ipfs://QmUPTksX3tsf1tQyW6fjKWbLdxSJDpQzwyoV8USWDN4xbz,ipfs://QmZRpGae8dmppbXRiMxCg94EnrvicPQkUX7LbqhtiV3qqN,ipfs://Qmf5ccMmws58vt2fWbEV61sznCPWfv6eZawozbe4e2pADS,ipfs://QmNz2BAUNvS6ELVcKUHvgYC59r5BW59jmp54QDxobBxpMW
238,RAGE REAPER | TEZOS PIRATE 238/666,498,22.548089532,Common Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmebyBUcFq78H3U15jMeW6CZr5cJZ1qSFybVWLVmBQE1D1,ipfs://QmXxWQQqUPafVGuEXqVjW71fADqYaTGERWnWWFKdw9YUFE,ipfs://QmYmWXYjX3xtWcwVFh24QT3RVTr4oY2teSB3WEqya7H7tG,ipfs://QmV1UemZCAFsQJhmuZvsfzoLsJZx4s4zUUAwtbkUd4tXJL
345,GRUBBY GRIMACE | TEZOS PIRATE 345/666,498,22.548089532,Common Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmWK7HrwLxQnvNRx87jbDXiMwJbX3NfKLha4JejJnakjiH,ipfs://QmPGmKZnDtqrNy4xfqyvQ6UedfHutRFD5qJDYV8WHcspNS,ipfs://QmPGxGUe3y9K6rrVbGarPJaayqcP1QoSWzfXWC9Svndy7v,ipfs://QmUjhcsQzu26RvY5rJspH2kcxGydT9MWn4dY5AMJGjGJa9
411,SILVER KRAKEN | TEZOS PIRATE 411/666,498,22.548089532,Common Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmNg5p6aaHDof57qKHExTebn1mMqLY3CFswQprhUVTnidN,ipfs://QmauaDXLevJMC6Qot7DH1SEggmvsy5dUaq9in943FdmVLg,ipfs://QmYW2aqBND1yoVY5S4ueAqsgE3pcDSshNGhoZ15qNt3S15,ipfs://QmdH715kuuod5q2QYpv8aoPfMBAqpLmKoZCyWF5MawfRDW
276,LORD FOUR EYES | TEZOS PIRATE 276/666,501,22.4708992029,Uncommon Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmbayYnqYetHizZ69AhE6oxM47Q1WjuMzGmT2C1mFMPzNa,ipfs://QmQM3mTfXZC4pyoMNKVuBwAunM2YcKUYmXV75HwiJtcXLC,ipfs://Qmc8DJEL37mD3edyNGzpEnzmgfy8Tr3BtnkMkMgZ1WWYVa,ipfs://QmZMRn7FoqLFazsi4xc4mxgRQwrKWq2cVy3CMHsd1aj1Ts
147,BLOODY HARRINGTON | TEZOS PIRATE 147/666,502,22.447950611,Common Animal,8,Common Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmNx7KbTyukri7AVcdVDL3koJKYrpvMfEN17NfjByJqzZG,ipfs://QmPoefyzmyR8ojtnm3nYssJATN6hURKVHSVePypqQh5fF4,ipfs://QmfAFL6WSwGXQ7mLaePimgdTsHpToLJg2EagYZcB2ibJvK,ipfs://QmQA9iPr6yaxCiaw4oLfwBQnxtzEFP6aeUfYxV4X6826xK
156,GOLDEN HAWKINS | TEZOS PIRATE 156/666,503,22.446103787,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmP1tXDZTGx3hQi4gk7EHgxNVSEuajkPRPhwnU2d7DPhrs,ipfs://QmR6nLRiLB8nsYexaBndG5WBprmWb2ort1UvRDF7iGi44K,ipfs://QmVftDvwLKLH9VCtAGfRQGPCpYnsq2fMb7jEWZVPqpnVte,ipfs://QmZnmdTS5GLLjFFPKR5kyodPDzKUbiVAp1feVqYRX5vjUv
521,BLACKBEARD DARKSKULL | TEZOS PIRATE 521/666,503,22.446103787,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmXZ96jeDKtUb2jV8raXDPofRuk6ZAvPYBUEG791XCx2Vh,ipfs://QmRJ5RQDkkwpTRkLmqStEayoyfFpHeZuuLt3kt5vSY2oSH,ipfs://QmX9iqBQ5DSVYW95rEgz4Jd5yZUgRfDEAs88PUyZ9dLjMm,ipfs://QmPD9USiJFKHRfb9ASHRm4G1H5Tj3fMH1KHhr4uGws5PDc
366,JACK LAW | TEZOS PIRATE 366/666,505,22.4348325144,Common Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmdfEQUpgiw1iuqpA4ee9DzD6DzF5sjnjGJGd79FwcKQKi,ipfs://QmfMP2WCSm8PYhYGsAgKMJfpz1CakWdJLqJQzYvQRdsGdb,ipfs://QmVmd6S149SYADfxUJv1fJ1iyMhfmMCFbUVeHYLxhPu9bv,ipfs://QmU1reuxDtAkWy96x5MuYF2XTy23hD7kr6doKKKBeuMjvP
287,SAVAGE CARLTON | TEZOS PIRATE 287/666,506,22.4025619103,Common Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmUGCmu14cxsatVwUT3e8QvAgMt9i4Czi3WMH4XrtDpfu4,ipfs://QmbS7krAfbiSC4wtbrsAHVx1SpLF3wB6Tf22RFtzqDxr7y,ipfs://QmbWHoE2S3cbE2b4V18KDW8v7AwzAbCNyvuwqwoPScqLFZ,ipfs://QmeEboukZPHtmMkGxqScfwULXfy5rcugXwEEjXkb5EVLcd
495,TOOTH BRADFORD | TEZOS PIRATE 495/666,507,22.1803805165,Uncommon Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmSZX26EdhAxddvz7C9jMjeALo87GFFVgUQwz9BdbMZdB8,ipfs://QmRBSqJcSQ82kBUt4YTW1XpsnAuXfUKbcX6ZcPbGv8S2fw,ipfs://Qmd7ETrMgU12msLP55U3UueQaqEneKX65BikAhYxRxSsfQ,ipfs://QmXajA4M38344cp4cMsYvvFQFe2N3VPQNA99KgG71gKC1C
511,BRAVEHEART JONES | TEZOS PIRATE 511/666,508,22.1368386399,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmUiagn5YYmxZcJB2Ngb3U9sKBpoyx3VfZtsStTBFipJWX,ipfs://bafybeidafju57fkclhfdypq6z37kr67odreasyypufbhxe3fwkxa4zvgz4,ipfs://QmZMtrL7Ni14wya9oaVDk7K8VP2yVSitCtQLDpVow1xDbP,ipfs://QmWg2Cb8kgZ6iGzy7SZEbdoXwBj8ZeGWhDkJjKgR68VmiA
22,TOXIC THE RASCAL | TEZOS PIRATE 22/666,509,21.9968138721,Common Animal,8,Uncommon Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTHtkTatsgqi6XsWPehXyi59woQps7ye1GVnwzeey8mJh,ipfs://QmQp9nYXc8hLoc9yngzSuicZJadz9yxkhGLc9YWEzqpPyw,ipfs://QmckDD7dTY7jazRwzXo8t6t4zrUGoReBXfrfswzitxYzAv,ipfs://QmY2EjWVtr7mziKpq3zCJTrvA4UkH13dMRK6DZNfDrDJhk
250,ALBATROSS KRAKEN | TEZOS PIRATE 250/666,510,21.9514251714,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://Qme8eCiYWhLJbgGvuFZG85dwH8assRvCCRejJb9uWCQwwa,ipfs://Qmf2uR6niQrvuyHoKwrafqJEGwrawKyYcjRJEkvB4oxFG6,ipfs://QmW2ZMGdckht6absZkyGB1duVQNRXUwS1esoPh8eQnrADc,ipfs://Qmd3eV3vz8G4q1ujLk11HZowDkZfs8558UCjiWuLRUsqbP
328,GOLDEN VEXX | TEZOS PIRATE 328/666,510,21.9514251714,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmZRT1Q54GSqVBb6ZpcjriK3eyVbsvGiT5gb6iPqEcKKD3,ipfs://QmSVondyd6nUGtuEejPwcRnpugeGJFpceU8X3NcTQ1e6Gw,ipfs://QmYFbgBAMNhBjhAHqUH32X4wnJz5ycbr6JdkktFAY8XUdB,ipfs://QmPe47TPVtgAiE4brQX2uM9pcHF8vcqj6nzQpuxBXJLpQ5
143,BILLY CARLTON | TEZOS PIRATE 143/666,512,21.9130642253,Common Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Uncommon Sword,ipfs://Qmeq3KtHYM2sZJxHFrVvTT5qrsE1actt7eerMamByxXzyz,ipfs://QmcynictufG2gaw6VoFB5dLgP7z82RHK6fFEzKmxPCfVJg,ipfs://Qme5dLRvs2bWWPVUbiuCCLakjrZNYsTvhV2U86yPZm2Qj7,ipfs://QmegjxEWEDnbXZdDLRENvrMk9AHzwhDj86yZXCkSKxn8V2
294,HERO MAD EYES | TEZOS PIRATE 294/666,513,21.8924709405,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmRW3BPGmRRdKxg7i4SuU2gfFaXYbrvw7jw41aZ7c42vMN,ipfs://QmbuT3W6XQQ8PdFCmCstZWixdzAve752Kx7Awie26NgHjK,ipfs://QmQHU8TH8nnVtSGvT7qhWGvc63inpEDBuYrYU6ZpALZNi6,ipfs://QmTWAQU3atBeJtumE7HGH9uVK71NenPQW4aESBiYqxTBxV
471,WILLIAM HARRINGTON | TEZOS PIRATE 471/666,513,21.8924709405,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmTzB9QetY3zSrdcBFMZDM7aC8qrQTyL1SWE6JuRKNVwFf,ipfs://QmUwErUpZJ2hpffmNuAA8PGmKCPgAsyaGR5biF25J2AspG,ipfs://QmXtXYKyZvDCM2fCMN9kdF3XZFhzD47xL6KCpctrLzJG5g,ipfs://QmSG9EX5smLES9HGVN2i4ar4r2utzg6LuhZT1GQsWKQsjj
217,SWAB FOUR EYES | TEZOS PIRATE 217/666,515,21.7730394576,Common Animal,8,Common Beard,Uncommon Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmeGyZXemNUmApcRizrXfxCCRdehLX9QLZLp3avB1a9sh5,ipfs://QmW3EnebW4FCph1dC4N1nBF437mtFKLS1sA5UWHGyTabRJ,ipfs://QmRPTqRTJSxzyXptbynZs562WH4TZLu6FSosULSQvb6RVJ,ipfs://Qmau3M8iLBYF6GAaaBt6qh4N768sRJBHjycpjaktfb8PvT
216,FRANK GUNNER | TEZOS PIRATE 216/666,516,21.7524461728,Common Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTBgA3oimktRS4p468A3HQpjhtH9VDF4bRcm9DjNuNaGP,ipfs://QmZfXTTePuFPbgtihRE13UrPRYnBjqDRyzUgbJ4pS5qToF,ipfs://QmVmdcHARCrtvXsd4V6RUiv6iMkWvz8L6DJhRFu333m6Ms,ipfs://QmUTWQSLegDjoNDXkMhVpYKC5XgugyuoAQn1YrBDRvM5Ak
349,BONES VEXX | TEZOS PIRATE 349/666,516,21.7524461728,Common Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmaASMm3RzzuLLUAtGycJ9CB27XR28N5E3fQxXp2vJ4rqX,ipfs://QmRSoJ5Jwm28XyyoWqtBTaRpzRfmuqz89DxJ8Ff6VExmZ5,ipfs://QmczaW215wiS4aycr6iWruLcxDUafzs3YGwNpGYbhxKju1,ipfs://QmRj1Ta6kiqXceSnwrg9Kh1PhLnwfNwYUSjiqXJ2KxiE6h
444,RUSTON GAIL | TEZOS PIRATE 444/666,516,21.7524461728,Common Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTX5QmoFMRq5DkYkZoAZZ7easSb6JWsiDWo1Te52CsscW,ipfs://QmavHpaUVUZEuMQsDQe6c8WtqAvabggcbyabWSUYQcHtT6,ipfs://Qmbr4MHzwRJ5nNRbAEM6QwxxoSyg9AyeHF6q56a1MXb3Bz,ipfs://QmRo8wKN2X9pYH1kNwcBzYp6dfVayPiruNdDgdBsyQMQmn
172,WHITEBEARD GUNPOWDER | TEZOS PIRATE 172/666,519,21.7276507569,Common Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmUZVLBM6PhNsiNAPoL47Zav3NcDSRpnKZUrRaJH7QHnCp,ipfs://QmW3mLfLQY3SU3zSgV5nyFexT2uoPG5QBrHJtjdTMQ7D8j,ipfs://QmTeNZovuVdWDpWjQPnZGGZYyPyxLwpYYHfM3H1hkZZs2A,ipfs://QmUJecz1wuGjbXdP975693QzAKHA32EywtcbqUiy1JimJk
20,LORD SEAFARER | TEZOS PIRATE 20/666,520,21.7070574721,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTJ4mULH5hioLR7CqTCoT35cmibuvHeVnWvGkCahJnCfz,ipfs://QmcP3uqCezNs6Vk44WFPkGrRRKYtcH15LNnBSGtVEUz4GE,ipfs://QmaPekJzs4nvqC9MaejHPK9P3yPZbaouJvSNUTwKZbrK7X,ipfs://QmeDm4cVzw8yVAvMd3T1J8CBwu7AV6McKVgRjP5FSVCMoL
376,GARY THE DREADFUL | TEZOS PIRATE 376/666,520,21.7070574721,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmZ5wfmArymbYwtBk7jJH855kTWhNRpm87bw1Jmb16es1S,ipfs://Qmd8z1Zwdc7wsB35hRG7mTKKjog8p8XK5kYGCGa2ScwwQb,ipfs://QmSAv4Qc5MnW7wr29KFHRjHfpDQgJres7QNL4VpvHwJjRT,ipfs://QmdPHtipRT77CQgNU7BvyUAzcXpdJjPAzqJkCK2DYA7z8a
559,CRANKY PEDDLE | TEZOS PIRATE 559/666,522,21.6380189427,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmTuJXoTKcYcT8MzEsHkpyAuhUyVqREkaYpP4MLpGyW62p,ipfs://Qme3MEExxNLE7USLmVu1E34N1wReKjXvC1JJhnD3haqmt5,ipfs://QmR44AuTKAgK8a6mz5UvN2NrDMbFWdqmnS4vjHXecbiPJx,ipfs://QmWYcLNkPreKjmsZJoq8dcdWEgaGNSuumgMKcBxQt7xzNj
265,PARRY GRIMACE | TEZOS PIRATE 265/666,523,21.4979941749,Uncommon Animal,8,Common Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmU5YJGbi8A1oHfnvs6u9u4VXMioDPP49c7n7Tx5K6Fwxg,ipfs://QmUqWBDCvXYjpkoAW3uosvrm8vC65NaJQ4Afr4H3XuUwNJ,ipfs://QmeVM9fymV8Gcex9SBy6Ys2kog1KXdroE5MBETEsuzHiYx,ipfs://QmUYgKKttszPygzWAz6VTrd5Rjbtyp1wX74Zcd9BdG9Jc4
448,OLD WITHER | TEZOS PIRATE 448/666,523,21.4979941749,Uncommon Animal,8,Common Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmWzgKBwDoqHLMh4nPwrn3iknmSAggDoWa95ErQqx8UCfA,ipfs://QmdvrSK4ivF7UQGfXkYWJKjyy5TakYvqXaZYP4DX6UjVqs,ipfs://QmTD25tnhEWe85ztJhLJVuiZyT5XPayazcdMbGHvjbXW5t,ipfs://Qmcr3w7WgSCFu9p1wZdmPBQokfnC7dW7qgrzUCN1wsWsQX
284,PRIVATER BUCKLEY | TEZOS PIRATE 284/666,525,21.4619274864,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmT77NwRrem5nKwtS1q5zmagP8zDTBRbwH29p9ZqshejL5,ipfs://QmaNjvf9QCBSxWmgftpBm4ZDF4XpRhqTJEqjo4q9oubP5V,ipfs://QmVsd6WTWFX8u9BfgzP4yeMGCjC12CsHuiwiapuBRbCJSp,ipfs://Qmeg7vkZmtcD6DJhiJidbxei9fJfTq1Qy2kRcuaUWPsudJ
198,CORSAIR THE EMPEROR | TEZOS PIRATE 198/666,526,21.4526054742,Uncommon Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTirdNbeE8sX39PMNthCtwfHBmfUzMxiZ5NZE9ee4rEEB,ipfs://QmNuzenhXgQiZKmCJqhDgYXs1WxV4x36PmcE9kRPkfsAY9,ipfs://QmZwKdncxnekN4jpW8bMydPJzSEhBdCy8joPeJmhDH3YFT,ipfs://QmZ93y9VCEtjJJTi9jwnyw6f1VMW36zMhFX4vSGbG3AAAr
