ID,Description,Name,Rank,Rarity_Score,Animal,Attributes,Background,Body,Clothes,Expression,Eyewear,Headwear
1762,Animal #7434,Napoleon himself walked,1274,94.7008413271,Horse,6,Flesh,Pink,Polo,Menace,None,Beret
700,Animal #700,cannot describe that,1275,94.6607925796,Pig,5,Stars,Brown,Jobs,Unsure,None,None
1367,Animal #3962,voiced the general,1276,94.5636311307,Horse,6,Money,Pink,Doctor,Dead,None,Betty
1620,Animal #6273,"legs good, two",1277,94.4881109948,Horse,7,Woodland,Robot,Banker,Kneiving,Glasses,Elvis
1017,Animal #2885,him lifeless in,1278,94.480866661,Horse,6,Camo,Brown,Polo,Eager,None,Veronica
1541,Animal #1703,pigs sent for,1279,94.4657330393,Horse,7,Purple,Pink,Teen,Unsure,Monocle,Bowler
1661,Animal #2661,"distorted forms, and",1280,94.3993485828,Horse,7,Flesh,Grey,French,Greed,Glasses,Britpop
1824,Animal #1581,between the two,1281,94.3445151549,Horse,6,Purple,Grey,Banker,Eager,None,Halo
866,Animal #866,not been interrupted.,1282,94.3186479835,Pig,7,Bright,Pink,Doctor,Stubble,Glasses,Artist
745,Animal #745,am old and,1283,94.3127609515,Pig,6,Death,Green,Military,Friendly,None,Police
679,Animal #679,"tobacco, or touch",1284,94.2260196792,Pig,6,Wall,Green,Writer,Friendly,None,Police
1293,Animal #8194,to have been,1285,94.182991319,Horse,7,Flesh,Orange,Banker,Dead,Glasses,Artist
1715,Animal #7871,"had been purchased,",1286,94.1772804053,Horse,7,Woodland,Robot,Doctor,Kneiving,Glasses,Beret
1599,Animal #2473,"pleadingly, skipping from",1287,94.1637447486,Horse,6,Flesh,Green,Teen,Happy,None,Artist
1996,Animal #1021,happens after we,1288,94.1417155187,Horse,7,Graf,Ghost,Polo,Unsure,Glasses,Betty
202,Animal #202,find some place,1289,94.1183677073,Pig,6,Graf,Ghost,Swimmer,Moaning,Lolita,None
599,Animal #599,struggle. All men,1290,93.9679299035,Pig,7,Money,Robot,Banker,Shock,Glasses,Bowler
508,Animal #508,great muscles of,1291,93.9498460483,Pig,7,Bright,Pink,Police,Frustrated,Cobain,Beret
207,Animal #207,wall round them,1292,93.8997952196,Pig,6,Purple,Robot,Military,Shifty,None,Betty
682,Animal #682,the habits of,1293,93.8961074988,Pig,7,Graf,Pink,Prison,Eager,Cobain,Bowler
1963,Animal #9796,"speeches, it was",1294,93.880025894,Horse,6,Sea,Grey,Beatnik,Happy,None,Veronica
694,Animal #694,All animals are,1295,93.8747973481,Pig,6,Death,Pink,Winter,Friendly,None,Horns
405,Animal #405,sets them to,1296,93.8058312746,Pig,6,Rave,Robot,Doctor,Friendly,None,Elvis
357,Animal #357,This single farm,1297,93.5766528496,Pig,6,Bright,Grey,Doctor,Cigarette,None,Cap
1536,Animal #9732,spring some carefully,1298,93.5584698783,Horse,6,Purple,Grey,Military,Tired,None,Betty
310,Animal #310,of us who,1299,93.446669273,Pig,6,Stars,Brown,Military,Kneiving,Lolita,None
1652,Animal #5303,price of these,1300,93.4135503802,Horse,7,Virtual,Brown,Winter,Beard,Glasses,Britpop
623,Animal #623,"said, ""here is",1301,93.3992907166,Pig,6,Stars,Brown,None,Eager,Glasses,Veronica
14,Animal #14,"side to side,",1302,93.3284165269,Pig,6,Purple,Pink,French,Menace,Monocle,None
983,Animal #983,said of Squealer,1303,93.3273467005,Pig,6,Graf,Green,Police,Shock,Lolita,None
219,Animal #219,"in, chewing at",1304,93.2817216467,Pig,6,Hell,Pink,Military,Friendly,Cobain,None
280,Animal #280,I have had,1305,93.2031663453,Pig,6,Camo,Ghost,Summer,Kneiving,None,Fisherman
1297,Animal #3273,Each had his,1306,93.089754329,Horse,6,Money,Grey,Writer,Moaning,None,Cap
142,Animal #142,"somewhat stupid appearance,",1307,93.051351317,Pig,7,Wall,Pink,Beatnik,Unsure,Glasses,Halo
664,Animal #664,also that in,1308,92.9865976485,Pig,7,Hell,Pink,Jobs,Menace,Glasses,Veronica
1920,Animal #4880,at nights and,1309,92.9478087365,Horse,6,Flesh,Orange,None,Eager,Glasses,Bowler
64,Animal #64,quite ready to,1310,92.9225776333,Pig,6,Graf,Grey,Jobs,Dead,None,Cap
1485,Animal #1717,to all that,1311,92.896393303,Horse,6,Wall,Grey,Police,Stoned,None,Britpop
903,Animal #903,foot of the orchard.,1312,92.7087243297,Pig,5,Money,Pink,Banker,Yelling,None,None
729,Animal #729,came back to,1313,92.7046345311,Pig,7,Wall,Green,Beatnik,Shock,Monocle,Bowler
1409,Animal #8664,In desperation the,1314,92.6992794367,Horse,7,Bright,Orange,Winter,Greed,Lolita,Britpop
248,Animal #248,a perch behind,1315,92.693085188,Pig,6,Graf,Brown,Prison,Shock,None,Veronica
1419,Animal #2821,"Snowball, which was",1316,92.6219610172,Horse,7,Money,Brown,Police,Yelling,Glasses,Britpop
575,Animal #575,struggle until it,1317,92.5816809736,Pig,7,Death,Pink,Winter,Friendly,Sunglasses,Fisherman
1641,Animal #9549,the sound of,1318,92.4181548343,Horse,7,Death,Grey,Banker,Frustrated,Glasses,Britpop
918,Animal #918,"would take place,",1319,92.4175874246,Pig,7,Money,Green,Banker,Menace,Cobain,Bowler
950,Animal #950,reputation for getting,1320,92.2547700184,Pig,7,Wall,Brown,Police,Frustrated,Sunglasses,Bowler
1222,Animal #9175,and operated by,1321,92.0459161103,Horse,6,Purple,Pink,French,Frustrated,None,Britpop
684,Animal #684,"And, above all,",1322,92.0408174329,Pig,6,Camo,Grey,Swimmer,Shock,None,Bowler
896,Animal #896,asleep in a,1323,92.0160836371,Pig,5,Virtual,Pink,Banker,Beard,None,None
227,Animal #227,to the red,1324,91.8625153379,Pig,5,Rave,Green,Prison,Friendly,None,None
1783,Animal #4951,windmill was in,1325,91.8097030996,Horse,7,Purple,Brown,Banker,Happy,Glasses,Police
1071,Animal #9260,equal. One day,1326,91.7586722577,Horse,7,Bright,Grey,Banker,Frustrated,Sunglasses,Artist
1387,Animal #4308,To see him,1327,91.6503518693,Horse,6,Hell,Grey,Jobs,Eager,None,Veronica
1014,Animal #7539,all contrived to,1328,91.5345762185,Horse,6,Purple,Pink,Teen,Kneiving,Lolita,None
1833,Animal #3154,and paw the,1329,91.415990303,Horse,7,Wall,Brown,Prison,Beard,Glasses,Britpop
319,Animal #319,to an end,1330,91.4095184256,Pig,7,Wall,Pink,French,Shock,Glasses,Beret
1363,Animal #8812,had died happy.,1331,91.2232519947,Horse,7,Purple,Pink,Writer,Greed,Sunglasses,Britpop
1598,Animal #1104,sugar and linseed,1332,91.1790119079,Horse,7,Purple,Ghost,Jobs,Eager,Sunglasses,Britpop
349,Animal #349,"fertile, its climate",1333,91.130826572,Pig,5,Money,Pink,Beatnik,Beard,None,None
976,Animal #976,he had a,1334,91.0951080689,Pig,5,Wall,Pink,None,Moaning,Sunglasses,None
1806,Animal #7733,set aside for,1335,91.0893533862,Horse,6,Stars,Brown,Beatnik,Beard,None,Britpop
317,Animal #317,instant that our,1336,90.9888374086,Pig,6,Camo,Pink,Swimmer,Friendly,Sunglasses,None
233,Animal #233,"usual, for the",1337,90.97269846,Pig,7,Camo,Robot,Writer,Happy,Glasses,Artist
1729,Animal #9755,again congratulated the,1338,90.9229367333,Horse,6,Purple,Grey,Polo,Eager,None,Fisherman
553,Animal #553,be in a,1339,90.8754639571,Pig,5,Graf,Pink,Doctor,Dead,None,None
912,Animal #912,the farm a,1340,90.8436318405,Pig,7,Camo,Robot,Military,Moaning,Monocle,Artist
397,Animal #397,is too weak,1341,90.7611787944,Pig,7,Death,Robot,Military,Moaning,Sunglasses,Artist
287,Animal #287,I understand the,1342,90.7179704713,Pig,5,Rave,Grey,Prison,Moaning,None,None
128,Animal #128,"middle life, who",1343,90.6502753523,Pig,7,Graf,Pink,French,Menace,Glasses,Cap
328,Animal #328,animal in England,1344,90.5748991681,Pig,7,Rave,Brown,Police,Cigarette,Glasses,Artist
738,Animal #738,animals of long,1345,90.5167179312,Pig,6,Flesh,Brown,Prison,Friendly,None,Fisherman
1091,Animal #3554,another and more,1346,90.4825309714,Horse,7,Bright,Grey,Polo,Friendly,Glasses,Fisherman
750,Animal #750,you can sing,1347,90.4781709398,Pig,5,Rave,Pink,None,Eager,None,Veronica
1714,Animal #3651,"bleating again, broke",1347,90.4781709398,Horse,5,Rave,Pink,None,Eager,None,Veronica
751,Animal #751,it better for,1349,90.4764050685,Pig,7,Woodland,Pink,Beatnik,Menace,Lolita,Beret
140,Animal #140,down his nose,1350,90.3813988202,Pig,6,Stars,Pink,None,Kneiving,Glasses,Betty
1716,Animal #4330,him a sufficient,1351,90.307157312,Horse,7,Rave,Grey,Teen,Friendly,Glasses,Britpop
584,Animal #584,and the animals,1352,90.2965700524,Pig,7,Rave,Robot,Beatnik,Kneiving,Sunglasses,Bowler
1456,Animal #3715,he was out,1353,90.2286686262,Horse,7,Purple,Brown,Doctor,Kneiving,Monocle,Bowler
120,Animal #120,vast hairy hoofs,1354,90.1832530244,Pig,7,Camo,Green,Military,Menace,Monocle,Betty
1425,Animal #4537,dismissed. Afterwards Squealer,1355,90.1524392398,Horse,7,Bright,Brown,Polo,Eager,Glasses,Betty
1087,Animal #1876,"the corn, they",1356,90.1206390585,Horse,6,Virtual,Pink,Banker,Frustrated,None,Beret
215,Animal #215,"foolish, pretty white",1357,90.042191722,Pig,7,Woodland,Pink,Military,Menace,Cobain,Veronica
196,Animal #196,which had lost,1358,90.0320021448,Pig,5,Wall,Pink,Jobs,Cigarette,None,None
1752,Animal #7508,"slowly and dejectedly,",1359,89.9991448274,Horse,6,Virtual,Ghost,Swimmer,Friendly,None,Britpop
1178,Animal #4469,dealings with human,1360,89.8628021597,Horse,6,Graf,Brown,Police,Cigarette,None,Cap
68,Animal #68,he had to,1361,89.8498799563,Pig,7,Money,Pink,Police,Shock,Glasses,Beret
1877,Animal #8209,was it not,1362,89.7365522932,Horse,6,Bright,Pink,Summer,Frustrated,None,Beret
615,Animal #615,it was only,1363,89.7329321464,Pig,7,Virtual,Brown,Military,Yelling,Glasses,Veronica
63,Animal #63,that everyone was,1364,89.721855077,Pig,7,Graf,Robot,Winter,Greed,Sunglasses,Veronica
801,Animal #801,"be, Sweeter yet",1365,89.6338921026,Pig,6,Graf,Ghost,Beatnik,Friendly,None,Zeldman
12,Animal #12,light from his,1366,89.5974976568,Pig,5,Virtual,Pink,Jobs,Menace,None,None
1165,Animal #8811,at least he,1367,89.5757209385,Horse,7,Money,Grey,French,Friendly,Glasses,Veronica
728,Animal #728,"night, however, it",1368,89.5688326799,Pig,7,Woodland,Brown,Beatnik,Dead,Glasses,Artist
1692,Animal #9566,"gate they paused,",1368,89.5688326799,Horse,7,Woodland,Brown,Beatnik,Dead,Glasses,Artist
642,Animal #642,comrades. There were,1370,89.5518858975,Pig,6,Woodland,Ghost,Swimmer,Friendly,None,Betty
911,Animal #911,intelligent animals on,1371,89.5496174148,Pig,7,Wall,Robot,Writer,Friendly,Cobain,Bowler
409,Animal #409,that will prevent,1372,89.5396294483,Pig,6,Virtual,Robot,Military,Dead,None,Veronica
1044,Animal #5316,this sacrifice might,1373,89.5345803901,Horse,7,Purple,Grey,Banker,Eager,Patch,Bowler
884,Animal #884,the wall of,1374,89.5276826734,Pig,7,Death,Brown,French,Moaning,Glasses,Bowler
826,Animal #826,before Major had,1375,89.5101858527,Pig,6,Camo,Grey,Beatnik,Stubble,None,Artist
428,Animal #428,year? And what,1376,89.4131107901,Pig,7,Rave,Ghost,Military,Unsure,Sunglasses,Betty
1384,Animal #8986,The farm was,1377,89.3476884318,Horse,7,Graf,Robot,Banker,Unsure,Monocle,Beret
1054,Animal #9656,a farm owned,1378,89.3314729409,Horse,7,Camo,Grey,Military,Happy,Cobain,Britpop
297,Animal #297,is the nature,1379,89.2952639132,Pig,7,Virtual,Ghost,Doctor,Moaning,Glasses,Betty
94,Animal #94,and make themselves,1380,89.2932865864,Pig,6,Virtual,Pink,Writer,Happy,None,Beret
1172,Animal #3491,cables. (How these,1381,89.2149074396,Horse,5,Rave,Grey,Military,Yelling,None,None
833,Animal #833,up the tune,1382,89.2023514992,Pig,6,Graf,Brown,Prison,Kneiving,None,Cap
1542,Animal #1225,help themselves from,1383,89.1337286436,Horse,5,Bright,Grey,Teen,Happy,None,None
1717,Animal #3905,would be only,1384,89.1216122646,Horse,6,Stars,Orange,Beatnik,Happy,None,Artist
1378,Animal #2238,"F, G, H,",1385,89.0987179458,Horse,7,Woodland,Orange,Banker,Eager,Glasses,Beret
1465,Animal #3312,was full of,1386,89.0644662179,Horse,7,Hell,Green,Police,Eager,Glasses,Beret
1217,Animal #6533,small Sleeps at,1387,89.049086959,Horse,5,Camo,Grey,Swimmer,Eager,None,None
1028,Animal #7543,came out to,1388,89.040401004,Horse,7,Purple,Pink,Military,Eager,Patch,Artist
561,Animal #561,or later justice,1389,89.0293573169,Pig,6,Purple,Pink,Winter,Shifty,None,Betty
180,Animal #180,to laugh at.,1390,89.0214918751,Pig,6,Wall,Brown,French,Friendly,Lolita,None
951,Animal #951,his own way.,1391,88.9977869291,Pig,7,Camo,Green,Banker,Moaning,Monocle,Betty
124,Animal #124,animal concealed in,1392,88.952733922,Pig,6,Rave,Grey,Doctor,Menace,None,Cap
1633,Animal #1362,usually been decorated,1393,88.8624561581,Horse,6,Camo,Orange,Military,Beard,None,Beret
1145,Animal #4752,"""Muriel,"" she said,",1394,88.7327728214,Horse,6,Bright,Grey,Teen,Beard,None,Veronica
651,Animal #651,more to say.,1395,88.7123519544,Pig,5,Bright,Pink,Beatnik,Stubble,None,None
919,Animal #919,they had no,1396,88.6564833183,Pig,7,Money,Pink,Swimmer,Menace,Glasses,Artist
1995,Animal #1736,"few minutes. Forward,",1397,88.6321229719,Horse,6,Purple,Grey,Prison,Eager,Lolita,None
1357,Animal #2194,except the Seven,1398,88.4810652023,Horse,6,Woodland,Green,Banker,Dead,Glasses,None
1827,Animal #2459,welfare. It is,1399,88.4202508912,Horse,7,Death,Grey,Summer,Unsure,Glasses,Britpop
652,Animal #652,"I merely repeat,",1400,88.4042653338,Pig,7,Purple,Green,Banker,Beard,Sunglasses,Artist
586,Animal #586,"interest, that the",1401,88.3541288069,Pig,6,Bright,Robot,Beatnik,Kneiving,None,Police
1779,Animal #6465,"the Sheep-fold, Ducklings'",1402,88.3106957661,Horse,6,Stars,Grey,Swimmer,Menace,None,Bowler
1753,Animal #7007,of what had,1403,88.3054710162,Horse,6,Bright,Tattoo,Beatnik,Menace,None,Betty
631,Animal #631,us put it,1404,88.2820093055,Pig,6,Flesh,Green,Jobs,Kneiving,None,Fisherman
1801,Animal #1408,suddenly remembering the,1405,88.1560372404,Horse,5,Bright,Grey,Polo,Friendly,None,None
1873,Animal #6124,not what they,1406,88.015180236,Horse,7,Purple,Green,Doctor,Moaning,Cobain,Britpop
854,Animal #854,the horses whinnied,1407,88.0138712041,Pig,7,Rave,Brown,Doctor,Greed,Glasses,Artist
905,Animal #905,March. During the,1408,88.0064118958,Pig,6,Bright,Robot,Police,Spaced,None,Veronica
251,Animal #251,that they had,1409,87.8539865374,Pig,6,Rave,Green,Banker,Eager,Lolita,None
469,Animal #469,bare rations and,1410,87.8338485539,Pig,7,Bright,Ghost,Military,Moaning,Glasses,Police
1857,Animal #4289,have been achieved,1411,87.7928520691,Horse,7,Wall,Robot,Jobs,Moaning,Cobain,Bowler
1648,Animal #9070,to understand. For,1412,87.6858184267,Horse,6,Camo,Grey,Polo,Moaning,None,Bowler
1320,Animal #6570,of timber was,1413,87.6849196545,Horse,7,Money,Orange,Military,Eager,Glasses,Beret
681,Animal #681,in trade. All,1414,87.6539345176,Pig,7,Money,Grey,Prison,Unsure,Glasses,Bowler
393,Animal #393,producing. He does,1415,87.6337911213,Pig,6,Wall,Grey,Prison,Happy,None,Elvis
1862,Animal #2349,and keep it,1416,87.604686591,Horse,7,Graf,Brown,Doctor,Eager,Glasses,Cap
104,Animal #104,of the platform.,1417,87.371190133,Pig,7,Purple,Pink,Beatnik,Shifty,Glasses,Bowler
1550,Animal #2838,as they were,1418,87.2220147762,Horse,7,Stars,Ghost,Beatnik,Happy,Glasses,Betty
1170,Animal #7551,to be punished,1419,87.1951698416,Horse,6,Purple,Pink,Writer,Frustrated,None,Britpop
118,Animal #118,very slowly and,1420,87.1822969936,Pig,6,Rave,Pink,Beatnik,Menace,Monocle,None
1427,Animal #3805,"said, and wasted",1421,87.1653829227,Horse,7,Wall,Robot,Police,Greed,Cobain,Britpop
737,Animal #737,sung by the,1422,87.1375983312,Pig,6,Camo,Robot,Jobs,Unsure,None,Fisherman
169,Animal #169,"off, but that",1423,87.1222349438,Pig,7,Money,Grey,Summer,Friendly,Glasses,Veronica
956,Animal #956,"more inventive, but",1424,87.0384746551,Pig,6,Flesh,Green,None,Kneiving,Glasses,Beret
797,Animal #797,day. Bright will,1425,87.0354787845,Pig,7,Bright,Grey,Swimmer,Yelling,Glasses,Veronica
121,Animal #121,with great care,1426,86.8591981742,Pig,7,Purple,Pink,Police,Kneiving,Cobain,Elvis
298,Animal #298,of this life,1427,86.7786357044,Pig,7,Death,Green,Police,Yelling,Glasses,Bowler
529,Animal #529,life of ours,1428,86.7453353119,Pig,6,Wall,Pink,Prison,Menace,Lolita,None
705,Animal #705,will be when,1429,86.7422606463,Pig,5,Money,Robot,Winter,Unsure,None,None
1127,Animal #9775,prosperity of Animal,1430,86.7205161373,Horse,6,Bright,Brown,Prison,Beard,None,Artist
680,Animal #680,"money, or engage",1431,86.6440262787,Pig,7,Purple,Pink,Police,Yelling,Sunglasses,Betty
958,Animal #958,to have the,1432,86.6214833806,Pig,6,Bright,Ghost,Writer,Shock,None,Bowler
720,Animal #720,and the first,1433,86.598643743,Pig,6,Flesh,Pink,Swimmer,Greed,None,Beret
621,Animal #621,his trotter for,1434,86.5663944166,Pig,6,Rave,Green,Doctor,Happy,None,Beret
581,Animal #581,astray. Never listen,1435,86.4638459411,Pig,6,Bright,Brown,Military,Menace,None,Zeldman
1424,Animal #5781,animal on this,1436,86.406857167,Horse,6,Death,Ghost,Summer,Friendly,None,Veronica
1613,Animal #1212,"face, so that",1437,86.3953772351,Horse,6,Graf,Orange,Police,Yelling,None,Britpop
109,Animal #109,"the rafters, the",1438,86.1931265756,Pig,6,Bright,Grey,Police,Frustrated,None,Elvis
1607,Animal #9527,They were shown,1439,86.118408098,Horse,7,Camo,Robot,Military,Moaning,Cobain,Bowler
708,Animal #708,me of something,1440,86.1135069173,Pig,6,Money,Pink,Beatnik,Frustrated,None,Bowler
794,Animal #794,"Clover, beans, and",1441,85.9832582501,Pig,6,Death,Ghost,Jobs,Menace,None,Beret
72,Animal #72,a sort of,1442,85.9807558019,Pig,7,Virtual,Pink,Military,Moaning,Cobain,Bowler
893,Animal #893,down in the,1443,85.9607309248,Pig,7,Wall,Pink,Military,Shock,Cobain,Bowler
1308,Animal #6544,should have learned,1444,85.9422839876,Horse,7,Purple,Grey,Military,Yelling,Cobain,Bowler
314,Animal #314,the last atom,1445,85.9372731846,Pig,6,Wall,Pink,None,Menace,Cobain,Artist
1111,Animal #2515,sent out flights,1446,85.8958126697,Horse,6,Wall,Green,Beatnik,Menace,None,Zeldman
61,Animal #61,so highly regarded,1447,85.8657834264,Pig,6,Bright,Ghost,Police,Unsure,None,Police
399,Animal #399,"plough, he cannot",1448,85.842125584,Pig,7,Woodland,Pink,Writer,Friendly,Glasses,Beret
1250,Animal #3100,"had overslept, and",1449,85.8078939488,Horse,7,Graf,Brown,Beatnik,Happy,Sunglasses,Britpop
970,Animal #970,"movements, and a",1450,85.7797060998,Pig,6,Wall,Robot,Police,Friendly,None,Horns
326,Animal #326,he is a,1451,85.7761396302,Pig,6,Purple,Pink,Summer,Shock,None,Beret
1084,Animal #1897,like three horses,1452,85.7442189534,Horse,6,Death,Green,Writer,Eager,None,Artist
53,Animal #53,out of the,1453,85.7131673908,Pig,7,Bright,Grey,Banker,Yelling,Sunglasses,Bowler
1373,Animal #4225,of vain effort,1454,85.6435255522,Horse,6,Graf,Grey,Writer,Dead,None,Veronica
752,Animal #752,yourselves. It is,1455,85.5946688312,Pig,6,Rave,Grey,French,Unsure,Glasses,None
1688,Animal #7378,the leadership of,1456,85.5781107454,Horse,6,Stars,Grey,Doctor,Menace,None,Artist
119,Animal #119,setting down their,1457,85.5729352448,Pig,6,Stars,Pink,Writer,Menace,None,Bowler
555,Animal #555,"a hundred years,",1458,85.5610534596,Pig,7,Rave,Green,Police,Greed,Glasses,Fisherman
165,Animal #165,say that God,1459,85.4973972254,Pig,6,Bright,Brown,Winter,Friendly,None,Zeldman
1642,Animal #1705,the cows fairly,1460,85.4772911231,Horse,6,Wall,Green,Banker,Eager,None,Police
721,Animal #721,three words. I,1461,85.4747224127,Pig,5,Purple,Ghost,None,Happy,None,Bowler
392,Animal #392,that consumes without,1462,85.4644270436,Pig,6,Death,Green,Beatnik,Moaning,Lolita,None
1331,Animal #4215,size. There seemed,1463,85.3745700853,Horse,6,Money,Grey,Beatnik,Beard,None,Britpop
1092,Animal #9326,walking on his,1464,85.3232751618,Horse,6,Flesh,Grey,Police,Frustrated,None,Veronica
1674,Animal #1396,sang Beasts of,1465,85.249424284,Horse,5,Purple,Robot,None,Eager,None,Artist
913,Animal #913,completely new outlook,1466,85.1961833085,Pig,7,Money,Robot,Banker,Happy,Glasses,Artist
263,Animal #263,the dream later.,1467,85.058487502,Pig,6,Wall,Green,Police,Unsure,None,Zeldman
242,Animal #242,what he was,1468,84.9395558714,Pig,6,Death,Pink,Police,Menace,Lolita,None
365,Animal #365,dignity that are,1469,84.9051980263,Pig,6,Woodland,Brown,Military,Dead,None,Bowler
960,Animal #960,character. All the,1470,84.8664528007,Pig,6,Flesh,Brown,Banker,Unsure,Lolita,None
954,Animal #954,"than Napoleon, quicker",1471,84.8499180363,Pig,6,Purple,Brown,Winter,Moaning,None,Horns
1997,Animal #7351,in his hind,1472,84.8488791172,Horse,6,Bright,Tattoo,Winter,Friendly,None,Bowler
352,Animal #352,affording food in,1473,84.7853898984,Pig,6,Flesh,Brown,Swimmer,Menace,None,Veronica
182,Animal #182,"admitting it, he",1474,84.7047043779,Pig,6,Purple,Pink,Military,Greed,None,Horns
506,Animal #506,"Boxer, the very",1475,84.5679462005,Pig,6,Bright,Grey,Police,Dead,Sunglasses,None
