ID,Name,Rank,Rarity_Score,Attributes,Background,Colour Scheme,Exploded?,Metallic Slice Percentage,Number of Cuts,Slice Angle,Slice Colour Weight,Special
2446,SUMO #2446,807,51.566766724479834,7,Black,Martian Manhunter,Undetonated,24.43%,91,-40°,21.17%,
856,SUMO #856,808,51.55276766814436,7,Black,The Thing,Undetonated,98.98%,43,-40°,32.59%,
1067,SUMO #1067,809,51.541620312605104,7,Black,Iron Fist,Undetonated,75.8%,25,10°,39.22%,
2444,SUMO #2444,810,51.52241692215587,7,Black,Iron Fist,Undetonated,84.44%,25,10°,47.15%,
2999,SUMO #2999,811,51.501681148560465,7,Black,Captain America,Undetonated,24.43%,19,80°,49.64%,
2633,SUMO #2633,812,51.49757581871701,7,Black,Green Lantern,Undetonated,83.59%,19,80°,21.17%,
299,SUMO #299,813,51.48621444909826,7,Reaction Diffusion,The Thing,Undetonated,24.43%,91,80°,21.17%,
1607,SUMO #1607,814,51.46874581867798,7,Black,Iron Fist,Undetonated,84.44%,25,10°,39.22%,
1692,SUMO #1692,815,51.4614603584645,7,Black,Martian Manhunter,Undetonated,24.43%,19,-40°,90.98%,
1346,SUMO #1346,816,51.45770066425985,7,Reaction Diffusion,The Thing,Undetonated,75.8%,25,-80°,59.29%,
1719,SUMO #1719,817,51.44621454275194,7,Black,Captain America,Undetonated,11.1%,91,80°,17.87%,
1922,SUMO #1922,818,51.43532573181163,7,Black,Martian Manhunter,Sumo Explode!,42.06%,43,60°,39.22%,
204,SUMO #204,819,51.43482575453681,7,Black,Martian Manhunter,Undetonated,98.98%,43,-40°,32.59%,
1413,SUMO #1413,820,51.42959307322682,7,Black,Aquaman,Undetonated,98.98%,19,80°,17.87%,
750,SUMO #750,821,51.428510729912276,7,Black,Aquaman,Undetonated,83.59%,91,80°,21.17%,
1309,SUMO #1309,822,51.39681283935567,7,Black,Green Lantern,Undetonated,98.98%,91,-40°,90.98%,
816,SUMO #816,823,51.39456673594962,7,Black,The Thing,Undetonated,24.43%,43,-40°,90.98%,
2699,SUMO #2699,824,51.38968665909702,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,200,-20°,47.67%,
253,SUMO #253,825,51.3885816239158,7,Black,Captain America,Undetonated,24.43%,43,80°,90.98%,
833,SUMO #833,826,51.38508556854149,7,Black,Brainiac 5,Undetonated,25.89%,25,70°,20.68%,
2461,SUMO #2461,827,51.38490841703723,7,Black,Martian Manhunter,Sumo Explode!,84.44%,19,50°,47.15%,
325,SUMO #325,828,51.368456101461206,7,Black,The Thing,Undetonated,11.1%,43,-40°,21.17%,
371,SUMO #371,829,51.36838894459848,7,Black,Iron Fist,Undetonated,42.06%,25,10°,47.67%,
2323,SUMO #2323,830,51.362470989427386,7,Black,Captain America,Undetonated,11.1%,43,80°,21.17%,
99,SUMO #99,831,51.359298941497784,7,Reaction Diffusion,The Thing,Undetonated,83.59%,43,80°,49.64%,
591,SUMO #591,832,51.354273479155246,7,Reaction Diffusion,The Thing,Undetonated,98.98%,43,80°,32.59%,
972,SUMO #972,833,51.32507682787791,7,Black,Green Lantern,Undetonated,98.98%,91,-40°,49.64%,
1399,SUMO #1399,834,51.31684561243804,7,Black,Captain America,Undetonated,24.43%,43,80°,49.64%,
981,SUMO #981,835,51.313093039367985,7,Reaction Diffusion,Martian Manhunter,Undetonated,83.59%,43,80°,90.98%,
1266,SUMO #1266,836,51.30917207160517,7,Reaction Diffusion,The Thing,Undetonated,24.43%,19,80°,49.64%,
1247,SUMO #1247,837,51.281742508675215,7,Reaction Diffusion,The Thing,Undetonated,75.8%,200,70°,47.67%,
2767,SUMO #2767,838,51.28154932468232,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,200,-20°,39.22%,
2451,SUMO #2451,839,51.27796630472213,7,Black,Captain America,Undetonated,83.59%,19,30°,32.59%,
932,SUMO #932,840,51.27662482234207,7,Black,Martian Manhunter,Undetonated,24.43%,43,-40°,90.98%,
565,SUMO #565,841,51.26904947163557,7,Black,The Thing,Undetonated,11.1%,91,-40°,32.59%,
1546,SUMO #1546,842,51.263064359601756,7,Black,Captain America,Undetonated,11.1%,91,80°,32.59%,
147,SUMO #147,843,51.262613412701974,7,Black,Green Lantern,Undetonated,24.43%,19,80°,21.17%,
2154,SUMO #2154,844,51.25146835241917,7,Black,Aquaman,Undetonated,83.59%,19,80°,49.64%,
2921,SUMO #2921,845,51.246442890076636,7,Black,Aquaman,Undetonated,98.98%,19,80°,32.59%,
397,SUMO #397,846,51.2353572326194,7,Black,Iron Fist,Undetonated,75.8%,25,10°,20.68%,
1811,SUMO #1811,847,51.23514735845994,7,Black,Iron Fist,Undetonated,75.8%,25,70°,47.15%,
1619,SUMO #1619,848,51.226903208313296,7,Black,Iron Fist,Undetonated,25.89%,25,10°,39.22%,
736,SUMO #736,849,51.21333365276895,7,Black,Green Lantern,Undetonated,83.59%,91,80°,32.59%,
2174,SUMO #2174,850,51.20488881086431,7,Black,Martian Manhunter,Undetonated,24.43%,43,-40°,49.64%,
1414,SUMO #1414,851,51.19831865036655,7,Reaction Diffusion,Green Lantern,Undetonated,98.98%,91,80°,90.98%,
1085,SUMO #1085,852,51.19354832389723,7,Black,Aquaman,Undetonated,24.43%,91,80°,21.17%,
1503,SUMO #1503,853,51.191230157997616,7,Reaction Diffusion,Martian Manhunter,Undetonated,24.43%,19,80°,49.64%,
341,SUMO #341,854,51.18147625498205,7,Black,Iron Fist,Undetonated,75.8%,25,70°,39.22%,
294,SUMO #294,855,51.17763662165821,7,Reaction Diffusion,Green Lantern,Undetonated,11.1%,91,30°,32.59%,
132,SUMO #132,856,51.16380059506766,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,200,70°,47.67%,
2238,SUMO #2238,857,51.161521429904106,7,Black,Green Lantern,Undetonated,24.43%,91,80°,17.87%,
2197,SUMO #2197,858,51.15110755802802,7,Black,Martian Manhunter,Undetonated,11.1%,91,-40°,32.59%,
2176,SUMO #2176,859,51.12433653548274,7,Reaction Diffusion,The Thing,Undetonated,24.43%,43,80°,49.64%,
2593,SUMO #2593,860,51.07813063335295,7,Reaction Diffusion,Martian Manhunter,Undetonated,24.43%,43,80°,90.98%,
905,SUMO #905,861,51.077777876579546,7,Black,Green Lantern,Undetonated,24.43%,43,80°,21.17%,
1668,SUMO #1668,862,51.066632816296746,7,Black,Aquaman,Undetonated,83.59%,43,80°,49.64%,
1125,SUMO #1125,863,51.06636103102544,7,Black,The Thing,Sumo Explode!,84.44%,91,50°,59.29%,
283,SUMO #283,864,51.06213132339348,7,Black,Aquaman,Undetonated,11.1%,19,80°,21.17%,
2710,SUMO #2710,865,51.06160735395421,7,Black,Aquaman,Undetonated,98.98%,43,80°,32.59%,
2104,SUMO #2104,866,51.041318545734846,7,Black,Captain America,Undetonated,24.43%,43,30°,17.87%,
74,SUMO #74,867,51.03666974436318,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,200,10°,20.68%,
203,SUMO #203,868,51.031382339516085,7,Black,Martian Manhunter,Sumo Explode!,75.8%,91,60°,47.67%,
2304,SUMO #2304,869,50.975941285715976,7,Black,Aquaman,Undetonated,83.59%,19,30°,17.87%,
2682,SUMO #2682,870,50.95398853019807,7,Black,Iron Fist,Undetonated,42.06%,25,10°,20.68%,
810,SUMO #810,871,50.94841911741789,7,Black,Martian Manhunter,Sumo Explode!,84.44%,91,50°,59.29%,
499,SUMO #499,872,50.94246842216295,7,Black,The Thing,Undetonated,98.98%,91,-40°,17.87%,
1261,SUMO #1261,873,50.92064012832759,7,Black,Iron Fist,Undetonated,25.89%,25,10°,20.68%,
2402,SUMO #2402,874,50.92043025416813,7,Black,Iron Fist,Undetonated,25.89%,25,70°,47.15%,
1091,SUMO #1091,875,50.90340642175946,7,Black,Aquaman,Undetonated,24.43%,43,80°,90.98%,
348,SUMO #348,876,50.87729578727105,7,Black,Aquaman,Undetonated,11.1%,43,80°,21.17%,
2427,SUMO #2427,877,50.86675915069024,7,Black,Iron Fist,Undetonated,25.89%,25,70°,39.22%,
700,SUMO #700,878,50.85816836258466,7,Black,Captain America,Undetonated,24.43%,43,30°,32.59%,
1756,SUMO #1756,879,50.85273975680459,7,Black,Captain America,Undetonated,98.98%,43,80°,21.17%,
996,SUMO #996,880,50.83607971283307,7,Black,The Thing,Undetonated,83.59%,91,-40°,90.98%,
2947,SUMO #2947,881,50.83009460079926,7,Black,Captain America,Undetonated,83.59%,91,80°,90.98%,
1543,SUMO #1543,882,50.824526508555415,7,Black,Martian Manhunter,Undetonated,98.98%,91,-40°,17.87%,
236,SUMO #236,883,50.7927911025658,7,Black,Aquaman,Undetonated,83.59%,19,30°,32.59%,
1519,SUMO #1519,884,50.791105749593555,7,Black,Aquaman,Undetonated,83.59%,43,30°,17.87%,
554,SUMO #554,885,50.77955482202733,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,25,-80°,47.67%,
2234,SUMO #2234,886,50.77788915744542,7,Black,Aquaman,Undetonated,11.1%,91,80°,32.59%,
1438,SUMO #1438,887,50.7643437013553,7,Black,The Thing,Undetonated,83.59%,91,-40°,49.64%,
931,SUMO #931,888,50.75931823901277,7,Black,The Thing,Undetonated,98.98%,91,-40°,32.59%,
1118,SUMO #1118,889,50.75333312697896,7,Black,Captain America,Undetonated,98.98%,91,80°,32.59%,
1781,SUMO #1781,890,50.74397423317384,7,Reaction Diffusion,The Thing,Undetonated,98.98%,91,80°,17.87%,
1697,SUMO #1697,891,50.74097887970094,7,Black,Aquaman,Undetonated,24.43%,19,30°,17.87%,
2269,SUMO #2269,892,50.740782955230856,7,Black,Martian Manhunter,Undetonated,98.98%,43,-40°,21.17%,
2883,SUMO #2883,893,50.71813779922552,7,Black,Martian Manhunter,Undetonated,83.59%,91,-40°,90.98%,
1029,SUMO #1029,894,50.71380655066021,7,Black,Brainiac 5,Sumo Explode!,75.8%,19,-20°,47.15%,
2191,SUMO #2191,895,50.67141748761262,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,25,-80°,39.22%,
2610,SUMO #2610,896,50.662118710127736,7,Black,Green Lantern,Undetonated,11.1%,43,80°,32.59%,
235,SUMO #235,897,50.658319505307205,7,Reaction Diffusion,The Thing,Undetonated,84.44%,25,90°,47.67%,
2735,SUMO #2735,898,50.64640178774776,7,Black,Martian Manhunter,Undetonated,83.59%,91,-40°,49.64%,
1122,SUMO #1122,899,50.641376325405226,7,Black,Martian Manhunter,Undetonated,98.98%,91,-40°,32.59%,
1737,SUMO #1737,900,50.62603231956629,7,Reaction Diffusion,Martian Manhunter,Undetonated,98.98%,91,80°,17.87%,
2670,SUMO #2670,901,50.613252085626776,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,25,90°,47.67%,
985,SUMO #985,902,50.60852790080957,7,Black,Martian Manhunter,Sumo Explode!,25.89%,91,60°,39.22%,
2428,SUMO #2428,903,50.60118789433337,7,Reaction Diffusion,The Thing,Undetonated,25.89%,25,-80°,47.15%,
1786,SUMO #1786,904,50.601117306818026,7,Black,The Thing,Undetonated,24.43%,91,-40°,90.98%,
1383,SUMO #1383,905,50.59513219478421,7,Black,Captain America,Undetonated,24.43%,91,80°,90.98%,
2401,SUMO #2401,906,50.58392350541618,7,Black,Captain America,Undetonated,83.59%,19,30°,21.17%,
429,SUMO #429,907,50.57982309255409,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,25,-20°,47.15%,
1087,SUMO #1087,908,50.575006672329614,7,Black,The Thing,Undetonated,11.1%,91,-40°,21.17%,
2472,SUMO #2472,909,50.560824050023655,7,Reaction Diffusion,The Thing,Undetonated,98.98%,91,80°,32.59%,
1701,SUMO #1701,910,50.56049607070454,7,Black,Iron Fist,Undetonated,25.89%,25,70°,20.68%,
2815,SUMO #2815,911,50.55240009077068,7,Black,Aquaman,Undetonated,98.98%,19,80°,21.17%,
2696,SUMO #2696,912,50.54037759169965,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,25,90°,47.67%,
2393,SUMO #2393,913,50.529381295340265,7,Black,The Thing,Undetonated,24.43%,91,-40°,49.64%,
295,SUMO #295,914,50.52037319677755,7,Black,Green Lantern,Undetonated,98.98%,19,80°,17.87%,
2689,SUMO #2689,915,50.519290853463005,7,Black,Green Lantern,Undetonated,83.59%,91,80°,21.17%,
1258,SUMO #1258,916,50.483245980725826,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,25,-80°,47.15%,
1459,SUMO #1459,917,50.48317539321048,7,Black,Martian Manhunter,Undetonated,24.43%,91,-40°,90.98%,
2850,SUMO #2850,918,50.4828315226183,7,Black,Captain America,Undetonated,83.59%,91,30°,17.87%,
1274,SUMO #1274,919,50.46371519428046,7,Black,Captain America,Undetonated,11.1%,19,80°,90.98%,
362,SUMO #362,920,50.45706475872207,7,Black,Martian Manhunter,Undetonated,11.1%,91,-40°,21.17%,
1944,SUMO #1944,921,50.4428821364161,7,Reaction Diffusion,Martian Manhunter,Undetonated,98.98%,91,80°,32.59%,
11,SUMO #11,922,50.42582684223245,7,Black,Martian Manhunter,Sumo Explode!,75.8%,91,50°,39.22%,
973,SUMO #973,923,50.413984487447664,7,Black,Green Lantern,Undetonated,83.59%,19,80°,90.98%,
2606,SUMO #2606,924,50.41143938173272,7,Black,Martian Manhunter,Undetonated,24.43%,91,-40°,49.64%,
2378,SUMO #2378,925,50.39796429483652,7,Black,The Thing,Undetonated,11.1%,19,-40°,49.64%,
1531,SUMO #1531,926,50.3919791828027,7,Black,Captain America,Undetonated,11.1%,19,80°,49.64%,
2334,SUMO #2334,927,50.37828745633692,7,Reaction Diffusion,Green Lantern,Undetonated,11.1%,19,30°,90.98%,
969,SUMO #969,928,50.3765124833405,7,Reaction Diffusion,The Thing,Undetonated,11.1%,91,80°,21.17%,
2680,SUMO #2680,929,50.37299316042833,7,Black,Aquaman,Undetonated,24.43%,43,30°,32.59%,
1722,SUMO #1722,930,50.344919398642915,7,Black,Aquaman,Undetonated,83.59%,91,80°,90.98%,
1515,SUMO #1515,931,50.342248475969896,7,Black,Green Lantern,Undetonated,83.59%,19,80°,49.64%,
870,SUMO #870,932,50.337223013627366,7,Black,Green Lantern,Undetonated,98.98%,19,80°,32.59%,
978,SUMO #978,933,50.3303776622223,7,Reaction Diffusion,Iron Fist,Undetonated,42.06%,25,-20°,59.29%,
2765,SUMO #2765,934,50.30517771457714,7,Black,Martian Manhunter,Sumo Explode!,84.44%,19,90°,47.15%,
2859,SUMO #2859,935,50.290322445662994,7,Reaction Diffusion,The Thing,Undetonated,83.59%,91,30°,17.87%,
795,SUMO #795,936,50.284681204221364,7,Reaction Diffusion,Martian Manhunter,Undetonated,24.43%,91,80°,90.98%,
2333,SUMO #2333,937,50.28432844744796,7,Black,Green Lantern,Undetonated,24.43%,91,80°,21.17%,
1061,SUMO #1061,938,50.280022381228974,7,Black,Martian Manhunter,Undetonated,11.1%,19,-40°,49.64%,
2297,SUMO #2297,939,50.27887965815803,7,Black,Captain America,Undetonated,11.1%,43,80°,90.98%,
1731,SUMO #1731,940,50.27318338716516,7,Black,Aquaman,Undetonated,83.59%,91,80°,49.64%,
1726,SUMO #1726,941,50.268157924822624,7,Black,Aquaman,Undetonated,98.98%,91,80°,32.59%,
56,SUMO #56,942,50.258570569732946,7,Reaction Diffusion,Martian Manhunter,Undetonated,11.1%,91,80°,21.17%,
1037,SUMO #1037,943,50.24786911660326,7,Black,Captain America,Undetonated,24.43%,91,30°,17.87%,
1216,SUMO #1216,944,50.24768290331866,7,Black,Martian Manhunter,Sumo Explode!,75.8%,43,90°,47.67%,
2105,SUMO #2105,945,50.22914895132523,7,Black,Green Lantern,Undetonated,83.59%,43,80°,90.98%,
444,SUMO #444,946,50.21293032558795,7,Reaction Diffusion,Captain America,Undetonated,98.98%,91,30°,49.64%,
1,SUMO #1,947,50.1994701058474,7,Reaction Diffusion,The Thing,Undetonated,11.1%,19,80°,49.64%,
590,SUMO #590,948,50.17902208143262,7,Black,Green Lantern,Undetonated,24.43%,19,80°,90.98%,
561,SUMO #561,949,50.17238053205544,7,Reaction Diffusion,Martian Manhunter,Undetonated,83.59%,91,30°,17.87%,
166,SUMO #166,950,50.16903683107419,7,Black,Brainiac 5,Sumo Explode!,75.8%,43,-20°,20.68%,
48,SUMO #48,951,50.16692285658431,7,Black,Martian Manhunter,Undetonated,11.1%,43,-40°,90.98%,
1456,SUMO #1456,952,50.15291144694421,7,Black,Green Lantern,Undetonated,11.1%,19,80°,21.17%,
2727,SUMO #2727,953,50.11621061600289,7,Reaction Diffusion,The Thing,Undetonated,84.44%,25,70°,59.29%,
2807,SUMO #2807,954,50.111109737940644,7,Black,Martian Manhunter,Sumo Explode!,25.89%,91,50°,39.22%,
2588,SUMO #2588,955,50.09874830325984,7,Black,Aquaman,Undetonated,83.59%,19,30°,21.17%,
2534,SUMO #2534,956,50.086370581202736,7,Reaction Diffusion,The Thing,Undetonated,11.1%,43,80°,90.98%,
1181,SUMO #1181,957,50.08384635813947,7,Black,Aquaman,Undetonated,11.1%,91,80°,21.17%,
1039,SUMO #1039,958,50.08152819223985,7,Reaction Diffusion,Martian Manhunter,Undetonated,11.1%,19,80°,49.64%,
3000,SUMO #3000,959,50.066721409266705,7,Black,Green Lantern,Undetonated,83.59%,19,30°,17.87%,
1347,SUMO #1347,960,50.0657180716374,7,Black,Martian Manhunter,Sumo Explode!,75.8%,43,10°,59.29%,
639,SUMO #639,961,50.059290327673004,7,Black,Captain America,Undetonated,98.98%,91,80°,21.17%,
541,SUMO #541,962,50.05181946414634,7,Black,Green Lantern,Undetonated,11.1%,91,80°,17.87%,
2743,SUMO #2743,963,50.0020764805421,7,Reaction Diffusion,The Thing,Undetonated,25.89%,25,90°,20.68%,
2752,SUMO #2752,964,49.99418654531019,7,Black,Green Lantern,Undetonated,24.43%,43,80°,90.98%,
2698,SUMO #2698,965,49.96807591082178,7,Black,Green Lantern,Undetonated,11.1%,43,80°,21.17%,
2564,SUMO #2564,966,49.96260014674906,7,Black,Brainiac 5,Sumo Explode!,25.89%,91,-20°,59.29%,
1284,SUMO #1284,967,49.95964007025495,7,Black,The Thing,Undetonated,83.59%,19,80°,17.87%,
2301,SUMO #2301,968,49.95398396165766,7,Black,Captain America,Undetonated,98.98%,19,80°,90.98%,
2263,SUMO #2263,969,49.93583650346802,7,Black,Martian Manhunter,Sumo Explode!,25.89%,19,10°,59.29%,
2678,SUMO #2678,970,49.913912767137404,7,Black,Aquaman,Undetonated,83.59%,43,30°,21.17%,
1235,SUMO #1235,971,49.88823306221372,7,Black,The Thing,Undetonated,98.98%,19,-40°,49.64%,
160,SUMO #160,972,49.884134566934556,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,25,90°,20.68%,
1343,SUMO #1343,973,49.88357122611653,7,Black,Green Lantern,Undetonated,83.59%,19,30°,32.59%,
984,SUMO #984,974,49.87220985649777,7,Reaction Diffusion,The Thing,Undetonated,24.43%,91,30°,32.59%,
2027,SUMO #2027,975,49.8667812507177,7,Reaction Diffusion,The Thing,Undetonated,98.98%,91,80°,21.17%,
821,SUMO #821,976,49.8637858972448,7,Black,Aquaman,Undetonated,24.43%,19,30°,21.17%,
1845,SUMO #1845,977,49.83819505982541,7,Black,Martian Manhunter,Sumo Explode!,42.06%,91,50°,20.68%,
1302,SUMO #1302,978,49.83175900325167,7,Black,Green Lantern,Undetonated,24.43%,19,30°,17.87%,
35,SUMO #35,979,49.821342834356415,7,Black,The Thing,Sumo Explode!,25.89%,19,90°,20.68%,
658,SUMO #658,980,49.81450613731178,7,Black,Aquaman,Undetonated,83.59%,91,30°,32.59%,
2938,SUMO #2938,981,49.799491134909374,7,Reaction Diffusion,Aquaman,Undetonated,98.98%,91,30°,90.98%,
179,SUMO #179,982,49.7937044560017,7,Black,Aquaman,Undetonated,11.1%,43,80°,90.98%,
616,SUMO #616,983,49.77648988710476,7,Black,The Thing,Undetonated,83.59%,19,80°,32.59%,
604,SUMO #604,984,49.77480453413253,7,Black,The Thing,Undetonated,83.59%,43,80°,17.87%,
2085,SUMO #2085,985,49.77029114860618,7,Black,Martian Manhunter,Undetonated,98.98%,19,-40°,49.64%,
1889,SUMO #1889,986,49.76269391444692,7,Black,Aquaman,Undetonated,24.43%,91,30°,17.87%,
1264,SUMO #1264,987,49.75523359471715,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,25,-20°,47.15%,
1647,SUMO #1647,988,49.75426794289022,7,Reaction Diffusion,Martian Manhunter,Undetonated,24.43%,91,30°,32.59%,
672,SUMO #672,989,49.74846639682689,7,Black,Captain America,Undetonated,11.1%,43,30°,32.59%,
1303,SUMO #1303,990,49.72775512343161,7,Reaction Diffusion,Aquaman,Undetonated,98.98%,91,30°,49.64%,
1686,SUMO #1686,991,49.703397526091294,7,Black,The Thing,Undetonated,98.98%,43,-40°,49.64%,
390,SUMO #390,992,49.69271639762658,7,Reaction Diffusion,The Thing,Undetonated,25.89%,25,10°,47.15%,
483,SUMO #483,993,49.689738873224606,7,Reaction Diffusion,The Thing,Undetonated,98.98%,19,80°,49.64%,
2897,SUMO #2897,994,49.67895036112237,7,Black,Aquaman,Undetonated,24.43%,43,30°,21.17%,
291,SUMO #291,995,49.65854797349722,7,Black,Martian Manhunter,Undetonated,83.59%,19,80°,32.59%,
347,SUMO #347,996,49.65719162396151,7,Black,Martian Manhunter,Undetonated,98.98%,43,-40°,90.98%,
105,SUMO #105,997,49.64860882010149,7,Black,Green Lantern,Undetonated,24.43%,19,30°,32.59%,
1931,SUMO #1931,998,49.64692346712924,7,Black,Green Lantern,Undetonated,24.43%,43,30°,17.87%,
699,SUMO #699,999,49.64318021432141,7,Black,Green Lantern,Undetonated,98.98%,19,80°,21.17%,
2675,SUMO #2675,1000,49.631276913943175,7,Black,Aquaman,Undetonated,11.1%,19,30°,17.87%,
1911,SUMO #1911,1001,49.60673575063236,7,Black,Martian Manhunter,Undetonated,24.43%,19,80°,17.87%,
2516,SUMO #2516,1002,49.60672088347672,7,Black,Captain America,Undetonated,98.98%,19,30°,17.87%,
533,SUMO #533,1003,49.58819321613238,7,Black,The Thing,Sumo Explode!,75.8%,43,10°,39.22%,
2777,SUMO #2777,1004,49.58545561248375,7,Black,Martian Manhunter,Undetonated,98.98%,43,-40°,49.64%,
1739,SUMO #1739,1005,49.57954373129674,7,Black,Aquaman,Undetonated,24.43%,91,30°,32.59%,
159,SUMO #159,1006,49.57663934857994,7,Reaction Diffusion,The Thing,Undetonated,98.98%,43,80°,90.98%,
1225,SUMO #1225,1007,49.57477448401903,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,25,10°,47.15%,
602,SUMO #602,1008,49.574624824527675,7,Reaction Diffusion,The Thing,Undetonated,84.44%,25,10°,20.68%,
2305,SUMO #2305,1009,49.57411512551667,7,Black,Aquaman,Undetonated,98.98%,91,80°,21.17%,
1949,SUMO #1949,1010,49.54152748108972,7,Black,The Thing,Undetonated,24.43%,19,80°,32.59%,
314,SUMO #314,1011,49.520743846890326,7,Reaction Diffusion,The Thing,Undetonated,84.44%,25,70°,39.22%,
671,SUMO #671,1012,49.50490333710218,7,Reaction Diffusion,The Thing,Undetonated,98.98%,43,80°,49.64%,
2192,SUMO #2192,1013,49.49141534106026,7,Black,The Thing,Undetonated,11.1%,91,-40°,90.98%,
303,SUMO #303,1014,49.48543022902645,7,Black,Captain America,Undetonated,11.1%,91,80°,90.98%,
2481,SUMO #2481,1015,49.473712437374786,7,Black,Martian Manhunter,Undetonated,83.59%,43,80°,32.59%,
1371,SUMO #1371,1016,49.46880875950133,7,Black,Aquaman,Undetonated,98.98%,19,80°,90.98%,
1263,SUMO #1263,1017,49.45834467819898,7,Black,Green Lantern,Undetonated,98.98%,43,80°,21.17%,
815,SUMO #815,1018,49.45668291092012,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,25,10°,20.68%,
1158,SUMO #1158,1019,49.435699522193644,7,Black,Green Lantern,Undetonated,83.59%,91,80°,90.98%,
1175,SUMO #1175,1020,49.42358556748218,7,Black,Martian Manhunter,Undetonated,24.43%,19,80°,32.59%,
2870,SUMO #2870,1021,49.421885347354284,7,Black,Captain America,Undetonated,98.98%,43,30°,17.87%,
