ID,Name,Rank,Rarity_Score,Attributes,BG Overlay 1,BG Overlay 2,Background,Ears,Extras,Eyes,Hat,Head,Head Detail,Mouth,Nose,Title
93,Inkspunk #93,311,256.09249179360637,12,Splattered,Tundra,Newsprint 12,Ear 3,Stand,Pirate,Player,Skull,Scowl,Confused,Broken,Logo 7
967,Inkspunk #967,312,256.03606110306447,12,Blood Wash,Icing,Newsprint 08,Ear 4,Death,Afraid,Mr T,Splattered,White Outline,Renaissance,Bulbous,Logo 7
579,Inkspunk #579,313,255.85601525503728,12,Scratches,Hubba,Newsprint 09,Ear 3,Watching,Yellow,Flame Spikes,Rheinische,Fuchsia Ghost,Saw Tooth,Tipsy,Logo 3
196,Inkspunk #196,314,255.742352744962,12,Tsunami,Too Hot,Newsprint 07,Ear 5,Wake Up,Graphic,Puck Head,Headlines,Head Hole,Boney,Lodovico,Logo 1
494,Inkspunk #494,315,255.73451749555286,12,Bright Spot,Hubba,Newsprint 02,Ear 4,Bullet,Graphic,Horny,Red,White Outline,Vampire,Papermache,Logo 1
15,Inkspunk #15,316,255.5982556460152,12,Tsunami,Hubba,Newsprint 05,Ear 8,Pharoah,Smoke,Thorns,Headlines,Spawn,Growl,Long,Logo 2
855,Inkspunk #855,317,255.49403723531344,12,Tsunami,Spearmint,Newsprint 06,Ear 10,Death,Blue,Black Spikes,Washed,Black And White,Shout,Needle,Logo 4
282,Inkspunk #282,318,255.26291225629774,12,Scratches,Spearmint,Newsprint 06,Ear 9,Box,Smoke,Hooded,Markt,Washed,Anguish,Long,Logo 7
86,Inkspunk #86,319,255.18742580623092,12,New Day,Sriracha,Newsprint 10,Ear 11,Happiness,Fuchsia,Lava Spikes,Splattered,Cold,Anguish,Blue,Logo 3
559,Inkspunk #559,320,255.11930734945858,12,Tsunami,Icing,Newsprint 05,Ear 10,Freedom,Dripped,Ebony,Blue,Cyber Skull,Hungry,Crooked,Logo 5
737,Inkspunk #737,321,254.73310952577722,12,Coagulated,Spearmint,Newsprint 05,Ear 9,Happiness,Yellow,Pinkhawk,Grey,Shadow,Snarl,Papermache,Logo 5
961,Inkspunk #961,322,254.72331672089803,12,Tsunami,Candy Floss,Newsprint 03,Ear 9,Rise Up,Yellow,Onelove,Liberty,White Outline,Boney,Pinched,Logo 6
446,Inkspunk #446,323,254.67707199082034,12,Tsunami,Bubblegum,Newsprint 13,Ear 8,Right Click,Afraid,Night Queen,Rage,Shadow,Shout,Crooked,Logo 5
930,Inkspunk #930,324,254.65222996443865,12,Power Struggle,Too Hot,Newsprint 05,Ear 2,Power,Dripped,Ramone,Washed,Dark Lord,Growl,Tipsy,Logo 7
84,Inkspunk #84,325,254.5406544838259,12,Hades,Frosty,Newsprint 11,Ear 1,Pawn,Fire,Paper King,Grey,Frigid,Fear,Broken,Logo 1
582,Inkspunk #582,326,254.42900134779353,12,Bright Spot,Gummi,Newsprint 12,Ear 8,Watching,Confused,Onelove,Skull,Dark Lord,Fear,Needle,Logo 7
700,Inkspunk #700,327,254.4222964197649,12,Hades,Too Hot,Newsprint 04,Ear 9,Anarchy,Demon,Ebony,Blue,Arctic,Renaissance,Bleached,Logo 5
89,Inkspunk #89,328,254.33982225088144,12,Coagulated,Frosty,Newsprint 06,Ear 3,Crowned,Dripped,Storm,Indigo,Cheeks,Bearded,Bloody,Logo 2
112,Inkspunk #112,329,254.32753481951013,12,Blood Wash,Candy Floss,Newsprint 04,Ear 4,Freedom,Fuchsia,Lava Spikes,Splattered,Dark Lord,Bearded,Broken,Logo 7
314,Inkspunk #314,330,254.31286662556462,12,Blood Wash,Peppermint,Newsprint 02,Ear 4,Stand,Graffiti,Rambo,Bleached,Fuchsia Skull,Censored,Papermache,Logo 2
900,Inkspunk #900,331,254.29279420827703,12,Splattered,Spearmint,Newsprint 03,Ear 9,Watching,Graffiti,Ebony,Rage,Fuchsia Skull,Silent,Needle,Logo 4
217,Inkspunk #217,332,254.28006417612892,12,Hades,Gummi,Newsprint 12,Ear 3,Power,Fire,Bro,Red,Fuchsia Bleed,Fear,Pinched,Logo 8
254,Inkspunk #254,333,254.20836324907205,12,New Day,Tundra,Newsprint 13,Ear 5,Rise Up,Suspicious,Lava Spikes,Splattered,Head Hole,Vampire,Needle,Logo 3
487,Inkspunk #487,334,254.0948755489141,12,New Day,Frozen,Newsprint 11,Ear 11,Happiness,Suspicious,Horny,Blue,Head Hole,Fear,Crypt,Logo 8
820,Inkspunk #820,335,254.0862752087665,12,Splattered,Icing,Newsprint 05,Ear 7,Manic,Suspicious,Ramone,Splattered,Scowl,Sick,Surly,Logo 8
499,Inkspunk #499,336,254.08007405045416,12,New Day,Tundra,Newsprint 03,Ear 6,Rise Up,Relaxed,Punk,Headlines,Dark Lord,Boney,Bulbous,Logo 1
181,Inkspunk #181,337,254.01991797669672,12,Dawn,Tundra,Newsprint 09,Ear 7,Crowned,Sad,Horny,Grey,Fuchsia Ghost,Shout,Skull,Logo 7
888,Inkspunk #888,338,253.8708201570536,12,Tsunami,Icing,Newsprint 12,Ear 7,Animals,Pirate,Straw Spikes,Indigo,Splats,Anguish,Blue,Logo 1
780,Inkspunk #780,339,253.82833139665723,12,Hades,Icing,Newsprint 03,Ear 1,Frazzled,Suspicious,Gta,Bleached,Cheeks,Shout,Faded,Logo 6
194,Inkspunk #194,340,253.75329768077398,12,Power Struggle,Peppermint,Newsprint 07,Ear 10,Watching,Fire,Hooded,Liberty,Shadow,Fear,Needle,Logo 3
658,Inkspunk #658,341,253.68865410811068,12,Scratches,Bubblegum,Newsprint 09,Ear 7,Crowned,Alert,Ernest,Red,Black And White,Anguish,Crooked,Logo 5
173,Inkspunk #173,342,253.63789346905386,12,New Day,Candy Floss,Newsprint 05,Ear 2,Data,Confused,Elvis,Splattered,Arctic,Snarl,Bleached,Logo 6
284,Inkspunk #284,343,253.59481005983648,12,Dawn,Hubba,Newsprint 05,Ear 3,Life,Dripped,Player,Red,Old Time,Shout,Cold,Logo 4
765,Inkspunk #765,344,253.45672035702978,12,Sunset,Candy,Newsprint 04,Ear 2,Wagmi,Death,Autumn,Splattered,Heated,Shout,Bulbous,Logo 5
126,Inkspunk #126,345,253.37532226159618,12,Power Struggle,Gummi,Newsprint 02,Ear 5,Rise Up,Dripped,Player,Splattered,Fuchsia Bleed,Rotted,Bulbous,Logo 6
852,Inkspunk #852,346,253.3686246374077,12,Coagulated,Icing,Newsprint 06,Ear 11,Rise Up,Suspicious,Glam,Murdered,Cheeks,Sick,Needle,Logo 7
719,Inkspunk #719,347,253.32901902999038,12,Hades,Gummi,Newsprint 05,Ear 7,Wake Up,Suspicious,Ebony,Red,Dusk,Vampire,Needle,Logo 3
766,Inkspunk #766,348,253.17418178616907,12,New Day,Bubblegum,Newsprint 09,Ear 11,Pawn,Relaxed,Flame Spikes,Rheinische,Shadow,Snarl,Bandaged,Logo 8
352,Inkspunk #352,349,252.85270828048363,12,Tsunami,Too Hot,Newsprint 10,Ear 3,Pharoah,Confused,Snoop,Grey,Cyber Skull,Rotted,Cold,Logo 4
143,Inkspunk #143,350,252.72009869558948,12,Hades,Spearmint,Newsprint 12,Ear 10,Manic,Annoyed,Attention,Red,Heated,Sick,Wide,Logo 5
905,Inkspunk #905,351,252.54448799838954,12,Power Struggle,Bubblegum,Newsprint 03,Ear 2,Right Click,Afraid,Mr T,Bleached,Head Hole,Anguish,Broken,Logo 3
245,Inkspunk #245,352,252.38148207332387,12,Power Struggle,Bubblegum,Newsprint 08,Ear 2,Sleeping,Fire,Attention,Bleached,White Outline,Sick,Bloody,Logo 8
461,Inkspunk #461,353,252.3411236332918,12,Hades,Hot Sauce,Newsprint 11,Ear 8,Crowned,Ar,Rambo,Murdered,Hollow,Confused,Wide,Logo 4
128,Inkspunk #128,354,252.34037432120562,12,New Day,Too Hot,Newsprint 04,Ear 4,Data,Yellow,Night Queen,Rheinische,Frigid,Saw Tooth,Bandaged,Logo 7
806,Inkspunk #806,355,252.20219506249202,12,Scratches,Frosty,Newsprint 08,Ear 11,Happiness,Old Timer,Traveller,Bleached,Heated,Renaissance,Crypt,Logo 5
303,Inkspunk #303,356,252.16884131574704,12,Scratches,Frozen,Newsprint 13,Ear 1,Frazzled,Cavernous,Caddy,Skull,Splats,Bearded,Pinched,Logo 6
54,Inkspunk #54,357,252.13663723974065,12,Splattered,Hubba,Newsprint 11,Ear 7,Animals,Afraid,Night Queen,Headlines,Cold,Renaissance,Needle,Logo 6
227,Inkspunk #227,358,252.0513938331381,12,Sunset,Candy Floss,Newsprint 05,Ear 3,Stand,Yellow,Player,Blue,Dark Lord,Fear,Crypt,Logo 5
897,Inkspunk #897,359,251.9188610055435,12,Scratches,Sriracha,Newsprint 07,Ear 5,Data,Hexed,Mr T,Rage,Washed,Grillz,Papermache,Logo 6
631,Inkspunk #631,360,251.89978722466822,12,Hades,Hot Sauce,Newsprint 10,Ear 7,Defi,Annoyed,Afro,Red,Dark Lord,Fear,Bloody,Logo 4
36,Inkspunk #36,361,251.84803385186817,12,Power Struggle,Tundra,Newsprint 04,Ear 6,Crowned,Suspicious,Lava Spikes,Murdered,Hollow,Sick,Bleached,Logo 7
95,Inkspunk #95,362,251.56412554346286,12,Bright Spot,Candy,Newsprint 08,Ear 2,Manic,Ar,Anarchy,Bleached,Old Time,Sick,Long,Logo 7
130,Inkspunk #130,363,251.55381764572132,12,Coagulated,Frosty,Newsprint 07,Ear 10,Data,Demon,Lava Spikes,Red,White Outline,Fear,Crooked,Logo 6
691,Inkspunk #691,364,251.49332346629117,12,Hades,Sriracha,Newsprint 01,Ear 7,Crowned,Graffiti,Frost Spikes,Splattered,Splats,Fear,Needle,Logo 6
175,Inkspunk #175,365,251.4893560538291,12,Hades,Pepper,Newsprint 08,Ear 6,Death,Pirate,Storm,Splattered,Head Hole,Sick,Pinched,Logo 4
311,Inkspunk #311,366,251.48311679092325,12,Sunset,Hubba,Newsprint 08,Ear 2,Freedom,Dripped,Horny,Rage,Evil,Grillz,Cold,Logo 1
468,Inkspunk #468,367,251.48138904217456,12,Dawn,Frozen,Newsprint 03,Ear 9,Lies,Graffiti,Puck Head,Red,Fuchsia Bleed,Bearded,Broken,Logo 8
292,Inkspunk #292,368,251.4508786036148,12,Splattered,Frosty,Newsprint 04,Ear 4,Box,Smoke,Caddy,Grey,Arctic,Renaissance,Cold,Logo 2
157,Inkspunk #157,369,251.3900017307539,12,New Day,Candy Floss,Newsprint 01,Ear 6,Frazzled,Blue,Attention,Headlines,Old Time,Growl,Surly,Logo 1
828,Inkspunk #828,370,251.3266791716751,12,Power Struggle,Frozen,Newsprint 08,Ear 1,Lies,Afraid,Pinkhawk,Markt,Fuchsia Ghost,Vampire,Surly,Logo 5
454,Inkspunk #454,371,251.30891699505378,12,Bright Spot,Spearmint,Newsprint 04,Ear 10,Manic,Pirate,Storm,Bleached,Scowl,Snarl,Needle,Logo 7
78,Inkspunk #78,372,251.2377053606561,12,Tsunami,Sriracha,Newsprint 12,Ear 10,Rise Up,Cavernous,Lava Spikes,Grey,White Spray,Boney,Wide,Logo 8
996,Inkspunk #996,373,251.21537371991164,12,Coagulated,Candy Floss,Newsprint 10,Ear 4,Bullet,Annoyed,Touque,Markt,Heated,Saw Tooth,Bandaged,Logo 4
690,Inkspunk #690,374,251.17426067776475,12,Hades,Gummi,Newsprint 02,Ear 2,Rise Up,Sad,Flame Spikes,Markt,Cold,Shout,Bandaged,Logo 8
847,Inkspunk #847,375,251.1539790057439,12,Coagulated,Icing,Newsprint 10,Ear 11,Anarchy,Furious,Tattooed,Splattered,Dusk,Hungry,Wide,Logo 2
910,Inkspunk #910,376,251.10836482371664,12,Sunset,Hot Sauce,Newsprint 07,Ear 4,Defi,Cavernous,Glam,Rage,White Spray,Fear,Faded,Logo 6
183,Inkspunk #183,377,251.04662461287788,12,Sunset,Hot Sauce,Newsprint 10,Ear 11,Happiness,Afraid,Punk,Red,Dark Lord,Boney,Faded,Logo 3
558,Inkspunk #558,378,251.0046910599761,12,Scratches,Icing,Newsprint 04,Ear 3,Frazzled,Annoyed,Frost Spikes,Indigo,Cyber Skull,Growl,Wide,Logo 1
257,Inkspunk #257,379,250.98873129289598,12,Power Struggle,Candy,Newsprint 07,Ear 7,Pawn,Incensed,Player,Bleached,Fuchsia Skull,Censored,Surly,Logo 2
385,Inkspunk #385,380,250.8535978027729,12,Sunset,Spearmint,Newsprint 06,Ear 11,Wagmi,Twenty,Punk,Washed,Fuchsia Bleed,Grillz,Blue,Logo 4
213,Inkspunk #213,381,250.83741006460974,12,Sunset,Bubblegum,Newsprint 11,Ear 1,Lies,Twenty,Lava Spikes,Rage,White Spray,Fear,Lodovico,Logo 1
371,Inkspunk #371,382,250.72926881555284,12,Coagulated,Frosty,Newsprint 13,Ear 1,Wake Up,Graffiti,Lava Spikes,Red,Evil,Confused,Skull,Logo 6
488,Inkspunk #488,383,250.48312481182708,12,Bright Spot,Bubblegum,Newsprint 13,Ear 3,Frazzled,Demon,Sabrina,Rage,Spawn,Anguish,Broken,Logo 1
874,Inkspunk #874,384,250.46543097961043,12,New Day,Frozen,Newsprint 05,Ear 5,Wagmi,Sprayed,Black Hat,Headlines,Fuchsia Skull,Shout,Needle,Logo 7
958,Inkspunk #958,385,250.44344741569444,12,New Day,Icing,Newsprint 07,Ear 1,Stand,Annoyed,Glam,Murdered,Dark Lord,Anguish,Needle,Logo 2
313,Inkspunk #313,386,250.37388497704228,12,Hades,Icing,Newsprint 08,Ear 8,Freedom,Graphic,Puck Head,Murdered,Fuchsia Ghost,Fear,Bloody,Logo 4
1,Inkspunk #1,387,250.36890565696444,12,Sunset,Sriracha,Newsprint 08,Ear 5,Watching,Smoke,Hooded,Indigo,White Spray,Hungry,Crypt,Logo 4
287,Inkspunk #287,388,250.23017250115635,12,Dawn,Candy Floss,Newsprint 02,Ear 9,Crowned,Sprayed,Anarchy,Indigo,Hollow,Saw Tooth,Wide,Logo 2
445,Inkspunk #445,389,250.09797850271093,12,Sunset,Spearmint,Newsprint 11,Ear 4,Animals,Ar,Thorns,Rage,Cyber Skull,Saw Tooth,Blue,Logo 7
482,Inkspunk #482,390,250.04653637149235,12,Hades,Hot Sauce,Newsprint 08,Ear 10,Animals,Ar,Punk,Blue,Black And White,Boney,Crypt,Logo 2
957,Inkspunk #957,391,250.04081244324016,12,Dawn,Too Hot,Newsprint 05,Ear 10,Pawn,Annoyed,Ramone,Bleached,Ultra Violence,Grillz,Pinched,Logo 8
207,Inkspunk #207,392,250.03870878116427,12,Bright Spot,Candy Floss,Newsprint 07,Ear 4,Frazzled,Demon,Magician,Blue,Washed,Saw Tooth,Skull,Logo 4
924,Inkspunk #924,393,250.0302919627935,12,Hades,Candy,Newsprint 06,Ear 4,Data,Demon,Glam,Bleached,Dark Lord,Renaissance,Long,Logo 7
142,Inkspunk #142,394,249.8940705680754,12,Bright Spot,Sriracha,Newsprint 07,Ear 3,Frazzled,Blue,Caddy,Red,Cheeks,Vampire,Bulbous,Logo 4
514,Inkspunk #514,395,249.8636879527943,12,Sunset,Hubba,Newsprint 10,Ear 3,Wagmi,Death,Tourist,Murdered,White Spray,Rotted,Tipsy,Logo 7
416,Inkspunk #416,396,249.80765352183374,12,Bright Spot,Hubba,Newsprint 11,Ear 9,Bullet,Graphic,Bro,Blue,Arctic,Confused,Crooked,Logo 6
692,Inkspunk #692,397,249.74575634339664,12,Coagulated,Sriracha,Newsprint 03,Ear 7,Pawn,Ready,Desaturated,Blue,Washed,Fear,Crooked,Logo 8
131,Inkspunk #131,398,249.70460195641374,12,Dawn,Peppermint,Newsprint 01,Ear 10,Life,Old Timer,Night King,Murdered,Old Time,Fear,Papermache,Logo 5
129,Inkspunk #129,399,249.69572010653422,12,Sunset,Too Hot,Newsprint 10,Ear 5,Box,Old Timer,Snoop,Grey,White Outline,Renaissance,Faded,Logo 8
754,Inkspunk #754,400,249.69535711712535,12,Scratches,Frozen,Newsprint 02,Ear 9,Data,Ar,Onelove,Blue,Splats,Rotted,Bulbous,Logo 4
383,Inkspunk #383,401,249.68686392512745,12,Scratches,Hot Sauce,Newsprint 01,Ear 5,Bullet,X Ray,Storm,Indigo,Cyber Skull,Censored,Wide,Logo 7
783,Inkspunk #783,402,249.68463312728508,12,Sunset,Sriracha,Newsprint 01,Ear 5,Right Click,Graffiti,Glam,Indigo,Black And White,Growl,Pinched,Logo 5
587,Inkspunk #587,403,249.66363764100277,12,Dawn,Icing,Newsprint 11,Ear 8,Crowned,Afraid,Red Hat,Blue,Old Time,Confused,Skull,Logo 6
868,Inkspunk #868,404,249.65943796804464,12,Sunset,Frozen,Newsprint 03,Ear 5,Anarchy,Old Timer,Ebony,Indigo,White Spray,Snarl,Crooked,Logo 1
349,Inkspunk #349,405,249.65872599697815,12,Hades,Icing,Newsprint 04,Ear 11,Anarchy,X Ray,Rambo,Blue,Cold,Grillz,Blue,Logo 4
904,Inkspunk #904,406,249.61821416799899,12,Splattered,Spearmint,Newsprint 01,Ear 8,Right Click,Annoyed,Black Spikes,Grey,Washed,Anguish,Crooked,Logo 4
16,Inkspunk #16,407,249.59740720033622,12,Sunset,Gummi,Newsprint 08,Ear 3,Box,Afraid,Punk,Murdered,Scowl,Shout,Surly,Logo 6
901,Inkspunk #901,408,249.56097813062416,12,Splattered,Icing,Newsprint 13,Ear 10,Right Click,Ready,Ebony,Indigo,Scowl,Confused,Wide,Logo 2
184,Inkspunk #184,409,249.42537506652167,12,Power Struggle,Hot Sauce,Newsprint 11,Ear 1,Right Click,Furious,Paper King,Washed,Fuchsia Ghost,Fear,Bleached,Logo 1
176,Inkspunk #176,410,249.27537126233128,12,Sunset,Frozen,Newsprint 10,Ear 5,Freedom,Graphic,Snoop,Skull,Scowl,Silent,Crypt,Logo 4
202,Inkspunk #202,411,249.11138721751098,12,Power Struggle,Tundra,Newsprint 08,Ear 1,Anarchy,Blue,Punk,Rage,Arctic,Silent,Bandaged,Logo 1
269,Inkspunk #269,412,248.98697554692563,12,Scratches,Too Hot,Newsprint 06,Ear 10,Death,Hexed,Tilley,Indigo,Heated,Grillz,Lodovico,Logo 1
840,Inkspunk #840,413,248.94043096283886,12,Coagulated,Icing,Newsprint 03,Ear 1,Bullet,Afraid,Touque,Blue,Hollow,Sick,Bloody,Logo 5
334,Inkspunk #334,414,248.83396297160257,12,Tsunami,Candy,Newsprint 12,Ear 11,Manic,Old Timer,Snoop,Splattered,Fuchsia Bleed,Rotted,Crypt,Logo 6
381,Inkspunk #381,415,248.81174594746116,12,Sunset,Candy,Newsprint 09,Ear 11,Wake Up,Fire,Horny,Bleached,Evil,Renaissance,Bandaged,Logo 6
50,Inkspunk #50,416,248.80311452879067,12,Dawn,Too Hot,Newsprint 09,Ear 11,Data,Ready,Tilley,Markt,Hollow,Boney,Long,Logo 8
407,Inkspunk #407,417,248.7922496439714,12,Bright Spot,Frosty,Newsprint 03,Ear 9,Anarchy,Death,Magician,Markt,Splats,Anguish,Long,Logo 6
942,Inkspunk #942,418,248.7231645165407,12,Bright Spot,Frozen,Newsprint 01,Ear 2,Wake Up,Old Timer,Afro,Headlines,Fuchsia Skull,Hungry,Surly,Logo 3
302,Inkspunk #302,419,248.71514060902638,12,Hades,Hot Sauce,Newsprint 04,Ear 6,Pharoah,Yellow,Attention,Liberty,Splats,Rotted,Bleached,Logo 8
726,Inkspunk #726,420,248.6866335018938,12,Scratches,Tundra,Newsprint 01,Ear 2,Frazzled,Relaxed,Touque,Indigo,Dusk,Censored,Crooked,Logo 5
29,Inkspunk #29,421,248.45347569643383,12,Sunset,Too Hot,Newsprint 03,Ear 3,Pawn,Smoke,Scarecrow,Rage,Cyber Skull,Grillz,Broken,Logo 4
60,Inkspunk #60,422,248.4493621293501,12,Tsunami,Too Hot,Newsprint 09,Ear 10,Frazzled,Fire,Elvis,Splattered,Scowl,Confused,Bulbous,Logo 1
743,Inkspunk #743,423,248.41464516014605,12,Dawn,Hubba,Newsprint 02,Ear 5,Wake Up,Alert,Mr T,Splattered,Evil,Vampire,Pinched,Logo 5
752,Inkspunk #752,424,248.334214039831,12,Tsunami,Sriracha,Newsprint 09,Ear 3,Power,Sprayed,Tattooed,Red,Evil,Sick,Pinched,Logo 7
890,Inkspunk #890,425,248.3010349374243,12,Blood Wash,Pepper,Newsprint 11,Ear 8,Power,Incensed,Traveller,Headlines,Fuchsia Ghost,Fear,Papermache,Logo 7
797,Inkspunk #797,426,248.21015111103569,12,Tsunami,Too Hot,Newsprint 06,Ear 4,Defi,Sprayed,Basqunks,Rage,Head Hole,Hungry,Lodovico,Logo 1
271,Inkspunk #271,427,248.1056934800298,12,Hades,Gummi,Newsprint 13,Ear 5,Data,Fuchsia,Hooded,Washed,Heated,Grillz,Wide,Logo 3
449,Inkspunk #449,428,248.09339241207985,12,Dawn,Spearmint,Newsprint 09,Ear 7,Happiness,Yellow,Magician,Grey,Spawn,Anguish,Pinched,Logo 8
994,Inkspunk #994,429,248.0489528629659,12,Tsunami,Sriracha,Newsprint 09,Ear 3,Sleeping,Fire,Mr T,Bleached,Evil,Fear,Pinched,Logo 2
235,Inkspunk #235,430,248.04651286384728,12,Tsunami,Hot Sauce,Newsprint 02,Ear 2,Box,Relaxed,Lava Spikes,Blue,Scowl,Rotted,Surly,Logo 7
298,Inkspunk #298,431,247.99075473491905,12,Dawn,Peppermint,Newsprint 01,Ear 4,Rise Up,Demon,Rambo,Bleached,Evil,Rotted,Blue,Logo 4
327,Inkspunk #327,432,247.96866744726736,12,Tsunami,Bubblegum,Newsprint 08,Ear 2,Pawn,Sad,Rambo,Washed,Cold,Censored,Bloody,Logo 1
216,Inkspunk #216,433,247.83417688029897,12,Blood Wash,Tundra,Newsprint 08,Ear 5,Wagmi,Furious,Night King,Murdered,Cheeks,Sick,Bulbous,Logo 4
77,Inkspunk #77,434,247.78185818297308,12,New Day,Hubba,Newsprint 01,Ear 9,Stand,Smoke,Bro,Red,Frigid,Growl,Crooked,Logo 3
382,Inkspunk #382,435,247.7231432466137,12,Coagulated,Frozen,Newsprint 01,Ear 7,Wagmi,Incensed,Snoop,Liberty,Scowl,Fear,Bulbous,Logo 2
242,Inkspunk #242,436,247.49077837259463,12,Sunset,Hot Sauce,Newsprint 10,Ear 5,Pharoah,X Ray,Punk,Skull,Fuchsia Ghost,Shout,Tipsy,Logo 1
212,Inkspunk #212,437,247.4860682277848,12,Power Struggle,Pepper,Newsprint 13,Ear 5,Happiness,Sad,Anarchy,Rheinische,Fuchsia Bleed,Silent,Papermache,Logo 6
850,Inkspunk #850,438,247.46026214476962,12,Coagulated,Spearmint,Newsprint 10,Ear 7,Lies,Graffiti,Glam,Red,Ultra Violence,Silent,Pinched,Logo 5
243,Inkspunk #243,439,247.44429336394154,12,Bright Spot,Too Hot,Newsprint 02,Ear 11,Pharoah,Blue,Thorns,Grey,Spawn,Hungry,Cold,Logo 8
781,Inkspunk #781,440,247.4256634471926,12,Dawn,Hot Sauce,Newsprint 05,Ear 11,Right Click,Old Timer,Ebony,Indigo,Evil,Silent,Lodovico,Logo 7
99,Inkspunk #99,441,247.36294106386828,12,Scratches,Peppermint,Newsprint 12,Ear 9,Rise Up,Cavernous,Caddy,Murdered,Cheeks,Shout,Crooked,Logo 1
508,Inkspunk #508,442,247.35776775997323,12,Splattered,Hubba,Newsprint 03,Ear 8,Death,Afraid,Onelove,Grey,Shadow,Hungry,Cold,Logo 6
342,Inkspunk #342,443,247.3495902406859,12,Coagulated,Spearmint,Newsprint 03,Ear 10,Rise Up,X Ray,Sabrina,Murdered,Dark Lord,Hungry,Cold,Logo 5
763,Inkspunk #763,444,247.33961860734036,12,Hades,Spearmint,Newsprint 07,Ear 8,Anarchy,Fuchsia,Tattooed,Bleached,Heated,Shout,Faded,Logo 2
367,Inkspunk #367,445,247.3316342400624,12,Hades,Peppermint,Newsprint 06,Ear 8,Data,X Ray,Sabrina,Bleached,Ultra Violence,Fear,Bloody,Logo 2
751,Inkspunk #751,446,247.31095734753575,12,Bright Spot,Hot Sauce,Newsprint 13,Ear 8,Sleeping,Relaxed,Glam,Blue,Frigid,Shout,Bleached,Logo 2
187,Inkspunk #187,447,247.28720424795563,12,New Day,Tundra,Newsprint 01,Ear 4,Death,Cavernous,Puck Head,Rage,Splats,Boney,Bloody,Logo 7
319,Inkspunk #319,448,247.18990548219193,12,Dawn,Too Hot,Newsprint 05,Ear 6,Data,Twenty,Night Queen,Headlines,Frigid,Renaissance,Lodovico,Logo 1
548,Inkspunk #548,449,247.13217250285854,12,Dawn,Too Hot,Newsprint 08,Ear 9,Right Click,Graphic,Afro,Indigo,Evil,Sick,Needle,Logo 8
317,Inkspunk #317,450,247.09081660498953,12,Tsunami,Frosty,Newsprint 10,Ear 9,Power,Graphic,Thorns,Headlines,Shadow,Rotted,Long,Logo 1
165,Inkspunk #165,451,247.05114318089463,12,Blood Wash,Too Hot,Newsprint 07,Ear 6,Anarchy,Fire,Anarchy,Red,Black And White,Censored,Faded,Logo 3
977,Inkspunk #977,452,247.00061860060185,12,Power Struggle,Too Hot,Newsprint 08,Ear 9,Wake Up,Sad,Ramone,Liberty,Frigid,Confused,Crooked,Logo 3
88,Inkspunk #88,453,246.89181465347005,12,Scratches,Hot Sauce,Newsprint 08,Ear 4,Freedom,Hexed,Scarecrow,Splattered,Cold,Confused,Papermache,Logo 8
438,Inkspunk #438,454,246.77657630349174,12,Bright Spot,Icing,Newsprint 07,Ear 6,Stand,Ready,Scarecrow,Grey,Scowl,Grillz,Tipsy,Logo 2
560,Inkspunk #560,455,246.70404920357157,12,Tsunami,Hubba,Newsprint 04,Ear 9,Animals,Old Timer,Desaturated,Liberty,Cyber Skull,Confused,Surly,Logo 2
79,Inkspunk #79,456,246.6636920700658,12,Power Struggle,Sriracha,Newsprint 06,Ear 2,Manic,Sad,Attention,Washed,Dusk,Shout,Surly,Logo 4
568,Inkspunk #568,457,246.66353723455146,12,Power Struggle,Tundra,Newsprint 12,Ear 2,Animals,Furious,Glam,Indigo,Arctic,Hungry,Cold,Logo 7
854,Inkspunk #854,458,246.60531923208038,12,Sunset,Frozen,Newsprint 06,Ear 2,Anarchy,X Ray,Straw Spikes,Splattered,Old Time,Renaissance,Surly,Logo 8
761,Inkspunk #761,459,246.50642859502554,12,Blood Wash,Gummi,Newsprint 03,Ear 10,Wagmi,Fire,Touque,Washed,White Spray,Grillz,Tipsy,Logo 7
162,Inkspunk #162,460,246.46847063164597,12,Hades,Pepper,Newsprint 02,Ear 10,Watching,X Ray,Tilley,Murdered,Splats,Growl,Long,Logo 5
237,Inkspunk #237,461,246.33558031285247,12,Bright Spot,Candy,Newsprint 09,Ear 2,Defi,Pirate,Hooded,Splattered,Splats,Renaissance,Surly,Logo 6
198,Inkspunk #198,462,245.9783843335608,12,Tsunami,Hot Sauce,Newsprint 05,Ear 8,Frazzled,Incensed,Tidy Dreads,Bleached,Fuchsia Bleed,Bearded,Broken,Logo 7
44,Inkspunk #44,463,245.90317578564913,12,Hades,Frozen,Newsprint 03,Ear 3,Anarchy,Hexed,Tidy Dreads,Blue,White Outline,Sick,Skull,Logo 1
170,Inkspunk #170,464,245.79137397009052,12,Splattered,Icing,Newsprint 05,Ear 4,Animals,Graphic,Player,Grey,Shadow,Silent,Bandaged,Logo 5
817,Inkspunk #817,465,245.7589374563691,12,Bright Spot,Hubba,Newsprint 10,Ear 10,Manic,Graffiti,Onelove,Grey,Arctic,Fear,Bloody,Logo 2
898,Inkspunk #898,466,245.72723260116513,12,Scratches,Candy Floss,Newsprint 08,Ear 6,Power,Blue,Onelove,Liberty,Frigid,Fear,Long,Logo 5
68,Inkspunk #68,467,245.71352981413958,12,Coagulated,Frosty,Newsprint 12,Ear 10,Lies,Furious,Tilley,Skull,Scowl,Rotted,Wide,Logo 2
