ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Clothes,Eyes,Hat,Legendary,Mouths
194,BatBits #194,996,88.83786348842462,6,Rainbow,Green,Patch,Simple,Bandana,,Smile
1914,BatBits #1914,997,88.80179053283557,6,Sorry,White,Orange Hoodie,Glasses,Bandana,,Wide Smile Lip
2058,BatBits #2058,998,88.79147660442581,6,Orange,Green,Yellow Hoodie,Rip Lashes,Short Black,,Smile
134,BatBits #134,999,88.73157000447287,6,Yellow,Pink,Polo Orange,Single,Earing Bar,,Wide Sad
519,BatBits #519,1000,88.72896460235732,6,Purple,Pink,Crewneck,Triple Lashes,Trackers White,,Chob Lip
970,BatBits #970,1001,88.7205902052429,6,Blue,Purple,Orange Hoodie,Glasses,Long Blonde,,Chob
300,BatBits #300,1002,88.66825896323378,6,Blue,Pink,Blue Crewneck,Simple Lashes,Boat,,Wide Smile
2379,BatBits #2379,1003,88.66135079770538,6,Blue,Blue,Yellow Skirt,Smiley,Sailor,,Wide Sad
2962,BatBits #2962,1004,88.59025627635025,6,Love,Blue,Lazy,Dollar Lashes,Short Blonde,,Derp
1205,BatBits #1205,1005,88.57329358155465,6,Purple,Red,White Hoodie,Smiley,2Pac,,Straight
957,BatBits #957,1006,88.56083263392343,6,Yellow,Blue,Hipster,Bored,Party,,Smile
697,BatBits #697,1007,88.53523368243229,6,Yellow,Green,Patch,Smiley Lashes,Bandana Yellow,,Chob Lip
2238,BatBits #2238,1008,88.51769286418659,6,Toxic,Purple,Orange Hoodie,Simple,Buckethat,,Sad Lip
746,BatBits #746,1009,88.46526408231455,6,Rainbow,Pink,Patch,Simple,Trackers White,,Wide Smile
1545,BatBits #1545,1010,88.43646313379091,6,Blue,Red,Blue Crewneck,Single,2Pac Yellow,,Wide Sad
133,BatBits #133,1011,88.35421273312566,6,Blue,White,Crewneck,Dollar Lashes,Party,,Sad Lip
2270,BatBits #2270,1012,88.34495705419613,6,Orange,Green,Yellow Skirt,Dollar Lashes,Trackers White,,Sad Lip
2572,BatBits #2572,1013,88.29019537724338,6,Blue,Orange,Jacket,Simple Lashes,Boat,,Straight Lip
871,BatBits #871,1014,88.22953347833693,6,Yellow,Red,Crewneck,Bored,Sailor,,Wide Sad
2938,BatBits #2938,1015,88.1969752033952,6,Blue,Black,Patch,Simple Lashes,Traditional,,Straight Lip
1902,BatBits #1902,1016,88.19584607912716,6,Toxic,White,Orange Hoodie,Triple,Traditional,,Smile
94,BatBits #94,1017,88.18742593190807,6,Love,Blue,Lazy,Bored Lashes,Party,,Chob
2088,BatBits #2088,1018,88.1560573210704,6,Rainbow,Orange,Polo Orange,Simple,Long Black,,Straight
1892,BatBits #1892,1019,88.09690298179565,6,Orange,Red,Lazy,Rip,2Pac,,Smile
309,BatBits #309,1020,88.0211355267359,6,Orange,Blue,White Hoodie,Simple Lashes,Party,,Disappointed Lip
2333,BatBits #2333,1021,87.98088076729269,6,Purple,Red,Crewneck,Simple Lashes,Traditional,,Scar
37,BatBits #37,1022,87.89857321546788,6,Love,Red,Crewneck,Single,Batbit Hat,,Straight Lip
1874,BatBits #1874,1023,87.84631210406172,6,Yellow,Black,Crewneck,Hearts Lashes,Party,,Sad
2676,BatBits #2676,1024,87.8167644613235,6,Love,Green,Orange Hoodie,Triple,Bandana Black,,Sad
2634,BatBits #2634,1025,87.80605924104799,6,Toxic,Green,Yellow Hoodie,Single,Long Blonde,,Wide Sad Lip
326,BatBits #326,1026,87.78431080442795,6,Purple,Pink,White Hoodie,Hearts Lashes,Short Black,,Smile
2947,BatBits #2947,1027,87.76938065854375,6,Love,Green,Crewneck,Simple,2Pac,,Chob
898,BatBits #898,1028,87.75074034597667,6,Blue,Blue,Yellow Hoodie,Smiley,Arrow,,Derp
1464,BatBits #1464,1029,87.66375707522784,6,Blue,Orange,Pink Skirt,Bored,Short Blonde,,Chob Lip
2823,BatBits #2823,1030,87.65213421833991,6,Blue,Yellow,Orange Hoodie,Smiley Lashes,Buckethat,,Wide Sad Lip
290,BatBits #290,1031,87.63982483670046,6,Orange,Red,Patch,Sunglasses,Trackers White,,Straight
2250,BatBits #2250,1032,87.61183852514455,6,Love,Purple,Pink Skirt,Smiley Lashes,Buckethat,,Wide Smile Lip
3001,BatBits #3001,1033,87.57918679444562,6,Orange,Orange,Lazy,Triple,Bandana Black,,Smile
940,BatBits #940,1034,87.56544070321458,6,Love,Blue,Blue Crewneck,Glasses,Bandana,,Derp
1298,BatBits #1298,1035,87.50832685686865,6,Blue,Pink,Lazy,Sunglasses,Long Blonde,,Tongue
331,BatBits #331,1036,87.50104317729256,6,Sky,Green,Patch,Single,Trackers White,,Straight
1071,BatBits #1071,1037,87.47837024238498,6,Love,Black,Yellow Hoodie,Rip,Traditional,,Straight
2257,BatBits #2257,1038,87.44804514797717,6,Purple,Blue,Pink Skirt,Smiley Lashes,Long Blonde,,Chob Lip
1168,BatBits #1168,1039,87.44234622104557,6,Yellow,White,Orange Hoodie,Glasses,Traditional,,Disappointed Lip
1210,BatBits #1210,1040,87.43594652404049,6,Orange,Purple,Yellow Skirt,Sunglasses,Long Black,,Smile
436,BatBits #436,1041,87.43398045364121,6,Sorry,Purple,Crewneck,Bored Lashes,Bandana Yellow,,Straight Lip
1501,BatBits #1501,1042,87.42848028118468,6,Love,Pink,Polo Orange,Single Lashes,Long Blonde,,Chob Lip
2063,BatBits #2063,1043,87.38191993493294,6,Yellow,Red,Yellow Skirt,Triple Lashes,Traditional,,Chob Lip
293,BatBits #293,1044,87.300054976692,6,Orange,White,Crewneck,Bored Lashes,Long Black,,Sad Lip
1886,BatBits #1886,1045,87.29972021440092,6,Blue,Black,Jacket,Single,Short Black,,Wide Sad
2982,BatBits #2982,1046,87.28044254785982,6,Orange,Pink,White Hoodie,Hearts,Buckethat,,Derp
251,BatBits #251,1047,87.22691382161555,6,Purple,Pink,Blue Crewneck,Sunglasses,Short Blonde,,Straight Lip
2973,BatBits #2973,1048,87.21520716354135,6,Yellow,White,Crewneck,Simple Lashes,Sailor,,Straight Lip
1455,BatBits #1455,1049,87.21437078328167,6,Toxic,White,Orange Hoodie,Smiley,Buckethat,,Straight Lip
1024,BatBits #1024,1050,87.1999400350903,6,Blue,White,Yellow Hoodie,Smiley,Long Black,,Sad Lip
1032,BatBits #1032,1051,87.15174913863875,6,Blue,Red,Lazy,Hearts Lashes,Long Black,,Chob Lip
2036,BatBits #2036,1052,87.13296443788263,6,Yellow,Black,Pink Skirt,Rip,Traditional,,Smile
1378,BatBits #1378,1053,87.04031623222231,6,Sorry,White,Polo Orange,Bored Lashes,Party,,Wide Smile
2678,BatBits #2678,1054,87.02309778649537,6,Orange,Pink,Pink Skirt,Rip,Short Blonde,,Wide Sad
2675,BatBits #2675,1055,87.01619452003384,6,Rainbow,Orange,Yellow Hoodie,Smiley Lashes,Traditional,,Chob Lip
784,BatBits #784,1056,87.01564549123621,6,Yellow,Orange,Yellow Hoodie,Hearts,Short Blonde,,Derp
1762,BatBits #1762,1057,86.89395291029253,6,Yellow,Pink,Blue Crewneck,Hearts,Long Black,,Smile
625,BatBits #625,1058,86.80762288058034,6,Blue,Green,Yellow Hoodie,Rip,Bandana Black,,Wide Sad Lip
605,BatBits #605,1059,86.79007288671625,6,Orange,Purple,White Hoodie,Simple,Bandana Black,,Tongue
2342,BatBits #2342,1060,86.65998759199239,6,Orange,Green,White Hoodie,Bored,Party,,Sad Lip
1809,BatBits #1809,1061,86.64298927691664,6,Sorry,White,Blue Crewneck,Simple Lashes,Short Blonde,,Wide Smile Lip
397,BatBits #397,1062,86.56445217576521,6,Rainbow,Green,Yellow Hoodie,Smiley,Traditional,,Sad Lip
2277,BatBits #2277,1063,86.5549570682187,6,Toxic,Purple,Jacket,Simple,Long Blonde,,Wide Smile Lip
1280,BatBits #1280,1064,86.54921208249263,6,Love,Orange,Yellow Hoodie,Smiley Lashes,Long Blonde,,Wide Sad Lip
1684,BatBits #1684,1065,86.50287360972911,6,Love,Orange,Jacket,Simple Lashes,Bandana Yellow,,Chob
2953,BatBits #2953,1066,86.4764692969691,6,Orange,White,Lazy,Triple Lashes,Traditional,,Smile
489,BatBits #489,1067,86.4435077782157,6,Sky,Red,Yellow Hoodie,Simple Lashes,Bandana Yellow,,Wide Smile Lip
2101,BatBits #2101,1068,86.40032171099337,6,Sky,White,Orange Hoodie,Bored Lashes,Traditional,,Derp
1674,BatBits #1674,1069,86.31643877648933,6,Orange,Green,Polo Orange,Glasses,Bandana Black,,Derp
2848,BatBits #2848,1070,86.2769385346671,6,Yellow,Purple,Orange Hoodie,Rip,Bandana Black,,Wide Sad
2790,BatBits #2790,1071,86.24510011106214,6,Yellow,Pink,Orange Hoodie,Smiley Lashes,Sailor,,Wide Smile
1396,BatBits #1396,1072,86.12814409791224,6,Love,Blue,Jacket,Hearts,Buckethat,,Chob Lip
890,BatBits #890,1073,86.01219691361699,6,Yellow,Purple,Crewneck,Single,Arrow,,Derp
156,BatBits #156,1074,85.9539847708651,6,Yellow,Purple,Yellow Hoodie,Rip,Buckethat,,Tongue
2994,BatBits #2994,1075,85.85762963007832,6,Yellow,Blue,Hipster,Simple Lashes,Trackers White,,Wide Sad
2181,BatBits #2181,1076,85.82367821382249,6,Yellow,Green,Crewneck,Bored Lashes,Long Blonde,,Disappointed Lip
861,BatBits #861,1077,85.79960800348375,6,Rainbow,Pink,Lazy,Glasses,Traditional,,Wide Smile
2499,BatBits #2499,1078,85.75836315228415,6,Purple,White,Jacket,Hearts Lashes,Short Blonde,,Sad
1345,BatBits #1345,1079,85.69030021432425,6,Yellow,Pink,Crewneck,Smiley,2Pac Yellow,,Sad
417,BatBits #417,1080,85.66148187568007,6,Blue,Yellow,Polo Orange,Simple Lashes,Buckethat,,Chob Lip
2606,BatBits #2606,1081,85.63615274113273,6,Sorry,White,Yellow Hoodie,Smiley Lashes,Short Blonde,,Wide Smile
1759,BatBits #1759,1082,85.62947424350779,6,Orange,Pink,Crewneck,Rip Lashes,Long Blonde,,Wide Smile Lip
544,BatBits #544,1083,85.60543557932877,6,Sorry,Blue,Orange Hoodie,Hearts Lashes,Short Blonde,,Wide Smile Lip
2600,BatBits #2600,1084,85.58004075117738,6,Purple,Purple,Blue Crewneck,Smiley,Bandana Yellow,,Straight
1772,BatBits #1772,1085,85.51042725093198,6,Orange,White,Jacket,Single Lashes,Bandana Yellow,,Wide Smile Lip
1595,BatBits #1595,1086,85.41580217589046,6,Orange,Green,Pink Skirt,Sunglasses,Short Blonde,,Wide Smile
739,BatBits #739,1087,85.40097123976099,6,Purple,Red,Orange Hoodie,Hearts,Short Blonde,,Straight Lip
1705,BatBits #1705,1088,85.39080280989133,6,Orange,Pink,Patch,Simple,Bandana Yellow,,Derp
2262,BatBits #2262,1089,85.35772625568477,6,Blue,Purple,Crewneck,Single Lashes,Buckethat,,Chob
698,BatBits #698,1090,85.33492320742684,6,Orange,Blue,Yellow Hoodie,Single,Arrow,,Straight Lip
1059,BatBits #1059,1091,85.32532581800874,6,Rainbow,Green,Orange Hoodie,Simple Lashes,Traditional,,Chob
2059,BatBits #2059,1092,85.2814448128983,6,Rainbow,Orange,Orange Hoodie,Simple Lashes,Buckethat,,Derp
972,BatBits #972,1093,85.2323228400447,6,Purple,White,Crewneck,Dollar Lashes,Short Blonde,,Straight
2967,BatBits #2967,1094,85.22983768375532,6,Orange,Red,Crewneck,Hearts,Buckethat,,Sad Lip
1588,BatBits #1588,1095,85.15370934961402,6,Purple,Green,Pink Skirt,Sunglasses,Traditional,,Derp
763,BatBits #763,1096,85.11844217684406,6,Blue,Red,Yellow Skirt,Dollar Lashes,Long Blonde,,Wide Smile Lip
622,BatBits #622,1097,85.08450472597214,6,Yellow,Pink,Yellow Hoodie,Bored Lashes,Short Blonde,,Chob
770,BatBits #770,1098,85.05629823707176,6,Blue,Green,Yellow Hoodie,Rip Lashes,Traditional,,Tongue
928,BatBits #928,1099,85.03548502974442,6,Orange,Red,White Hoodie,Rip Lashes,Traditional,,Wide Sad
827,BatBits #827,1100,85.01385490217424,6,Purple,Orange,White Hoodie,Rip,Short Blonde,,Wide Smile Lip
2825,BatBits #2825,1101,84.96639560446972,6,Love,Blue,Patch,Simple,Short Blonde,,Chob Lip
2035,BatBits #2035,1102,84.9325510062708,6,Orange,White,White Hoodie,Bored Lashes,Bandana,,Straight
2907,BatBits #2907,1103,84.89554192770163,6,Purple,White,White Hoodie,Single,Short Black,,Straight
1608,BatBits #1608,1104,84.8747048687402,6,Yellow,Pink,Pink Skirt,Glasses,Party,,Sad
492,BatBits #492,1105,84.82128329143309,6,Toxic,Red,White Hoodie,Smiley,Trackers White,,Wide Smile
2229,BatBits #2229,1106,84.70555219667092,6,Blue,Red,White Hoodie,Glasses,Bandana Black,,Wide Smile Lip
1733,BatBits #1733,1107,84.68045425374288,6,Purple,Orange,Jacket,Single,Trackers White,,Disappointed Lip
1318,BatBits #1318,1108,84.61974872842552,6,Toxic,Blue,Orange Hoodie,Simple,Bandana,,Chob Lip
874,BatBits #874,1109,84.61458344774313,6,Purple,Blue,Orange Hoodie,Rip Lashes,Buckethat,,Straight
1134,BatBits #1134,1110,84.5973124113257,6,Love,Green,Crewneck,Rip,Short Black,,Wide Sad
1462,BatBits #1462,1111,84.58412964890044,6,Blue,Pink,Yellow Hoodie,Simple,Long Blonde,,Disappointed Lip
2905,BatBits #2905,1112,84.57784658630419,6,Yellow,Green,Orange Hoodie,Hearts Lashes,Bandana,,Tongue
2476,BatBits #2476,1113,84.48650780508234,6,Yellow,Sky,Crewneck,Simple Lashes,Buckethat,,Straight
2734,BatBits #2734,1114,84.43989493039257,6,Yellow,White,Orange Hoodie,Triple,Trackers White,,Wide Sad
1469,BatBits #1469,1115,84.39312294818286,6,Blue,White,Yellow Hoodie,Sunglasses,Short Blonde,,Sad
2638,BatBits #2638,1116,84.37146381451375,6,Blue,Blue,Orange Hoodie,Rip Lashes,Party,,Wide Smile Lip
1731,BatBits #1731,1117,84.36757668509904,6,Yellow,Orange,Crewneck,Bored Lashes,Sailor,,Smile
2748,BatBits #2748,1118,84.31773612253744,6,Yellow,Yellow,Orange Hoodie,Simple Lashes,Bandana Yellow,,Straight
734,BatBits #734,1119,84.2820852758101,6,Blue,Black,White Hoodie,Simple Lashes,Buckethat,,Sad
572,BatBits #572,1120,84.17500495223962,6,Yellow,Green,Yellow Hoodie,Triple Lashes,Traditional,,Wide Sad
657,BatBits #657,1121,84.172413764043,6,Purple,Red,Blue Crewneck,Simple Lashes,Buckethat,,Chob
1954,BatBits #1954,1122,84.03864529029161,6,Love,Red,Lazy,Glasses,Short Blonde,,Wide Sad
2380,BatBits #2380,1123,84.02333055286421,6,Love,Pink,Lazy,Bored,Buckethat,,Derp
77,BatBits #77,1124,83.98131221657565,6,Yellow,White,Yellow Skirt,Sunglasses,Trackers White,,Straight
990,BatBits #990,1125,83.97510205626835,6,Toxic,Orange,Orange Hoodie,Single,Bandana,,Straight
1550,BatBits #1550,1126,83.9327510032878,6,Orange,Yellow,Crewneck,Simple Lashes,Long Blonde,,Straight Lip
2324,BatBits #2324,1127,83.9324631115188,6,Yellow,Red,Lazy,Single,Traditional,,Disappointed
2273,BatBits #2273,1128,83.90586390451446,6,Blue,Green,White Hoodie,Simple,Arrow,,Sad
2923,BatBits #2923,1129,83.76228745149263,6,Sorry,Red,Blue Crewneck,Single Lashes,Trackers White,,Smile
2388,BatBits #2388,1130,83.7601490373167,6,Purple,Orange,Hipster,Simple,Trackers White,,Smile
310,BatBits #310,1131,83.74610887074346,6,Rainbow,Green,Lazy,Single,Traditional,,Wide Sad Lip
2604,BatBits #2604,1132,83.6691440203914,6,Sky,Green,Jacket,Glasses,Traditional,,Straight Lip
752,BatBits #752,1133,83.63551872793583,6,Purple,Green,Yellow Hoodie,Single,Bandana Black,,Sad Lip
894,BatBits #894,1134,83.46176740387634,6,Purple,Orange,Polo Orange,Bored,Short Blonde,,Straight
2160,BatBits #2160,1135,83.44946222736023,6,Blue,Pink,Yellow Skirt,Hearts Lashes,Trackers White,,Chob Lip
2242,BatBits #2242,1136,83.26758728372661,6,Love,Pink,Orange Hoodie,Rip,Long Blonde,,Straight Lip
1425,BatBits #1425,1137,83.24551680400221,6,Sorry,White,Pink Skirt,Simple,Traditional,,Wide Sad
1322,BatBits #1322,1138,83.14832711898057,6,Rainbow,Blue,Crewneck,Glasses,Traditional,,Straight Lip
379,BatBits #379,1139,83.1166789288595,6,Love,Purple,Yellow Skirt,Simple Lashes,Long Blonde,,Straight
2966,BatBits #2966,1140,83.04500230781234,6,Purple,Blue,Crewneck,Smiley,Sailor,,Smile
421,BatBits #421,1141,83.02430698260541,6,Orange,Pink,Patch,Smiley,Trackers White,,Sad
2693,BatBits #2693,1142,82.9594458718853,6,Love,Blue,Crewneck,Simple,Sailor,,Straight
998,BatBits #998,1143,82.95498234444112,6,Orange,Purple,Orange Hoodie,Simple Lashes,Party,,Sad Lip
2830,BatBits #2830,1144,82.95067632645231,6,Orange,Green,Orange Hoodie,Rip,Short Black,,Straight
1061,BatBits #1061,1145,82.93961046439,6,Blue,Orange,Hipster,Simple Lashes,Traditional,,Straight
1033,BatBits #1033,1146,82.81908303623419,6,Love,Blue,Pink Skirt,Smiley,Trackers White,,Straight Lip
932,BatBits #932,1147,82.79018646394901,6,Yellow,White,Jacket,Sunglasses,Buckethat,,Wide Sad
1956,BatBits #1956,1148,82.71344352324186,6,Sorry,Blue,White Hoodie,Single,Bandana,,Wide Sad
2303,BatBits #2303,1149,82.70813902794809,6,Purple,Red,Yellow Skirt,Smiley Lashes,Short Blonde,,Derp
402,BatBits #402,1150,82.67760828005368,6,Sorry,Blue,Polo Orange,Smiley,Bandana,,Wide Smile
992,BatBits #992,1151,82.64599629911066,6,Blue,Pink,Yellow Skirt,Hearts,Buckethat,,Wide Smile
346,BatBits #346,1152,82.64153256367891,6,Sorry,White,Lazy,Single,Trackers White,,Wide Sad
676,BatBits #676,1153,82.62268820909847,6,Blue,Blue,Orange Hoodie,Simple Lashes,Traditional,,Disappointed
2374,BatBits #2374,1154,82.61697153174214,6,Blue,Orange,White Hoodie,Simple Lashes,Party,,Sad Lip
2397,BatBits #2397,1155,82.58431404238708,6,Yellow,Orange,Crewneck,Triple,Long Blonde,,Wide Smile Lip
475,BatBits #475,1156,82.5539368959899,6,Orange,Blue,Blue Crewneck,Single,2Pac,,Smile
2596,BatBits #2596,1157,82.50823249281036,6,Blue,Red,Polo Orange,Bored Lashes,Long Black,,Straight Lip
2343,BatBits #2343,1158,82.48283780841501,6,Purple,Purple,Jacket,Hearts Lashes,Traditional,,Straight Lip
1289,BatBits #1289,1159,82.47491739046558,6,Sorry,Red,Orange Hoodie,Glasses,Short Blonde,,Wide Smile
2599,BatBits #2599,1160,82.41041970223242,6,Orange,Black,Orange Hoodie,Simple,Long Blonde,,Sad
1910,BatBits #1910,1161,82.38781884886612,6,Purple,Black,Orange Hoodie,Bored Lashes,Traditional,,Wide Smile
2548,BatBits #2548,1162,82.36737573893716,6,Yellow,Red,Polo Orange,Single,Sailor,,Smile
9,BatBits #9,1163,82.30835133015904,6,Love,Pink,Crewneck,Hearts Lashes,Bandana Yellow,,Wide Smile
1452,BatBits #1452,1164,82.30457545323617,6,Love,Purple,Blue Crewneck,Bored Lashes,Traditional,,Wide Smile Lip
1474,BatBits #1474,1165,82.29025664090518,6,Sorry,Orange,Jacket,Triple,Traditional,,Smile
13,BatBits #13,1166,82.24108757114524,6,Yellow,Pink,Crewneck,Hearts Lashes,Bandana,,Chob Lip
2254,BatBits #2254,1167,82.19641678810555,6,Blue,Orange,Jacket,Triple,Short Blonde,,Wide Smile
1441,BatBits #1441,1168,82.12395041666522,6,Purple,Orange,Lazy,Rip,Long Blonde,,Smile
858,BatBits #858,1169,82.11094314094595,6,Purple,Red,Yellow Hoodie,Smiley Lashes,Buckethat,,Tongue
653,BatBits #653,1170,82.05925957085702,6,Love,Red,Polo Orange,Smiley,Bandana Black,,Wide Smile
855,BatBits #855,1171,82.02161369555272,6,Purple,Pink,Lazy,Simple Lashes,Trackers White,,Sad Lip
859,BatBits #859,1172,82.00001647955494,6,Yellow,Blue,Jacket,Dollar Lashes,Trackers White,,Derp
1306,BatBits #1306,1173,81.99802932476229,6,Blue,Red,Yellow Hoodie,Dollar Lashes,Buckethat,,Wide Sad
1041,BatBits #1041,1174,81.94053798241139,6,Purple,Red,Blue Crewneck,Simple,Long Blonde,,Wide Sad Lip
1685,BatBits #1685,1175,81.89344752663133,6,Yellow,Red,Yellow Hoodie,Bored,Buckethat,,Wide Sad Lip
1348,BatBits #1348,1176,81.78443326073487,6,Rainbow,Orange,Yellow Hoodie,Simple,Party,,Smile
2304,BatBits #2304,1177,81.71632706814675,6,Yellow,Orange,Polo Orange,Sunglasses,Buckethat,,Sad
50,BatBits #50,1178,81.66649830953463,6,Sky,Green,Jacket,Single,Long Blonde,,Sad
1788,BatBits #1788,1179,81.63483303729114,6,Yellow,Orange,White Hoodie,Glasses,Buckethat,,Straight Lip
1069,BatBits #1069,1180,81.59525377158798,6,Blue,Orange,Jacket,Dollar Lashes,Buckethat,,Wide Smile Lip
242,BatBits #242,1181,81.59202555140804,6,Sky,Red,White Hoodie,Bored Lashes,Traditional,,Smile
2096,BatBits #2096,1182,81.58439308932323,6,Orange,Green,Yellow Skirt,Single Lashes,Party,,Sad
1960,BatBits #1960,1183,81.49110234603968,6,Blue,Orange,Pink Skirt,Simple Lashes,Long Blonde,,Sad
1417,BatBits #1417,1184,81.44420374989699,6,Orange,Blue,Crewneck,Rip,Party,,Wide Sad Lip
1354,BatBits #1354,1185,81.32210000403279,6,Blue,Yellow,Crewneck,Simple,Trackers White,,Wide Sad Lip
1350,BatBits #1350,1186,81.30962608664096,6,Purple,Green,White Hoodie,Bored Lashes,Bandana,,Wide Smile
295,BatBits #295,1187,81.25058957270922,6,Blue,Green,Blue Crewneck,Sunglasses,Buckethat,,Wide Smile Lip
1912,BatBits #1912,1188,81.22749732524525,6,Blue,Red,White Hoodie,Bored,Long Blonde,,Straight
1805,BatBits #1805,1189,81.17872836401817,6,Love,Purple,Yellow Skirt,Single,Buckethat,,Derp
1183,BatBits #1183,1190,81.12244523447889,6,Purple,Red,Polo Orange,Single Lashes,Long Blonde,,Smile
1541,BatBits #1541,1191,81.07597196979843,6,Blue,Orange,White Hoodie,Smiley Lashes,Long Blonde,,Wide Smile Lip
2726,BatBits #2726,1192,80.88550169241302,6,Orange,Purple,Orange Hoodie,Smiley,Short Black,,Smile
1401,BatBits #1401,1193,80.86046211899729,6,Yellow,Green,Yellow Skirt,Rip,Long Blonde,,Straight
2703,BatBits #2703,1194,80.81237032006557,6,Toxic,Green,Jacket,Simple,Traditional,,Tongue
232,BatBits #232,1195,80.74076808809586,6,Blue,Red,Jacket,Single Lashes,Short Black,,Smile
2570,BatBits #2570,1196,80.73970810948055,6,Orange,White,Lazy,Smiley Lashes,Trackers White,,Straight
2420,BatBits #2420,1197,80.70198887111655,6,Purple,Blue,Yellow Skirt,Glasses,Trackers White,,Straight
879,BatBits #879,1198,80.66531330205586,6,Sky,Blue,Jacket,Smiley Lashes,Traditional,,Straight
2575,BatBits #2575,1199,80.65976499831228,6,Love,Pink,Orange Hoodie,Rip Lashes,Traditional,,Smile
2767,BatBits #2767,1200,80.45066691157018,6,Love,Blue,Crewneck,Single Lashes,Bandana Black,,Smile
783,BatBits #783,1201,80.43031195695828,6,Love,Red,Polo Orange,Glasses,Party,,Smile
2158,BatBits #2158,1202,80.40263442562275,6,Blue,Pink,Jacket,Bored,Long Black,,Wide Smile
2445,BatBits #2445,1203,80.38587822657749,6,Yellow,Orange,Yellow Skirt,Single,Short Black,,Sad
580,BatBits #580,1204,80.34655429927341,6,Yellow,Green,Polo Orange,Bored Lashes,Short Black,,Smile
387,BatBits #387,1205,80.33334569531391,6,Yellow,Red,Orange Hoodie,Bored,Long Blonde,,Derp
1213,BatBits #1213,1206,80.30412382814714,6,Blue,Green,Orange Hoodie,Bored,Bandana Black,,Straight
747,BatBits #747,1207,80.24343388721306,6,Yellow,Purple,Polo Orange,Single,Buckethat,,Wide Sad Lip
323,BatBits #323,1208,80.20124254054147,6,Purple,Orange,Orange Hoodie,Smiley,Long Black,,Straight
2139,BatBits #2139,1209,80.19434571367765,6,Blue,Blue,Jacket,Smiley,Bandana Black,,Chob Lip
2292,BatBits #2292,1210,80.04722826023378,6,Orange,White,Blue Crewneck,Bored Lashes,Buckethat,,Smile
1953,BatBits #1953,1211,79.64730510821482,6,Orange,Blue,Yellow Skirt,Smiley,Short Blonde,,Derp
1881,BatBits #1881,1212,79.56080733273815,6,Blue,Pink,Blue Crewneck,Single,Long Black,,Straight Lip
230,BatBits #230,1213,79.45172811142818,6,Yellow,Purple,Polo Orange,Simple,Short Blonde,,Chob Lip
2057,BatBits #2057,1214,79.31384652444575,6,Love,Red,Crewneck,Bored,Trackers White,,Derp
1567,BatBits #1567,1215,79.28011983804082,6,Blue,Red,Polo Orange,Single,Bandana Black,,Derp
1707,BatBits #1707,1216,79.25203345348258,6,Blue,Blue,Jacket,Bored Lashes,Long Black,,Sad
1919,BatBits #1919,1217,79.1770236203792,6,Yellow,Pink,Polo Orange,Rip,Buckethat,,Straight
1537,BatBits #1537,1218,79.13962551968729,6,Blue,Green,Jacket,Smiley Lashes,Bandana,,Chob Lip
482,BatBits #482,1219,78.91074910412217,6,Yellow,Purple,White Hoodie,Bored,Traditional,,Wide Smile
2308,BatBits #2308,1220,78.83811108755563,6,Purple,Orange,Blue Crewneck,Simple,Traditional,,Sad Lip
7,BatBits #7,1221,78.7007479366313,6,Orange,Purple,Jacket,Single,Traditional,,Chob
1341,BatBits #1341,1222,78.67943188669108,6,Yellow,Green,White Hoodie,Simple,Buckethat,,Chob
2387,BatBits #2387,1223,78.67333689185796,6,Blue,Pink,Polo Orange,Simple,Long Black,,Derp
43,BatBits #43,1224,78.65833163108614,6,Love,Orange,Crewneck,Simple,Short Black,,Wide Smile Lip
668,BatBits #668,1225,78.51373933401048,6,Purple,Red,Polo Orange,Smiley Lashes,Trackers White,,Straight
21,BatBits #21,1226,78.50925328811043,6,Purple,Blue,Lazy,Simple Lashes,Short Blonde,,Wide Sad
2360,BatBits #2360,1227,78.47913077990444,6,Blue,Blue,Yellow Hoodie,Simple Lashes,Short Blonde,,Tongue
730,BatBits #730,1228,78.44004931190236,6,Yellow,Green,Lazy,Bored Lashes,Party,,Wide Smile Lip
253,BatBits #253,1229,78.43949132548227,6,Yellow,Blue,White Hoodie,Glasses,Traditional,,Chob Lip
2123,BatBits #2123,1230,78.39150327090374,6,Yellow,Red,Yellow Hoodie,Bored Lashes,Trackers White,,Chob Lip
2442,BatBits #2442,1231,78.19012766521772,6,Blue,Blue,Lazy,Smiley,Bandana Yellow,,Sad
60,BatBits #60,1232,78.16661333234468,6,Love,Blue,Blue Crewneck,Single,Short Blonde,,Wide Smile Lip
200,BatBits #200,1233,78.15315337423624,6,Yellow,Blue,Yellow Hoodie,Sunglasses,Buckethat,,Wide Smile
2836,BatBits #2836,1234,78.07808951953986,6,Rainbow,Blue,Jacket,Single,Buckethat,,Smile
2176,BatBits #2176,1235,78.0504124031282,6,Blue,Green,Orange Hoodie,Bored Lashes,Long Blonde,,Derp
2470,BatBits #2470,1236,77.91910059280482,6,Yellow,Blue,Jacket,Single,Bandana Yellow,,Wide Sad Lip
1620,BatBits #1620,1237,77.8729779340364,6,Purple,Blue,White Hoodie,Bored Lashes,Traditional,,Straight Lip
2715,BatBits #2715,1238,77.75189055695733,6,Blue,Red,Yellow Skirt,Simple,Party,,Tongue
2887,BatBits #2887,1239,77.73629742730219,6,Purple,Orange,Yellow Skirt,Smiley,Party,,Smile
