ID,Name,Rank,Rarity_Score,Angle Mod,Attributes,Center Effect,Circles Amount,Color Blink,Color Changes,Distribution,Inks,Inks Count,Noise Amp,Noise Animation,Noise Frequency,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
929659,Plottable Field (8 frames) #280,86,220.95319383965884,None,9,Yes,High,None,"X-Split, 45deg",Circles,Pink + Soft Mint,2,Medium,Partially Intense,Low,QmW7yYQGT7AQ8UKwbnjFxpNJ7brHEonCoccvLB3oREAPoL,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooB2uMjC7RTo5dWA8iWo1sEBwe9NbzQgxdq2vK4wrvauXR61BML,ipfs://QmZkPK2Xd7R2ojvotNPuPB2zSJy4Rjt1tJMmxswziv7gQw,ipfs://QmecdcG4Y8soTrrec58Jbu7qE7m6N6zfTCT2AAZ1FLEUQL
998640,Plottable Field (8 frames) #352,87,220.94859827332695,None,5,None,None,None,None,NestedCircles,FireAndIce + Hope Pink,2,Low,None,Medium,Qmf7C7JWtD28aZwSZBY69AjZQJoCd32Qgx8B9U31zuZ1G5,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo9qrt35YLhxzKC2oTq7qjvo9JwU1au1gPGiWFDB7WwHfesxX1T,ipfs://QmNyehEr3VqqFgJYo2o79yvMV6TucpnkwGB5btrqSLMFx9,ipfs://QmNMzm25pJexAJdYfih86CEiwa1Ei7iq1YycGeichcDPBb
879646,Plottable Field (8 frames) #176,88,215.62000645975183,None,7,None,None,None,"X-Split, Y-Split, 45deg",NestedCircles,Black + Soft Mint,2,High,Fast,Medium,QmUiBJm3en8jx5xqwo3Uywh89URSdgUtKY51sDbfUT6byX,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onxxLYEoQxCVAEPgSm689P1caebWVTwoBb8BoZrP89npiHhbMER,ipfs://QmddhYxxZLEAWXxFUaYVHyiKXxSZDfESgwyvzkuFv2nPJ6,ipfs://QmSSCfwxqTuGVE24u5WLSmRDDGGuVCKJQa9Q9Z4gkv1qiH
918206,Plottable Field (8 frames) #245,89,212.09333546743136,None,8,None,Low,None,"Circles, X-Split",Parametric,Black + Hope Pink,2,High,Normal,Medium,QmZRppgVPcXX81GVBcj7a3FjedAnbPij1YMJWcsdaiRQFp,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooKeHEW5CFbieEuUksmrVsddxoZBoYfxF2NCAcrF7tqcimpUmRA,ipfs://QmbqR5yjhy8N7vXyhgSjywqdjMq6BQqNES4ZvK1wY2wEcf,ipfs://QmNzQJkyDg2QdjYfwHZ64ueA6rMATQffizdxiKpfLFCdu8
998623,Plottable Field (8 frames) #335,90,211.14602747218393,None,8,None,Low,None,"Circles, X-Split",Parametric,FireAndIce + Pink,2,High,Partially Normal,Low,QmPpYQ3Wrz43q2U5sY11HPanXNGjsT9YcSNvGYjPYM9zvs,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooJHcspCyAGtKKb6PxmDkoZopPB7xxcuQ7UFWj8VqREjAQsFRiY,ipfs://QmVkMTGxmidNsDHfkL6zgfgDFXAKqLRmBZLFiJskRdqdYw,ipfs://QmbmBVcFEH8KpH3TNQCKRo41cfHEZQgvW22QV5Pxys5jtU
944587,Plottable Field (8 frames) #282,91,210.85672873979124,Around 4,8,None,None,None,"X-Split, 45deg",MillSpiral,FireAndIce + Soft Mint,2,High,Intense,Low,QmNakCWXrtNDA8H5J8zAVf3iav2J8943aTyMwNbaNxejM9,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ongAcsTq3v2BvSe9WBBmPxrZueHab4Ayr7afB7NY7EzUK2nHeQd,ipfs://QmXGTD6UhmJmLJnE2HyLt5PnbaJee5TSDuD727hj32MNTF,ipfs://QmQEYJKkosribPpavpSe4vuDt1ypXiGeFrmMaJjuf1CUSV
924445,Plottable Field (8 frames) #269,92,208.46765829394695,None,7,None,None,2,None,GoldSpiralCircle,Black + Pink,2,Medium,Fast,Low,QmUzLFaAsp8sJWVaVPzhJF4LGA5bjGDvpBtUEhc3cNFcQD,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooxxFrmwnLErgbjfQVQhQ2BiB43ybKA4Hp4t3gYLX4Gr1CCDgfD,ipfs://QmZCg6QDxVf3isnK7ivdwgHHHgiGUTqHQWKensMvs3uwjv,ipfs://Qme1A6r8mf9Z6m8uXok1iPBzt8TzjTmAmQuAmqbH7jcptA
879708,Plottable Field (8 frames) #183,93,207.41569841968456,None,7,None,None,None,Y-Split,Voronoi,Indigo + Soft Mint,2,High,Slow,Low,QmT8gCdGWaX5MfCCvjBDPWiK17BJQ8vaVYLres683Cuhwy,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNamamn5QhyUwFfK3vymgPVhf2Yx7xFLKrVLCCoefdSCB1JrbM,ipfs://QmRLXULF8Zki5RZ6fBt6U2CKskqjsnLmin8wFPmmma58pG,ipfs://QmNidYbDBNrq4MZ8KanvdrFhRt5UygqA46yDboEeord528
907847,Plottable Field (8 frames) #228,94,203.50433015661358,None,7,None,None,None,X-Split,GoldSpiral,FireAndIce + Pumpkin,2,High,Intense,Medium,Qmc7EXncX7X1bHoNoDiZRxoncmun6fk2NYrWgPdEY4gxmb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oofxk9iVdphaooAerweSPHN1ZbrZYPA8th2VBScCpUET9qvLsx9,ipfs://QmWyRHCSmNif8ibBauXieUTaNKdmVnKVNf63TrapNbHtZJ,ipfs://QmPPbp8Qp9PXBdCLDGXh4KS3zUE2vvztvzzNHdVV7DkaYW
770179,Plottable Field (8 frames) #71,95,203.14639330683806,Around 5,8,None,High,None,None,Circles,Aurora Borealis,1,Medium,Normal,Medium,QmQFavSa3wopTMRLQMUanj92vjnruoLRprYkM81SSuiWsT,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooh1KB56Lcz2tgy45XRCvaXnmir2DAUaexv7kf1eJcEYnoYU1Do,ipfs://QmQJnYWenRg6zv3o2BgQ5uQ7MjLkwSySHGTqm5VaRAuqiD,ipfs://QmaZwpmgYU4CVViujqiuqTwHjvhgsJa1BAN5PTxKFXsvrk
895781,Plottable Field (8 frames) #212,96,201.0145556990957,Around 4,9,None,None,2,45deg,GoldSpiral,Pink + Soft Mint,2,High,Normal,Low,QmcggeQb1CFFBrj2HLLp2DgwCGu3w8PQa7daWERDT65M3X,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooQ3Z6wWjFsxpLd9tjh1qjNYCYt26TP3V5jomCw13KVsqBboCn4,ipfs://QmWYTZfoPejfV2tMhwCzW9sTnKCcYsHG2qkoemXXuscEmJ,ipfs://QmWVHzhs4Ygh9iE9pbrNkdbamVSqC23u7ni4e7BYLL1uZR
1042277,Plottable Field (8 frames) #360,97,199.2911500743291,None,6,None,None,None,None,Voronoi,FireAndIce,1,Low,Intense,Very High,QmRCSLNxyQZbW9dAAxLdUFSifhFcZLY7jHqUJ3qpuqSeHU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onfNdSTFnyXr9d6FWNbnALWFzmi8NYheoo8u1uVkCuw63WND6bz,ipfs://QmUcFLok8kaqstiuByyANBkwVdqJ8NFPqNj15HayzZmpjG,ipfs://QmQyZNsW5noWeSqx6Xs9Q73XFnfvYuyJSqBifApXSTbjpD
906623,Plottable Field (8 frames) #225,98,198.5152484726409,None,7,None,None,None,Group,XLines,Bloody Brexit + Pink,2,Medium,Fast,Medium,QmNMvdTSfd5cQjKYFWARZKHrXs1h1mggtuhJahetzJJdCz,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oookmpPGrEFCWE88RSvY8xZz2F8MCdLdMSMhM2KNwutYLxikLZy,ipfs://QmcMvCZ7C2pFs7cjATQERX26TBCXoVX8ATy56BDwVPo79u,ipfs://QmUBCJdbfsRJ4YVzawXhLtQcx4Xuwogdqp7MCeEX2kRTrj
913481,Plottable Field (8 frames) #239,99,198.50903702422224,Around 4,7,None,None,None,None,Voronoi,FireAndIce + Poppy Red,2,High,Slow,Low,QmTacunDR2715oRmLyH8kpdstUvVTgnJ6LSgEuxoasm1VT,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opSgzyagGWMn8UGPWGig4HNs63uHYNDwBXK6229EAvuk151qP2J,ipfs://QmQxoqjWuxMMVfP1GMuNsX1uv6LdPD8t3VfSH3HdxmqzyC,ipfs://QmPr7rjRQgRwDcrc6fUq4Z9JgMZ2dKABVdocoPmZdCNhY2
1028511,Plottable Field (8 frames) #359,100,197.63609443802002,None,7,None,None,None,45deg,NestedTriangles,FireAndIce + Hope Pink,2,Medium,Normal,Medium,QmfV6YMtjnpfqMdiFoDcoQC2QrwrxQQhEmkxRTy4FWvPbb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ongoNwuxkdS3wgytCFGg3TPF6fnoxSg5D5Rm7PqJvqoeQVtxvoX,ipfs://Qmcb7mDEr8we3dWj6niRsopvnRt2jw56R3WTr61PABufw2,ipfs://QmPnvTxFmzpg2UfC6oWoa6eEhCtKi7b5x2Y7eU1qts2xCN
1120907,Plottable Field (8 frames) #362,101,196.21570075271222,None,8,None,High,None,"Y-Split, Rot",Circles,Amber + Evergreen,2,High,Intense,Low,QmUf1Q5cEVW6SYvR1wMenL9ZiuEJzfCCtMdE1VfikYhLs8,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opGhm2G5PpmSjmA77W4b9brApMiXM4uQeWF8FXwRQ8A3Wivae1X,ipfs://QmXXyRRTJP7Etqxxjvs6N3wtZbBNLYnLZKrKXiajbFfvrx,ipfs://QmNMwnyBLKiftMwt9dgZFzfkTSGzbjrMgEPupMsiUURQtT
767534,Plottable Field (8 frames) #47,102,194.8000212406036,None,6,None,None,None,None,GoldSpiral,Black + Pink,2,Very High,Slow,Low,Qmdqgns8XHihBNagHEoHRJHsGYstE728pxExFtZnWGCML9,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooHnpScASSiqrqm987xL76srfoJirCRrGaDCRnBbLf4sN7owdg1,ipfs://Qmd5yWvrQuj7sB8CfT5q27nsQZtWD8wsPKmxEVvcf7Dk29,ipfs://Qmf5ebRYv2rVn4zdSu9PiMptbQ67wW4WrNUxkaMPTEram9
994578,Plottable Field (8 frames) #289,103,194.61920403409468,None,7,Yes,None,None,None,GoldSpiral,Bloody Brexit,1,Low,Slow,Very High,Qmcu2J21abhWUdanD1gXv9bkSptyN3k4AjVmGdHvzuHVyj,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opTLBqqMWz4KvudgT2AV3fg5pMBYfcscWG59CuZuPHepdruniP2,ipfs://QmepRg3G131L6xjSCWLbjhekufff7RRAnKd9W2fVvi87kJ,ipfs://QmdGmcwUq8xinQT3Ne78QK9gvui699o5vtKV1VxCoiYQyk
883173,Plottable Field (8 frames) #196,104,194.395791617403,None,8,Yes,None,None,Group,NestedCircles,Black + Pink,2,Medium,Normal,Low,QmeKC3We3fcL4abnpbzCy9VXE75VGTDxApwHmkyp62jz4P,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onuxrcisdipqwAjB1BtU4uZJgdeUaEXEqyv4T3YvyV9WrL1g8XQ,ipfs://QmRcAbqbG7o6u1rxUc75ba5qLvvTR8LZ7KYuB3s9Md8M1j,ipfs://QmYw2qri8uxnLSaEMVMycVkT8H1vfzLkYd7MYXTSFrtvhY
773769,Plottable Field (8 frames) #97,105,193.1723962763606,None,8,Yes,None,None,X-Split,Parametric,FireAndIce + Soft Mint,2,Medium,Normal,Low,QmSzWWozdi4HXJ3Wqqm7s5onuwJFLKiD6MhUkhDWK2DvBc,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo6Crf3YvhbXYWNTYq3Bu9qFnoNmzBa1Po4voSyabLdKeFg1GMQ,ipfs://QmRV9Kmc5dtb6PFX7m2cqryYUHD3ed6h91RWEmEUq4yFTQ,ipfs://QmNaBXLcTCHT4CmTHDWFVDTcxFZPZJBXgeQkwuuWomvFFm
921650,Plottable Field (8 frames) #263,106,193.09848638729125,None,8,None,High,None,Group,Circles,Indigo + Pumpkin,2,High,Intense,Medium,QmdqJqvahHBPhC8UQUgK3ghdGqAJRma3HvYcGdmdmWQvTD,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onptMSzaSBi9J75LXBZAjgA4AasyyWdEKGzVm2ixSgdKYBmBxEY,ipfs://QmVHMDDshcJkNpd8VgH6wj25QLf4SU2MSsZiVyQHcau8Kv,ipfs://QmVJRpizLdiDka65w3gR2QvhD7N2DdoYjjXbVczJV1QUdu
777057,Plottable Field (8 frames) #104,107,192.23587359842205,None,8,None,None,1,45deg,NestedTriangles,Amber + Poppy Red,2,Medium,Partially Normal,Medium,Qmc1XkLGqn51F5ucsJebLJoMN7T8XFzh5z9kC9PcLNm59p,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op8gTJU5YHGdTX9PPQgqFRKCNeAkCHoKXi2HyN2xMEj7hEr6nBf,ipfs://QmQ42GbiSnh374r39JbzDuDTQw733u9L3EEBVzbyWzH5xn,ipfs://QmQbNNvg5gy2NTAfzrxx8SX6v7v51AQRtQU1xQWuBnYt1h
1131791,Plottable Field (8 frames) #388,108,192.1196037718872,None,7,None,None,None,45deg,NestedCircles,Indigo + Pumpkin,2,Medium,Intense,Medium,QmXWQiVdgEvpJJy8xatBU2wwCKCBck8w1Zykoapm45tNFu,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ons33Cpa2sPHTKLPsiRGLuS8XGNAH9hsNypsN6CMQzj5KBFUAze,ipfs://QmWJo9DhkFewvm3sgAp345p5mWyudwth2ZwixxDfsYFtZY,ipfs://QmSWt25qePSJaXQCsbuq5KYkC8mdLnTrYCxmAqJVizfUmS
890014,Plottable Field (8 frames) #203,109,190.01776065658737,None,7,None,None,4,None,TriangleSpiral,Poppy Red + Soft Mint,2,High,Intense,Low,QmXMo1444sEg6gXhdj2AcdC8ZQQ9Pws8sSvqVYEM9Ln9aJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ootTeFoX3qWfHaNZjXXaYw1VeDScpkerE3s1K3vKAVH1eYcy1gN,ipfs://QmcPfNiZH6NKDWaJUV4zsTaKRb1b6bVW1YVKEn9hY6h9zF,ipfs://Qmez5tRHzAdUKbtjjxJihyoCVtSQhLeau9R9GgW9QvEanP
780060,Plottable Field (8 frames) #111,110,188.40652854115422,Around 7,7,None,None,None,None,CrossLines,Amber + Pink,2,High,Partially Fast,Medium,QmQiQ8C1GXkwdpY5GdxRQvAfq66EFkVYmCbcMna3XxaED3,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwHuFaN8tDY7btjJxQReMQw7Df5tTgU6Zened9p2Ppe4WKZ87k,ipfs://QmWCduLGAJHpwNoy6KNzgvpzvrS5vhbHPG6HrWPQfftCyu,ipfs://QmTKzqsDHkYQrbnLWsnH9QviscWkTSdjso9Xwvioc7Nb2L
998625,Plottable Field (8 frames) #337,111,185.0139369020694,None,7,None,None,None,X-Split,Voronoi,FireAndIce + Soft Mint,2,High,Partially Normal,Medium,QmSL4z9jFxSML6WamcevgE1wNffCTXq5Gk9gJs1qzpZH7W,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooi6xGBbJXWBLmb28uUkiB6cwzQPwFeim2R7du5hb8Pien6Zywo,ipfs://QmTEBPat99cJCUWXmwgLkvAnVcPRVUsNd7CXypPpcRA5PZ,ipfs://QmYYSKNJAFZvWbrxYyV4cacAVtTAHdCdBfUmNfoGydFT3U
998599,Plottable Field (8 frames) #314,112,182.8006351253638,None,6,None,None,None,None,TriangleSpiral,FireAndIce + Hope Pink,2,Medium,Partially Normal,Medium,QmVvAETmsTJhAw83xiB2QxKyaBamH93tTvbc1MxZDfg8po,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo9v6g6xUUiHCrRUgziLLBrJ3cmgaruQjaR7U5S4FuA61PHAmdv,ipfs://QmezN6jcr8XzcrvcgVZUYX9bFqsuscQDHrBXCyPooPzd35,ipfs://QmRmDPQwxuaXPavMJYPTGBy5JH6qMRCvUW8bsegUJL8Qq9
770144,Plottable Field (8 frames) #67,113,181.4523025740617,None,9,Yes,High,None,Y-Split,Circles,Amber + Pink,2,Medium,Partially Intense,Low,QmXCTpm8HsuhDvuSfEmgR5UpRge1RnHdRymZuiE3MHTnPp,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooH5BEb9dAtb5VT3QMT4C1EY9YLPBNumRZguYu5vatV2mGTKasZ,ipfs://QmTYsaHoU3QcDj9oCTthRpfpGBQYZTEQsGoQbQWCMMmnnZ,ipfs://Qmbjmzt4ZV69b72SYyswbWcprKYrs3Fby6iju1SwCXzG7u
821267,Plottable Field (8 frames) #153,114,174.27786741599988,None,7,None,None,None,"X-Split, Y-Split, Rot",GoldSpiral,Amber + Soft Mint,2,Medium,Slow,Medium,QmVpMwi566WMZu6ZUZyQBMfsv6oytrq8XeCVHRTWFPou75,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo2nXgWc4uSFmhwfLarRU4paFHSk7xAy7sisUs8fLivGq17uYVD,ipfs://QmVhozuJNL4SxHDvwnrjY8Ex46ewFQwgnQrykZWzh4b387,ipfs://QmRbzBQUXgLR4STPT9Q8Lv71Xp23Noy2g1ieAnCrBYQkGn
996979,Plottable Field (8 frames) #299,115,173.78661069361752,None,8,None,High,None,45deg,Circles,Pink + Soft Mint,2,High,Partially Slow,Medium,QmTPT3h2xWj4329jmeLRHQnbrSQLYxPqhcYk3YtZGVQzRU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooq3JQ83SovNJ5ttEho8HC6rpYBWdH2J7NTi7curmYrwxsZQrUy,ipfs://QmUq3gtarLCs3QSXre7TfnpXmQqR5Jge8AoqsYYzxGsNNQ,ipfs://Qmdn4zgv2EDcMut89kV4Sh9qNQpzzaKkk1ut4qBHYvkiYN
894479,Plottable Field (8 frames) #206,116,172.01898642216085,None,6,None,None,None,None,MillSpiral,Aurora Borealis,1,Medium,Slow,Medium,QmZJaSnaMrnF9H7mWFajtpLquerWE2scRf1bMw29nmJdsp,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opBz5stb8FAtTZ9bHzJ1w8KcAmx8ePzTKz34SXc4douHbuVWGNH,ipfs://QmcwCnztWK5fcZ88gk9n7Xr8uS6m4K1KnyXHRcHniJ71kT,ipfs://QmVQfH4bXanaoVTyvji67h2eP2nrxqHo8CEK3h6trJWtwR
926544,Plottable Field (8 frames) #272,117,170.56538736731295,None,7,None,None,None,"Y-Split, Rot",TriangleSpiral,FireAndIce + Pink,2,High,Normal,Medium,QmWgjCVneT4SBkVPEtnvrsqzR5vP8LTgLdbPixBKg24EVC,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooqFPmURL7HRkK91S9V73vjxH7gapeEYp7WaG6mMwpRRxHyV5b2,ipfs://QmdHtJCSfqv2S4MoLqRJUJbpXHEozxPEDwWT9iGNECa2Sg,ipfs://QmdT2PkprvK6cX3bGnEVDpfFkvayU4BANxZ2rt9WyfyMCW
770733,Plottable Field (8 frames) #89,118,169.74732635671637,None,8,None,Low,None,"Circles, Group",NestedSquares,Amber + Pink,2,Medium,Normal,Medium,QmdxYbUKL83GJtpwMtAXW6rGp5737AfU5vWvzprmd1bf9y,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onfjAvbUR8ZLDmgB1sgTNX2sCQK8DXCRigjShpB1sQGRpb7mG8u,ipfs://QmXEFSHcfRTneCKzAnzXf5PaCM1cdjw9y2Dq1GBqqqNnEt,ipfs://Qmd7uqHAdj1uJz7NNUhfkeWRpsQHxhuPBBJBE73BkiuJqj
998607,Plottable Field (8 frames) #320,119,169.23867471887024,None,8,None,None,1,Group,NestedSquares,Amber + Soft Mint,2,Low,Very Slow,Medium,QmfJM991M1R1W6T1WBZh6LMNaRjZTHEKidxFzkEZ5A4zjs,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooixxNeQBzMFuGYrboeMRNMGvJKxKFgfHAxzmLsJsNx9eo1CtcM,ipfs://QmU9JctQbNDDeF4mmdNxyY7Y16oq5ehGmJAKSVbMxJmqph,ipfs://QmamyYT9McUFR8zzgQu3i6aAwwXgisb9txT1s5XwQxrL2M
998643,Plottable Field (8 frames) #355,120,167.88366971566876,Exactly 5,8,None,High,None,None,Circles,Amber + Hope Pink,2,Medium,Normal,Medium,QmUtdZXdLuyR4ttBhtYeWDkZp2aahEJSSKG4MW43UJpmKd,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opQ5MFf8ybkXgbRNGRQDLLNDso5HXobNToXFhr5afKjbVbGnuYW,ipfs://QmfJcSXHYe16ntK7omnhswtCwqkbgPeq5Sni1H5rAR7ogo,ipfs://QmZTJvKFjxxhkxs2xZcMwgncqJJBbfyysDsNRXPvaWzqna
998393,Plottable Field (8 frames) #306,121,167.51977335951875,None,7,None,None,None,"Y-Split, Rot",CrossLines,Amber + Soft Mint,2,Medium,Fast,Medium,QmUpq77FsimqpWxdAYXzY4cLNtMAeGqBdcfsxjxHbZufnN,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oozxuUnmKfbJ49NvGS39ozirW3KjDdgrxBwCDEvvxsqJ2srA5nE,ipfs://QmchPA4JFtEgjAi4V9xGvc9hw6BTqrBpoxMNuULy3vwPPr,ipfs://QmPBpJznxpCKZadR7VDY9skwQGpdR4Qw2egteD3eu7rpBd
770200,Plottable Field (8 frames) #77,122,166.27620351455553,Exactly 5,8,None,None,None,X-Split,NestedSquares,Amber + Pink,2,Medium,Slow,Medium,QmYgghikxGUBY8YUEEmohaGz24wkGkgUJRAEAaEqJiKhr4,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opEMQyiNgkm4roPa7xb3bPS2C8egNios28oAsiTVzenvuZKjtwD,ipfs://QmRkwxUdQKQ3vPxGrPFLriUGsgsf9UHihGGUdbtkAqL8SA,ipfs://QmYTPXBRvcweCzVNUSKw77Hpe6yQ1QJEN8bYX9CziKinrw
767421,Plottable Field (8 frames) #31,123,165.92739123573807,None,6,None,None,None,None,GoldSpiral,Amber,1,High,Partially Very Slow,Medium,QmZTM36ey5FxbvDpxkXi8B2VvgkiRes3qrXV4FFJ931mEG,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooWzMi9NntRvzfvHMs3QVt8FSfTjT2ymkRkcwcKEAFaczhGHQiN,ipfs://QmTzpvJxzhzJaWj43zuEgKvz2hjKY1i7bmudbQEr4iyziN,ipfs://QmSEMF5qd37XGQMjZLikJKYBBeb8FBr3syDTHBfCyxiacU
998600,Plottable Field (8 frames) #315,124,163.085709478003,None,7,None,Huge,None,None,DoubleCircles,WhiteOnBlue,1,Low,Normal,Medium,QmUgK8VrCQyZeu6gEWd2orLMLxxP5TFBPrgW7L4Ta5WsHQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op4xu6MjYe6haGdTmcgTgo7LuVnJFVSSXq9xQZ8AQUnK5ip8sYE,ipfs://QmQJrETauwA9wxKygsniFzH8Mn97aG5cqLARLHZxrrPtLL,ipfs://QmbeYQRcUTnRpmzRTtdN4Rgxd5HJvyFMN22Ryh599R4eqX
1004481,Plottable Field (8 frames) #358,125,161.59902743877282,None,7,None,None,None,"X-Split, 45deg",NestedTriangles,Black + Hope Pink,2,High,Fast,Medium,QmdPLBBxJiVJWrkVM17D1irrm5wMqhHNrn9hua6C3w2QRF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opCo2qcdiADcL8YvdgZkJJxF2LKZ3YL1QTuD6CZHtv2Hb2LTDpV,ipfs://QmQEh8hP8a4a2F4i4Kc1C53SnT5ov26CH332fJkBgQKQYs,ipfs://QmZsXXvHXhGXu5qncFwAfCzrrhmcxakkepg5wKaLvFQxUZ
814333,Plottable Field (8 frames) #150,126,160.13448760512858,None,6,None,None,None,None,GoldSpiral,Aurora Borealis,1,High,Fast,Low,QmSFoDPdTr3UYTPAHDDnd2oyUT1fta4iQmRxvfz33V7YJ7,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oocS6PRBRhZx6zd56JnhPo7enASnrxkCsTS8pjqWp7r2XP1XJMz,ipfs://QmVpe7K3oNagnGx8ohLQcnrpWXMJqjchJeJkQBHSvU2mXq,ipfs://QmTNBwr9vKPbf8FvRQeqFn2kuae5nasw3aryX1fLFnBPeg
998628,Plottable Field (8 frames) #340,127,159.98656247849067,Around 7,7,None,None,None,None,Parametric,Evergreen,1,High,Intense,Medium,QmfTPFFugJwkTz93SP5YDTYXpWqBiUwN9cuFYBqHFC4Wuc,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oovtznH4tFh8FH2e5WHrYv8HY87Wn7aZw8Ss9KbKzPtnEn8xnXV,ipfs://QmPFq5zF5MFc5c6Q6EPEB9by5p6sg2sVqBsUXEuNwgrnkE,ipfs://QmTfhRfZXJ3VGfmxqDSEo8HER9LiBNUD8jScU7XighU7ba
880087,Plottable Field (8 frames) #189,128,159.36213813847974,None,6,None,None,None,None,GoldSpiral,FireAndIce + Poppy Red,2,Medium,Fast,Medium,QmaKQUwfbaw7aXxuG7NiAATndrTqgjLAxH9TyxH6oMx8xF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oouTuWoTVCj3CD7cpywxtvAUimHMLwRmSvYFgxfaQEYcGoBhiZ1,ipfs://QmYu6qi3mddZ6U2j8vhdkine9C7synqvvAiGV3JXuTcVtF,ipfs://QmSiNvL3beZmnfN8aJmC7mUizNqeJm9o697khQKb3vHxuG
