ID,Name,Rank,Rarity_Score,Attributes,Base Blocks,Height,Palette,Shadow,Sky,Sun,Window,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1168025,BRUTALIST MOVEMENT #22,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmPdiYGGneKjkWGo6EKwCAKfUGByvAc2XRtj828xinoAai,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opVdGko9Li52DjHVV5D7iyxw1ng7mRVTT1yrxBC3pLJUhz19HHY,ipfs://QmZcxhYJgHJvkpGUmUtaM2njo7GVqt56KBqkXuzpCykBEk,ipfs://QmcR9Masbccdax5ouZt9uuUKXTLrb7NwRMYQzqHeZDQJfC
1168061,BRUTALIST MOVEMENT #58,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmNp4v1zsq2Kw1UuPZ5wx3eD6ZR5XXJmQRcXUN3utSR6Jp,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opFpheCPJ4gBeXPPKYENCUGLxbT25F9wz7MUMuZX7iLU7deYvwo,ipfs://QmeWC4oXmtyqXNU9fHPWpFfW4XK9L3rCdCaRuVjwX6zLvD,ipfs://QmYFbmpfGmBNqTrmkxAgFmRu4QgJnXkwp472EdnyYont8h
1168193,BRUTALIST MOVEMENT #188,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmT9fxRmr2bM2RWYMRQix7x4tGUR8XBf4ieDrjZ3SB6a1H,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onoKS1NmqtzAQQQrqbZxG8GGLB6Aqd2XJMixrrY9yTaBa4B1E5D,ipfs://QmPdVFp3iqnkT27PLqWHUWVsrS68c1BY54d7wMBNhCPr4Z,ipfs://QmdnTownxWwAvCD6MXKaHRBhjMVdrkUZiRwT9Vk4s7yCbC
1168379,BRUTALIST MOVEMENT #245,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmRqWP2J71THv3d92p3HrPQcDJ8x4ubUCRk3J8Lwbh76pQ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onkjFZ2pNjX1VK6txhp1DcFfkUpii8QgcTjE4JVjVmCpiepKfBK,ipfs://QmdxYNjLvAN5SXwsbBpPfpUNwaUVF1iFiZbma2ensiRnfZ,ipfs://QmS3mhh1wXZdfcEhuLNkPrJi886dn3LfDWy6LstNG4yknY
1169873,BRUTALIST MOVEMENT #253,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmP2sQhbAsH2m5ngep4XvzgvuGVe1nu8fQFJZXVimDyc8L,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opDSdAZXZAQTyhi8Lg8AwVHBx5hNKMBEWwy7yQ6RjMQgS1hH7Tj,ipfs://QmeCNvX2rsyp4sjsDaANU69nhcDYQTLDFy984K6BfxNzZ7,ipfs://QmagujGzZHEc3UD1WnKYuMfXhxmWCpPQ3sq8E1T9oSgUjR
1168232,BRUTALIST MOVEMENT #223,243,30.137228834098416,7,8,Tall,Signature,Black,Blue,White,Red,QmcfAqcX5J3cPAUkPLxqQLTwZM7DCpcqFp9KzVx5Xu8dSd,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooxH7r4AkJnBbx7ZFN55r44N283xz7cQ8QAwr4Vy2yT9WPrwSde,ipfs://QmcNy65UaQw8YAWFZJhJppCxGMwSugUNxWU4gqXwmgQXPK,ipfs://QmWAqb1Sj5k7vYuBjCVaywKeoDJzpRvB8TGMxtgNTnauTz
1168038,BRUTALIST MOVEMENT #35,244,29.400049346918927,7,4,Tall,Signature,Black,Blue,White,Red,QmPGCTE7BSjFbQwphhDo2cUEAjAB6Pgsi2jWDmLztcKPtF,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onsYCzR7j6o13w2JmfdKjigkvihsLufRBLD99xTmPoi33WR73Ue,ipfs://QmaFUyUN4VxqQy35VCHJRCTGqCFA2EeqGxPCcb4te1McT4,ipfs://QmdCra7W5FNrRdcKZbPejiHEapGY5QbD9WNgeqdydBk3xq
1168040,BRUTALIST MOVEMENT #37,244,29.400049346918927,7,4,Tall,Signature,Black,Blue,White,Red,QmYqvaRe2mfjWP7vFUUE1agqPXtuNfLvuneqE4D9PFdCVG,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oovcSqNL1uYet5topt363B49HLatUy6f1zREj1pWjaR6ek8FuPq,ipfs://QmbLmscLRd52av2WyCzPMtKPoPTh8RdBqbhjqajGCdDRXG,ipfs://QmcgqGYmPxDUnQA6GoN4Tv54jBMDok1Fq5jPwcvLUCdmJN
1168069,BRUTALIST MOVEMENT #66,244,29.400049346918927,7,4,Tall,Signature,Black,Blue,White,Red,QmUT2K5iZGarF1K5cagwJWA1kbDNAKitC3EzQMYVV5wtK3,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oovFuonomD9S5aWGGCAVAFU28kTo9oTb5B5H3FsUxJV91FB8wts,ipfs://QmWwJ638JcbB3Zbk1abmvx9ADfnueLfM2QtouESDsZMfxU,ipfs://QmYpaQ4t9Xm479YAumLw8KSousiVASN4FNvyGyYPLFawhZ
1168219,BRUTALIST MOVEMENT #214,244,29.400049346918927,7,4,Tall,Signature,Black,Blue,White,Red,QmRKNQ6QScsA4kyttGvrayxVzhsBs2VNfx8UZopb2BJSWY,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opFiYVEL8SLrZ7fqm8AvNJxFhrtN4CSxFT1no5qFMnLJU91fiqA,ipfs://QmW1peN47sSEY1RQ9wFXdPmS8GvYYoHgjvnPt4kJmPy7XT,ipfs://QmZu13Xmzvh8ZqhFNL6s3Ny8ZCZtQiYGWpoXRYvsZhtpex
1168126,BRUTALIST MOVEMENT #122,248,29.150049346918927,7,7,Tall,Signature,Black,Blue,White,Red,QmVWC4cyh7i4XGJToCEG9ygBcTsUyouDJZkUWSvPErdHbL,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ongXiikedWcDv8Ai88XgQkhpvHucLW33ZmwAPEpvKM7ETCEVcRV,ipfs://QmaKFpi6HqhkGKWQbv9Nz8dv6YmZEQigMFCJCMUyH7dgtC,ipfs://QmaPztKdKnx7irU5hGuTtUMtGgR8zH9QmgMUALxiG8ngyb
1168130,BRUTALIST MOVEMENT #126,248,29.150049346918927,7,7,Tall,Signature,Black,Blue,White,Red,QmSxv8Ngu3fLsLtPyi6SvTBdrAxrFJuL7vg7WRmjq27xuo,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo8mEkcGSkv5fAWSeagykn1sXinKSKBYUrPvybpYDLDXmYpDThH,ipfs://Qmcqi6U4MU9KuPu8jY1FmHars1syoj68dKVyyLz7N23vQr,ipfs://QmTqdXswEqfG9dWg5nKp2H5uEb8ywu3egMWzynbDtUuNwW
1168337,BRUTALIST MOVEMENT #241,248,29.150049346918927,7,7,Tall,Signature,Black,Blue,White,Red,QmcA3fkmGrzmZLeDVXfzQmgdNtJRySftVM9KUCawQhTzpN,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oot1nD6mLutkWQdJ1rcYBt186PiSYFPqtLVH4YzUjXvLSxTTfX4,ipfs://QmUWvSzqXPyx55PVTcD15odrBx8Km2kdwKvwvZhhpArF7f,ipfs://QmNdGLMnfuqaWFwc8MJWeF5ZjqkU6JK9KyLs8ii3nnvAqi
1168016,BRUTALIST MOVEMENT #13,251,28.813314653041378,7,3,Tall,Signature,Black,Blue,White,Red,QmNZVFqHcms6BAgM4jQJ1KWS1KEPqWLsBoCWD117tBf7dh,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onmJZE9FSDLtHM5YMtVxSUytoqMxpL8TvLsmzRHmdahTirQGrDB,ipfs://QmTa6uXAvyJZAaZQAxsF2V935nNK5sDsaQMLsGQA2q6Uw6,ipfs://QmUo9R4q6m3E2NcHx9SNH5Ro7T7R9oELLHxkq8jtYZYbWc
1168021,BRUTALIST MOVEMENT #18,251,28.813314653041378,7,3,Tall,Signature,Black,Blue,White,Red,QmTXQPrLrju48ntL4C5cNZWF5ev3u7LKRoCFyAVE9x5aFU,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onjVaMporxSgYybGDEswgW3UUgaupvUyQbPMMHNXrUPSsVvhZ5L,ipfs://QmU1omm5838uEKFtc8Qz2ZkgRap1YhYPXFEF6YFWVP8o4z,ipfs://QmfALDt1Sg9u5gSupbM9bM54tZebMzypH8NbaX7mMWzin3
1168077,BRUTALIST MOVEMENT #74,251,28.813314653041378,7,3,Tall,Signature,Black,Blue,White,Red,QmdT9TXJCSyejc7XLmfVTKG8D2jUAoj568Gg1cNoMaffkJ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onnejsyy94duxC3ZQLFW5okJwJKX7Waodv8TwGC8trAjax4j9YN,ipfs://QmNqQo5xmhgkkwHkBcWXa1LxdrEqUkkjKeZGuLZzpU9wd3,ipfs://QmWULcXhJnmFcipAc654qYpbUhkXJW3KgnjYtsBYErqVFv
