ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
20136,FXHASH Logo with Features #913,193,72.28076148341145,False,13,None,None,None,very low,very low,True,True,None,normal,very low,None,False,high,False,None,None,very high,very high,None,high,None,None,None,None,None,None,None,QmRfrtuVJJ3UaTEaPyvrmgNKV3cKYEpg5VTHtE31VVTFNA,ipfs://QmYoh1QExNa59ruPVbCfX4U7d8BnAZs9tMfNzP1s6m2JdD,ipfs://QmVzHtVZ2YGVdzEWS4YNZv47p4qaewjEznw3NJTUGQBLWJ,ipfs://QmYUQuSTa4FKQEVDGjx6DeL6L1TuzcPKgkuWLscgz3ryaj
11424,FXHASH Logo with Features #386,194,72.21340675737443,False,13,None,None,None,low,very low,False,True,None,very low,very low,None,False,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None,QmbkbT1tXfkffv1eftxqFWFfmTagGkuEJc2Y6yL8vcXqrj,ipfs://QmSk4GLWjAFyVhrtc889nChkz4t3Duc7r6cwUa4Ubu2boY,ipfs://QmWgFv9yXTZUMKFSttRrPNyBCELiyMoQxEtuGTTpfvcaQV,ipfs://Qme4Yebva6KWieauvFgKLf2kpcY8bcLnDe9Np3xbeRyELX
14008,FXHASH Logo with Features #449,195,72.14875459188313,False,13,None,None,None,very low,normal,False,True,None,normal,normal,None,False,very low,False,None,None,high,very high,None,high,None,None,None,None,None,None,None,QmWDYZNHH6bfh6Xs5yzZCF8Pg9gksX7HsuX4MXqmiyvnKW,ipfs://QmR7NfJhbn7ceURNinNF4pGZpKQuM5W3GQoT5jXLkTjLhM,ipfs://QmXpYr5AasG4wQheL9PfJ5PuCDNEQCgaa9WNZkba3pN3Es,ipfs://QmU4kmn8Fg9YW7yV8WwFSWW81S95K43dFMsEhfXyQbJrLe
2102,FXHASH Logo with Features #129,196,72.07447980786637,False,13,None,None,None,low,very low,True,True,None,very low,normal,None,False,very low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None,QmevjiNt2xYGsJXsLEDH3D2TGnyPUUvR2mnYfB4GFkvPku,ipfs://QmfV141gLqTfyFCgWupMUPHoHjWDsoMLXDXwQnZEiiYidz,ipfs://QmfPKRrntdkDxLhs4JCnCaisevzfFVxmyKMsThDLa9yXT6,ipfs://QmbtJQS33RhcGsKHvHSGn23CExeNH84kUgC2aqVhyo8xvj
793,FXHASH Logo with Features #78,197,71.96747766463676,False,13,None,None,None,low,low,False,False,None,very low,normal,None,False,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None,QmP44TKYZB8j2DvEP7q5GY1ELtqs3832SkpQf5Mm9FkAoA,ipfs://QmSSLH9zSEe1EFoVPJe6Fentwz8FnA3eAQ7WoGz576584U,ipfs://QmQ4uRrnhWxTKaH46BGNQ7nD52wNgXJjQfgAb5jKVDNSEG,ipfs://QmQqbX3M49aGrENVBLD8ojqpmMRq44HoBkoGgJWdZVjhS4
227,FXHASH Logo with Features #28,198,71.95929560080756,False,13,None,None,None,low,very high,True,False,None,very high,very high,None,False,very low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None,Qme25X1QHJGucHZ5E6sDUA6evGFgLM2aSqaHLZoRkiyzUb,ipfs://QmXMiFPubyzdFFYR31PguXNUE5cqz4PsqRJoF5ZyAcutGx,ipfs://QmarNJRi4hpVoTRammXry9BAr2L22JexuZdqnUUbQPWJHH,ipfs://QmYwyCPnssf8hy4k8SfhqXX1FvKwzczEXyTkdrKvXoUK3i
3672,FXHASH Logo with Features #187,199,71.95321895078868,False,13,None,None,None,low,very high,False,False,None,very high,normal,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmUX91TTtPyLJ6zS5av5GZccqtG8HQXhHvGrJuvekwJRGP,ipfs://QmSmh7JqxsiWDriHfvchMwVk1WoWmwcqVLCNGPLTois1s7,ipfs://QmYBam2gEWXNLsaE9s1Cnmnym2d9vqisnPmaVLZtPtaW64,ipfs://QmVeSXcHjavWunT9RWGeb6NhXi19HPNK7BLvV7CwSKeAoq
2190,FXHASH Logo with Features #135,200,71.89516359506992,False,13,None,None,None,low,low,False,False,None,normal,high,None,False,very high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None,QmZ3p25Q75sZN9DXB9AgfZwgwAku6YEm8GPwE98g5YgCnw,ipfs://QmTBxJ5L8BQhRWKR3B6LdzSKMDyQ1vwE8gFuTb5Cr9kfUX,ipfs://QmUayYUwogkfLMLUTx6kae1DpMYBuYPJ7JMCqBYE6oxofz,ipfs://QmfL4UrvjZki4HtBy6xvZpiVJSt6crmnAv8YvXhqgbGYGV
7146,FXHASH Logo with Features #277,201,71.85992500731666,False,13,None,None,None,low,normal,False,False,None,very high,high,None,False,normal,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None,QmQy2QztLr5sQCZiBpQaiKP9pe6bxuM6hdoReegkpfMwe1,ipfs://QmYDLiBbi9xRPMQtm6ZeWoAcr2ft5AfdHAWZPLt9KfjbPp,ipfs://QmPgpL8iU4rru3V2vXVbttRPZWdyFJioPE1AjsFhSphygm,ipfs://Qme3FyxWtokoBfmfXyKsHrWrFAuq3pa9g8DGGuhvkD5k4G
18985,FXHASH Logo with Features #682,202,71.84604246871103,False,13,None,None,None,low,low,False,True,None,normal,high,None,False,very high,False,None,None,low,high,None,very low,None,None,None,None,None,None,None,QmbtvMJ15LR4dtS4F81k6bLzPMLjfBNDKeHRbUk3upMDkh,ipfs://QmaZq9rZTfJGcVp3VprXs4eiqo7m1orY8KJbVGMogHsXLd,ipfs://QmPAfaxvMe1B5ihRp9dFrYPtBb2WevHEP94L7ZLPLqjHWr,ipfs://QmNtpDPAMzTLGok37uGAFz7Lr4uenf6z1tTWkseqdf7vSH
3587,FXHASH Logo with Features #180,203,71.83409543212069,False,13,None,None,None,low,very high,False,False,None,very high,normal,None,False,very low,False,None,None,high,high,None,very low,None,None,None,None,None,None,None,QmRAAKn9aZLbUppYFXAANtXbai79nfVUDPjor9wxspaysr,ipfs://QmWVw6tPAK8bXKc1gmNGAZ3MFcQzR1CR45HW74V7ybn8XN,ipfs://QmV2yLtRQzcL9FdfeV6G41MNJfQjWHnLCLePb9gYbW9L9B,ipfs://QmUK7SMwxrNKYog7WvPboCQy1AXYQveG6BAiKgB7o28tmo
13682,FXHASH Logo with Features #431,204,71.66468814940288,False,13,None,None,None,low,high,False,True,None,normal,normal,None,False,very high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmXmNFcenR4kwD2ghF3Fy7nBXQMxzxWdkDvTY4vFvBR7LM,ipfs://Qmb2TehkVecKveeEotif52mDK4ymrU8u7833iaxYV88wXd,ipfs://QmVjDXHEu5hC21B2gSq5iCB4zxEwQ6huZ4Q3Xh81HBL4RF,ipfs://Qmf3iiCtjshoWgGVsK4pp7EpfGj96wA6fsQYFDoKv4MBnb
115,FXHASH Logo with Features #18,205,71.60660383499439,False,13,None,None,None,low,normal,False,False,None,very low,normal,None,False,very low,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None,Qma3f6Y9xaQjDFY28uwiGZ1Gy5u2Ur9JJvsXeaKsUCRKXx,ipfs://QmceQyQaepjxRtYwHwhMEbnCkn2oTzsvp7WZxrLwErNnkJ,ipfs://QmSSuiYdvETeGKqUS8RJri7shrZAUEmJyDds5r5sDXfTMm,ipfs://QmddViU7rJN7UbMcjtndjq7yw56rAecmBiWsKZMAEB5CzL
95,FXHASH Logo with Features #16,206,71.4800979390177,False,13,None,None,None,low,very low,True,True,None,high,low,None,False,low,False,None,None,low,high,None,very low,None,None,None,None,None,None,None,QmQ4VrgdfBadEEcUTUb6bHqZjT1XNF8i3sc8MPHVNUUy4a,ipfs://QmZZpbgUVh4Xqih97JSp8prmLQ7VQmbKJvcgY3arx6EKWr,ipfs://QmWw9HmD6HEJosbu3X8jHa2BVvQMnKecVrq6t4kaiZHTYi,ipfs://QmaFRpxCAQpvdiAotw176Zjjc1n6SwBt66UiaFFhVXn344
17802,FXHASH Logo with Features #574,207,71.41664767667562,False,13,None,None,None,low,normal,True,True,None,very low,very low,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmP3yCuprceWc9bkxiHK8up5vzSRCMoQNNj4au7ZQ1B11M,ipfs://QmXa6zQutzfUwRB62ZBj8X9z9zpjM6ymxMiWRs6Yq7xvNx,ipfs://QmfRVGNY29uzGmQqAwUy5pFq1noXRFKzUPwVX1rLp2d1do,ipfs://QmTXu6MKCs4JfkooD7oZ6oPNbLgLh546RNoNjFH3Ux4ZVp
1749,FXHASH Logo with Features #116,208,71.38312709200342,False,13,None,None,None,low,very high,True,False,None,low,normal,None,False,very low,False,None,None,low,high,None,very low,None,None,None,None,None,None,None,QmeShcx7kJAk4K5Po6kon7bTNLzoM87WCarYgpEd8LHspy,ipfs://QmVqNzTC1TSMVtGCEjvHCWU2DNXzr6JnCmq7SUJWoVCPfi,ipfs://QmcrHA2dY1RmAecqrLjCNTbyyzUpJtqVn9yQJtt1wY4Hts,ipfs://QmXbgu9U9KkwPMeRMoQtmjbNVTFbzQoWGRcUjpe6QcxgQi
7812,FXHASH Logo with Features #316,209,71.30373121729997,False,13,None,None,None,low,high,False,False,None,high,low,None,False,normal,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None,QmXcTpE8SPyD9VGanj4ej2B34z5GqthS4xeuGJ779STpmv,ipfs://QmcoDuCVsMVqBbRpyomhdE7ndQDeCtYPJVBWvALroVVQtM,ipfs://QmTc5e29acDSrBXmYpTzS4ZDNokkF1nhdLRVUX5ehS8gyA,ipfs://QmU1g9nQYbgysZEgH18v77czHQ2EL8WRAtt8aqPY7ramSj
3008,FXHASH Logo with Features #168,210,71.2168519262443,False,13,None,None,None,low,very high,False,False,None,normal,very high,None,False,very low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None,QmWx7x4LiE2DJnY7mDfUWMTKjXPuyZc1zyEPy73rHvJTUj,ipfs://QmYAxsqxp2yVy9rsxmCiP4MrWBidNeYJSHMwFSoSEAhzeP,ipfs://QmTn6RHR7QDpyoXSovgN3RvoENjWvxrUr2umuo5uksDK4V,ipfs://QmaCAk5tv1UYMkiWC5sn18KqqgMXUDbVzuiewZf4yfihXS
10899,FXHASH Logo with Features #367,211,71.08376994024385,False,13,None,None,None,low,normal,True,False,None,high,low,None,False,normal,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None,QmeAFXS6k66S9w4C5putgTdp5v97v1P3eH7szBeqdD9B3N,ipfs://QmX9Z4aezqeFLcPQeav7b758pjmBFEE7YCwtpbsvKVJ2ff,ipfs://QmVwBpwpAvzd6AF3frzWbormWr8tyVMG1F5Yp2NDEBcsKx,ipfs://QmeMAmZVJKhAXSsCS1bo6KnoehdYxdeKc7Jc4HK6u3gnEK
2269,FXHASH Logo with Features #142,212,71.02314337507143,False,13,None,None,None,low,high,True,False,None,normal,high,None,False,normal,False,None,None,low,high,None,very low,None,None,None,None,None,None,None,QmdH2cXF4KULJpmNpZkmT4ti82rF3pwr8Tyb4ebvxF37TC,ipfs://QmQGZ3zFMYfCb7Cgw3JdsBS46rimbHAi79LkCaJHJeupW9,ipfs://QmXRWjFqMkemywEDbbcREzidr2LtHNnEAFPzCoUJtoSEEU,ipfs://QmS9ZrfWJtxHdnbmm98QTDzCPRYiH6nSPtHHKnNYcw9Q9J
3981,FXHASH Logo with Features #205,213,70.87243195637834,False,13,None,None,None,low,very low,True,False,None,high,very high,None,False,high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmQ5dfuUciiz8yBEA5dL5zH2T5wGfbMrUqNTW5Gyq8Hqbe,ipfs://QmPgzwi7HV4ks2a28WFRjmkXNAbGBRxcZfk64jh2T8WYrt,ipfs://Qmeou7uotjsehwGtzVYKQhGvfqXBu24r8w5jGtWP4hX1fS,ipfs://Qmf9mDcjTryJHZViHNW5Tm7Hy8bKcQRTabsgzpuNTrBy8a
20579,FXHASH Logo with Features #989,214,70.78599440614487,False,13,None,None,None,low,normal,False,False,None,high,normal,None,False,very low,False,None,None,high,high,None,very low,None,None,None,None,None,None,None,QmTVDhuwr9x9HvxX7APBjPkAQLnMLJ2ZFEytmZ2dHWKE1Q,ipfs://QmWPHy5iKcDYmhSHJgvKz7wkWmxkhV5inLAUTo8WadLP1B,ipfs://QmNgmu5wxasUkr16cf44iuk5HeTctfXcAcmDwgpUje2SAH,ipfs://QmcNLSUMhsVYqQsLkMxRAPiSbpt13jgnXvXH51vgXSMwdJ
19359,FXHASH Logo with Features #747,215,70.77426340159013,False,13,None,None,None,low,high,False,True,None,normal,normal,None,False,normal,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None,QmVixu42MPmbPNRB922F3BWngN2oWcSMemwgkTnYoWkbhj,ipfs://QmUdYCfjc8tUTjLdfvVWu2uoKk5dNYFNhPBfcRGuYB5Tj3,ipfs://QmZoRmbB3TSQDj527QKUJnwSF24TCxcGwgMhw7vqUhtGyD,ipfs://Qme7J3uexMeDu3nZH9CGfG73SFobPCSCLThcVknLZDPcFL
18743,FXHASH Logo with Features #645,216,70.7730865435537,False,13,None,None,None,low,low,False,True,None,low,very low,None,False,normal,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None,QmRq4xnL4RTTao32Q1vbQBAiMwKhNR2S6x1NP6XL7STi3G,ipfs://QmSyTHyQw5fLrcWEqBZAMs7aY3gTs3bdCw4HmvtJJH1tUy,ipfs://QmYgxMmui158EusA2qFc9y7ftb7TEcb15jStduZzUygoAo,ipfs://QmPym7YyxYfArANPHuWKDo5mKkHqZuxRkNQkproUTAZ8qc
19328,FXHASH Logo with Features #743,217,70.61948931473238,False,13,None,None,None,low,high,False,True,None,high,normal,None,False,very low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmPdZJekrHtmLWMiMn2FVVA97QQDuTiNdJAgpfYSGkyFoj,ipfs://Qmeut8ucn587LbxhXmyP5fgurkyXPKqqwThoXwHhv82wNx,ipfs://QmdkcFbSdqJ6e3KUspw8dsnyD3G99KPNQ3rwk21jM6TEry,ipfs://QmdMnvTu8DKc782Vnwkv9c1KxCCpLgDTn58Rm7tbE2Bo1X
20178,FXHASH Logo with Features #921,218,67.54391078139373,False,13,None,None,None,very low,very high,True,False,None,very high,normal,None,True,very high,False,None,None,high,normal,None,normal,None,None,None,None,None,None,None,QmY9mqkKxzYyDnhaAw96VmAKepDCqwtjPVYBkZmQBUunUU,ipfs://QmeU8djJ6kyADbenD5ciLGzuY8qf2uHjW6mvta7kpaxsWn,ipfs://QmRMgCh4qHREziusS49abzCE6rJuRDPycQ6T7ABjjL4Vq7,ipfs://QmPXhh8xhCwKaprC9gxLdvb7APFYJMx5yuKmerySsJWyCy
20437,FXHASH Logo with Features #965,219,67.38104886975931,False,13,None,None,None,very low,very low,True,False,None,low,high,None,True,very high,False,None,None,low,low,None,normal,None,None,None,None,None,None,None,QmS5UjkfMQhSGLz4EMhk1N1xUngKsnnVf9YR3eJgpSFuja,ipfs://QmVzqiTHHijbxrHJCRskNNsqGcYhjTW4Qud4C78EVpHpXd,ipfs://QmU6qpoo3Wt7QZkrLTsq64MvMkwmCSE8dKrmCXu9EFdZG9,ipfs://QmP6RsMjmHEear6aP7XVq1xDVwyqSdkZFRMqer88uzS6y9
103,FXHASH Logo with Features #17,220,66.76472889258737,False,13,None,None,None,very low,low,True,True,None,very low,very high,None,True,low,False,None,None,high,normal,None,normal,None,None,None,None,None,None,None,QmYpkFLeTJVuocx4JpS24cHELYbpPBpqF9exBXHMTXHiuP,ipfs://QmeQHp8goaQeFxUMx3afRQ2XfzkTb9vReXsAVEqyrCRVHe,ipfs://QmZKAMrDPhjfjXkPt4R8v7RS1DidQ9v3dBuutWo8rrbwzA,ipfs://QmfXcF3DepkkRR3R4mbrRqUYsuFe8Dp4fsKZVb1RrHX8hg
13866,FXHASH Logo with Features #444,221,66.52336607171705,False,13,None,None,None,very low,very high,True,True,None,very high,very low,None,True,high,False,None,None,very low,high,None,normal,None,None,None,None,None,None,None,QmWWcyzaKSavwoETYXyWJ2CPqdH2z6PDWYcYwW36kBWBzr,ipfs://QmV3oYK8STLdup5v95xLJG4kGo2fmLjL2iQ91tPXr14DN2,ipfs://QmV7yQp1juEZGUS1EmMapm9oGT2d5LgabS8g3L3zAdQTos,ipfs://QmRdCYguKNurAQgF627YResfSKE9U7z6v96bJ3QycqBfqZ
20282,FXHASH Logo with Features #938,222,66.48763948199222,False,13,None,None,None,very low,low,False,True,None,very low,high,None,True,high,False,None,None,very low,high,None,normal,None,None,None,None,None,None,None,QmSSCKaouwoR1ZmL57SZosn4oDogWvXpw64zUuJF5jVqvL,ipfs://QmPyXcyramCfKkpStcZSbvXZeSjszFE2k8ejgAmMCUCwLm,ipfs://QmWrZktcbU7H5CPkrxn19NgsdywvHGAw3nafokRSCDvSkz,ipfs://QmZuaz8UqNS8gZzBeLBPz5h3MDXZAcFMeJujuHcyR6QwiJ
18267,FXHASH Logo with Features #613,223,66.28539392812174,False,13,None,None,None,very low,low,False,False,None,high,low,None,True,low,False,None,None,very high,very low,None,normal,None,None,None,None,None,None,None,QmUhFLUJaju1zCZMbhz8c7VWykfB1F5saVijCMXexkurX9,ipfs://QmNueB2nhveCFKZkUBFzQMYnRXVSmgBdKSGi3miNCpxm3f,ipfs://QmdPPYbd3huuevfTm3CHxTPzLuziDqFqcni7tuQLL2W4eq,ipfs://QmVLVzSNPJm7vCrfUNXHhGnXZynaKnEuKbEgqjpeg1hRwM
3596,FXHASH Logo with Features #181,224,66.13867265996538,False,13,None,None,None,very low,high,False,False,None,high,very low,None,True,low,False,None,None,high,low,None,normal,None,None,None,None,None,None,None,QmYYV5P4csdEPki5d1sraLQme1MuVccGpiH2vYmWhf3Da1,ipfs://QmW9V3yDP2LThw9EN3Epsw7iMvmDTgu5KDBUmDRf5qkasA,ipfs://QmcxSD3LMqyDao9QWLzEQBhPouhWQhkTSrt6jgmdtFJL4n,ipfs://QmUDUfKurw8gw2wNUGrt3YbSWKjrb3rQaiJxUmn7aWd3Zh
3841,FXHASH Logo with Features #195,225,66.13705708606514,False,13,None,None,None,very low,very high,True,False,None,very high,very low,None,True,normal,False,None,None,very high,normal,None,normal,None,None,None,None,None,None,None,QmcRGFd9vxyqpXUenpvFjMrn1iWfAVPx8Ug6fBaPidE2cm,ipfs://QmSTvLj67PqAnr4iUf5mJgXmHqLaVTr5K7voypVDXSbgTk,ipfs://QmV23Ht6BUfG5GgPBgR53rwB9MYVjfBmEDTHWandhLKnRp,ipfs://QmTKZhgt2kEVW2jUEwfgfCTeCH9gf1cVHhjskYLf9h6NCe
6210,FXHASH Logo with Features #251,226,66.04840178746116,False,13,None,None,None,very low,very low,True,False,None,normal,very high,None,True,normal,False,None,None,very low,low,None,normal,None,None,None,None,None,None,None,Qmf4j5MLEv7mnfkcc3PRJWGchW9jwXqk47DTxH2xKrJeD4,ipfs://QmeYhQYct8d5HUAQyNkBbVNyQcjUxSxWKhv4CZtzF1ovUf,ipfs://QmPbDdib2ojhEm5ySprrkaakrFnYUGRc4gcVQqMcvmkGU8,ipfs://QmRufezJdm2j6pVY4wCumztcULNCiWrTeZjoMA6PdmV1NE
6169,FXHASH Logo with Features #247,227,66.02259612248044,False,13,None,None,None,very low,very low,True,False,None,low,low,None,True,very low,False,None,None,high,normal,None,normal,None,None,None,None,None,None,None,QmVeifUgWsKw6WY8WANjqRiXmJCz6CeFt5ZSTYG3Ty9Ni5,ipfs://QmXnd9QCyS3jfKiT2qxg9AymnX3o5xBFBSayCUZNSBVik9,ipfs://QmPHTrQMxrbXR7SSeMky6twsvJvNUdXLyyC7YXL9Ctv8NN,ipfs://QmcRoSGaU5Xz1Lni1y3QvhkJJQoKxpiACAyrjuADzi5xW8
18898,FXHASH Logo with Features #664,228,66.02035068019504,False,13,None,None,None,very low,normal,True,False,None,very high,very low,None,True,high,False,None,None,low,high,None,normal,None,None,None,None,None,None,None,QmVYpwz4ZRwnURmBumCR6TVjwcdTeWJKAs7mqngxsmH8pV,ipfs://QmRtmfqDiKWdyzLHg9uyGby2inbKR7Be9QtGk88EaSBGYX,ipfs://QmeLrJLa2JyaiBosneyhiuwhjTvrNGgh4wrfAHA46NqGcr,ipfs://QmasG7MnDfYXRyf9yoyhpXKgu87aNmEk5YVxXQbdRnbau1
10551,FXHASH Logo with Features #355,229,66.01299469860382,False,13,None,None,None,very low,normal,False,True,None,very high,normal,None,True,high,False,None,None,very high,normal,None,normal,None,None,None,None,None,None,None,QmScQKWqNFYAxY2CgZyWBbA9s1AZxHdm9j3dk5aNQoC4w1,ipfs://QmRFWbFY7SZkDHdc6hsNuYnnAt5hSwvo1MA3gUtXrVuMpc,ipfs://QmVKcnjRUDunzrMAWDSw7mck3egYnmBw4hgjBQ15qKDwcL,ipfs://Qmf7c1pDPWQjRu4LujoVQ3J2pnz2hfz9KHUC1mHFbTUUFQ
20578,FXHASH Logo with Features #988,230,65.55245449355145,False,13,None,None,None,very low,high,True,False,None,high,very high,None,True,high,False,None,None,normal,normal,None,normal,None,None,None,None,None,None,None,QmRLR6sVz9nLfmDEobsQCqWUEB1QwjWkwb2ea11y9pknMc,ipfs://QmTou9MVeTr9JMV8enjAcwtxLg1iLHygVnLCb9eS4Y8Bgs,ipfs://QmbLYh87rK4bvpgFnYVVuiUpDwotPNuRwnq6sJJqRAmKRJ,ipfs://QmNiZaD3nBDR3JZrFUcGda6PygxeYRW5eJGNKtHV7cJbeE
20530,FXHASH Logo with Features #978,231,65.5079800105969,False,13,None,None,None,very low,very low,True,True,None,high,very low,None,True,high,False,None,None,very high,normal,None,normal,None,None,None,None,None,None,None,Qmcemz9pWkDJaZySujL6oWrJj2jN1TPvyDeygo9rG1ot1s,ipfs://QmXyzPHGAtedjPfu53c9fDJo3BzkLePgT7gbTrsAzEPubi,ipfs://Qmei8YitW2nMGAgwHkiXi4aPaXGTWmkxRkb9kp9X7Vpnbh,ipfs://QmcGgqZe7yuw89LWEhtp2NFRsfqL8V1nmJ28ykpmAZjq3C
6195,FXHASH Logo with Features #248,232,65.20943444250608,False,13,None,None,None,very low,high,True,False,None,normal,low,None,True,normal,False,None,None,normal,normal,None,normal,None,None,None,None,None,None,None,QmcPfP3a6i99y64EtbD4VjLWFR68VVj11M6SJwDWRomyvL,ipfs://QmPtbC3rqSwyi9nZZMn6JdjJzXHscREZR6BtdfTx7EtV6y,ipfs://QmemTuucwim7P1osnEr93mzTuvHYFLoS8k3yAfq1HWUu5r,ipfs://QmbxJhsgBJzRqP2bQsw1LU61E18Vo1HuNiGUS93HwXfWsS
2472,FXHASH Logo with Features #156,233,65.12067079097697,False,13,None,None,None,very low,very low,False,True,None,high,normal,None,True,normal,False,None,None,low,very high,None,normal,None,None,None,None,None,None,None,QmUY9o3gaUyUwzTGE5iuit92pePxJ6qsmvMC7VzJxUL2r7,ipfs://QmcYoyaAiVfJxKA4Tpka6VU3PPFsHHKw1xTi2XkVWB6QCD,ipfs://QmPyJ52EqBZoEmL5CEBBRUEWCBNaQowgcyFuXHBP68M61X,ipfs://Qma6LdMaWnmHuFAWmnNeP4oBXfhhbJcdvHFKwR3yFWiuN9
394,FXHASH Logo with Features #49,234,65.02145746622645,False,13,None,None,None,very low,very high,False,False,None,normal,very high,None,True,very low,False,None,None,normal,very high,None,normal,None,None,None,None,None,None,None,QmUav9orC24Qr7evTpCyWFKDLqn1cpbswojZdRScKBMhdz,ipfs://QmQrPuAvX3AGTAc6T3aUS7C25cGDfGHLC2b9372Sss753H,ipfs://QmVSDtRbmBJaZUHHWYecZp32roGw4ntpiHFvCJ9e1jXBit,ipfs://QmYcQF62DipTXB6kpARASSMifxzaZyMQRUfxVLR1KEQi7e
599,FXHASH Logo with Features #70,235,64.08040571826301,False,13,None,None,None,very low,high,True,True,None,very high,very high,None,True,very low,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None,QmUxHgAePUC6He4RKPcFTXkPUSunPjEYnk7iwjUUZx58xm,ipfs://QmVkdZ6d9W5o6gX5UYf8oozFoax2dGFGro53gwMe8adXQp,ipfs://QmaQtjuU1UmJwn4Lwgx93vYsxeKDNgy2kSZxUew8HQVk7e,ipfs://Qma6dcpxjhVYiNxtWi8TNbtxTQqoRbvB1btVMs9TXoimDh
5025,FXHASH Logo with Features #218,236,63.9716802814847,False,13,None,None,None,very low,high,False,False,None,very high,normal,None,True,very high,False,None,None,high,high,None,low,None,None,None,None,None,None,None,QmfEGoFjPTXj4dydbBAg8q1huYGXARZ8C9ds7W41uXzMhb,ipfs://QmdAekVcNpHZvDje8SS4QTNfzqYhJwTDTvFWAnTGxnbR7d,ipfs://QmT3ZiheNern62ozX5V4rZH5C1dAdYHm5L98qbi4ZT9iKP,ipfs://QmeEhESdZq9YoVAgy2FTUddgGYndc8X1VD2iyqyaDwDoZs
20163,FXHASH Logo with Features #920,237,63.932133512689106,False,13,None,None,None,very low,very low,True,False,None,very low,low,None,True,low,False,None,None,normal,very low,None,low,None,None,None,None,None,None,None,QmWEExQPijbige7av4KgeseMWAQFNwYvmrQ23jwD28SKoq,ipfs://QmV86yNC2ToNvb9X54uiiMv2nhjtunzCw4beh9hVELqZLd,ipfs://QmdARXjGDpWKpYcormpsrou8pLoda8QVE2PYZLAezGEvy1,ipfs://QmX8MmASLsVQwFzcJyoRUP2ENu5BywYmRi3SjU9YtajGgd
17201,FXHASH Logo with Features #538,238,63.87938040301517,False,13,None,None,None,very low,low,True,False,None,very high,low,None,False,very high,False,None,None,very high,very low,None,normal,None,None,None,None,None,None,None,QmTzNR8SVuRkE5aom3J1iHybbHbfYBHhT6GvXAAVdt1hTz,ipfs://QmSJ6R2t5w9LXNaqfLjzvp191ZvJjU1v3TAiRx6Kucn2hM,ipfs://QmULWaBsjp3w8zCjnVDCKD74WYKxQLZkSBc7Xm24ptj4QY,ipfs://QmZSSjey5HapQhG463ZdiKfQQn6xQkbRjJdRuNHw8tS1Yy
88,FXHASH Logo with Features #13,239,63.82571745807017,False,13,None,None,None,very low,very low,True,False,None,very low,high,None,False,very high,False,None,None,normal,low,None,normal,None,None,None,None,None,None,None,QmTyJkqjgzwtjDDsBsytPJXwHbXk8P5MkJw2agh2XcrMJW,ipfs://QmZt8vhJLpetknyRj9Lyj5t8EE8jkn6XYDDg5HbrfLxJ56,ipfs://QmYxAJNSEHk1yuV8S5R9LYsq4od5VYDg2nLxJGwCAxJH3t,ipfs://Qmd6tNtC5t2nLjZYFifpGNDv7brz3XTWBr8idjauEztSc4
10848,FXHASH Logo with Features #365,240,63.74889179102323,False,13,None,None,None,very low,normal,True,True,None,very low,very low,None,True,low,False,None,None,high,very low,None,low,None,None,None,None,None,None,None,QmePm3rHMXN3mxfHUbJvX5om1iRungb6iwh2Dnqn54bSef,ipfs://QmPVu4cVpQuZuifetcQvnmC4eSHrZ5gTqd3efwe3MFFGgj,ipfs://Qmc3yY1Vx5XnDQryFcBoQ7SwumT37PYPy33rKtL8CfPwdm,ipfs://QmXWL4fWwFbGmt4F8v5ma7rcKP47jFYBNGandDc6ELdEdD
